REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1NULWP00,C1_S_ELC,1,2026,1.0
Globe,C1NULWP00,C1_S_ELC,1,2027,1.0
Globe,C1NULWP00,C1_S_ELC,1,2028,1.0
Globe,C1NULWP00,C1_S_ELC,1,2029,1.0
Globe,C1NULWP00,C1_S_ELC,1,2030,1.0
Globe,C1NULWP00,C1_S_ELC,1,2031,1.0
Globe,C1NULWP00,C1_S_ELC,1,2032,1.0
Globe,C1NULWP00,C1_S_ELC,1,2033,1.0
Globe,C1NULWP00,C1_S_ELC,1,2034,1.0
Globe,C1NULWP00,C1_S_ELC,1,2035,1.0
Globe,C1NULWP00,C1_S_ELC,1,2036,1.0
Globe,C1NULWP00,C1_S_ELC,1,2037,1.0
Globe,C1NULWP00,C1_S_ELC,1,2038,1.0
Globe,C1NULWP00,C1_S_ELC,1,2039,1.0
Globe,C1NULWP00,C1_S_ELC,1,2040,1.0
Globe,C1NULWP00,C1_S_ELC,1,2041,1.0
Globe,C1NULWP00,C1_S_ELC,1,2042,1.0
Globe,C1NULWP00,C1_S_ELC,1,2043,1.0
Globe,C1NULWP00,C1_S_ELC,1,2044,1.0
Globe,C1NULWP00,C1_S_ELC,1,2045,1.0
Globe,C1NULWP00,C1_S_ELC,1,2046,1.0
Globe,C1NULWP00,C1_S_ELC,1,2047,1.0
Globe,C1NULWP00,C1_S_ELC,1,2048,1.0
Globe,C1NULWP00,C1_S_ELC,1,2049,1.0
Globe,C1NULWP00,C1_S_ELC,1,2050,1.0
Globe,C1NULWP00,C1_S_ELC,1,2051,1.0
Globe,C1NULWP00,C1_S_ELC,1,2052,1.0
Globe,C1NULWP00,C1_S_ELC,1,2053,1.0
Globe,C1NULWP00,C1_S_ELC,1,2054,1.0
Globe,C1NULWP00,C1_S_ELC,1,2055,1.0
Globe,C1NULWP00,C1_S_ELC,1,2056,1.0
Globe,C1NULWP00,C1_S_ELC,1,2057,1.0
Globe,C1NULWP00,C1_S_ELC,1,2058,1.0
Globe,C1NULWP00,C1_S_ELC,1,2059,1.0
Globe,C1NULWP00,C1_S_ELC,1,2060,1.0
Globe,C1NULWP00,C1_S_ELC,1,2061,1.0
Globe,C1NULWP00,C1_S_ELC,1,2062,1.0
Globe,C1NULWP00,C1_S_ELC,1,2063,1.0
Globe,C1NULWP00,C1_S_ELC,1,2064,1.0
Globe,C1NULWP00,C1_S_ELC,1,2065,1.0
Globe,C1NULWP00,C1_S_ELC,1,2066,1.0
Globe,C1NULWP00,C1_S_ELC,1,2067,1.0
Globe,C1NULWP00,C1_S_ELC,1,2068,1.0
Globe,C1NULWP00,C1_S_ELC,1,2069,1.0
Globe,C1NULWP00,C1_S_ELC,1,2070,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2010,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2011,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2012,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2013,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2014,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2015,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2016,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2017,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2018,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2019,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2020,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2021,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2022,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2023,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2024,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2025,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2026,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2027,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2028,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2029,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2030,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2031,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2032,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2033,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2034,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2035,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2036,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2037,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2038,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2039,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2040,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2041,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2042,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2043,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2044,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2045,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2046,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2047,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2048,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2049,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2050,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2051,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2052,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2053,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2054,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2055,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2056,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2057,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2058,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2059,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2060,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2061,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2062,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2063,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2064,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2065,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2066,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2067,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2068,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2069,1.0
Globe,C1OCCVP00,C1_S_ELC,1,2070,1.0
Globe,C1OI00I00,C1_R_OIL,1,2010,1.0
Globe,C1OI00I00,C1_R_OIL,1,2011,1.0
Globe,C1OI00I00,C1_R_OIL,1,2012,1.0
Globe,C1OI00I00,C1_R_OIL,1,2013,1.0
Globe,C1OI00I00,C1_R_OIL,1,2014,1.0
Globe,C1OI00I00,C1_R_OIL,1,2015,1.0
Globe,C1OI00I00,C1_R_OIL,1,2016,1.0
Globe,C1OI00I00,C1_R_OIL,1,2017,1.0
Globe,C1OI00I00,C1_R_OIL,1,2018,1.0
Globe,C1OI00I00,C1_R_OIL,1,2019,1.0
Globe,C1OI00I00,C1_R_OIL,1,2020,1.0
Globe,C1OI00I00,C1_R_OIL,1,2021,1.0
Globe,C1OI00I00,C1_R_OIL,1,2022,1.0
Globe,C1OI00I00,C1_R_OIL,1,2023,1.0
Globe,C1OI00I00,C1_R_OIL,1,2024,1.0
Globe,C1OI00I00,C1_R_OIL,1,2025,1.0
Globe,C1OI00I00,C1_R_OIL,1,2026,1.0
Globe,C1OI00I00,C1_R_OIL,1,2027,1.0
Globe,C1OI00I00,C1_R_OIL,1,2028,1.0
Globe,C1OI00I00,C1_R_OIL,1,2029,1.0
Globe,C1OI00I00,C1_R_OIL,1,2030,1.0
Globe,C1OI00I00,C1_R_OIL,1,2031,1.0
Globe,C1OI00I00,C1_R_OIL,1,2032,1.0
Globe,C1OI00I00,C1_R_OIL,1,2033,1.0
Globe,C1OI00I00,C1_R_OIL,1,2034,1.0
Globe,C1OI00I00,C1_R_OIL,1,2035,1.0
Globe,C1OI00I00,C1_R_OIL,1,2036,1.0
Globe,C1OI00I00,C1_R_OIL,1,2037,1.0
Globe,C1OI00I00,C1_R_OIL,1,2038,1.0
Globe,C1OI00I00,C1_R_OIL,1,2039,1.0
Globe,C1OI00I00,C1_R_OIL,1,2040,1.0
Globe,C1OI00I00,C1_R_OIL,1,2041,1.0
Globe,C1OI00I00,C1_R_OIL,1,2042,1.0
Globe,C1OI00I00,C1_R_OIL,1,2043,1.0
Globe,C1OI00I00,C1_R_OIL,1,2044,1.0
Globe,C1OI00I00,C1_R_OIL,1,2045,1.0
Globe,C1OI00I00,C1_R_OIL,1,2046,1.0
Globe,C1OI00I00,C1_R_OIL,1,2047,1.0
Globe,C1OI00I00,C1_R_OIL,1,2048,1.0
Globe,C1OI00I00,C1_R_OIL,1,2049,1.0
Globe,C1OI00I00,C1_R_OIL,1,2050,1.0
Globe,C1OI00I00,C1_R_OIL,1,2051,1.0
Globe,C1OI00I00,C1_R_OIL,1,2052,1.0
Globe,C1OI00I00,C1_R_OIL,1,2053,1.0
Globe,C1OI00I00,C1_R_OIL,1,2054,1.0
Globe,C1OI00I00,C1_R_OIL,1,2055,1.0
Globe,C1OI00I00,C1_R_OIL,1,2056,1.0
Globe,C1OI00I00,C1_R_OIL,1,2057,1.0
Globe,C1OI00I00,C1_R_OIL,1,2058,1.0
Globe,C1OI00I00,C1_R_OIL,1,2059,1.0
Globe,C1OI00I00,C1_R_OIL,1,2060,1.0
Globe,C1OI00I00,C1_R_OIL,1,2061,1.0
Globe,C1OI00I00,C1_R_OIL,1,2062,1.0
Globe,C1OI00I00,C1_R_OIL,1,2063,1.0
Globe,C1OI00I00,C1_R_OIL,1,2064,1.0
Globe,C1OI00I00,C1_R_OIL,1,2065,1.0
Globe,C1OI00I00,C1_R_OIL,1,2066,1.0
Globe,C1OI00I00,C1_R_OIL,1,2067,1.0
Globe,C1OI00I00,C1_R_OIL,1,2068,1.0
Globe,C1OI00I00,C1_R_OIL,1,2069,1.0
Globe,C1OI00I00,C1_R_OIL,1,2070,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2010,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2011,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2012,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2013,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2014,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2015,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2016,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2017,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2018,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2019,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2020,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2021,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2022,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2023,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2024,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2025,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2026,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2027,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2028,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2029,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2030,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2031,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2032,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2033,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2034,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2035,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2036,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2037,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2038,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2039,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2040,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2041,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2042,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2043,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2044,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2045,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2046,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2047,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2048,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2049,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2050,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2051,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2052,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2053,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2054,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2055,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2056,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2057,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2058,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2059,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2060,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2061,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2062,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2063,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2064,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2065,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2066,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2067,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2068,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2069,1.0
Globe,C1OIHTF03,C1_S_HEAT,1,2070,1.0
Globe,C1OIRFP00,C1_P_HFO,1,2010,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2011,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2012,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2013,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2014,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2015,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2016,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2017,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2018,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2019,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2020,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2021,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2022,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2023,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2024,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2025,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2026,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2027,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2028,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2029,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2030,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2031,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2032,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2033,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2034,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2035,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2036,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2037,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2038,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2039,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2040,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2041,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2042,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2043,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2044,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2045,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2046,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2047,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2048,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2049,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2050,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2051,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2052,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2053,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2054,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2055,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2056,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2057,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2058,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2059,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2060,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2061,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2062,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2063,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2064,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2065,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2066,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2067,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2068,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2069,0.35
Globe,C1OIRFP00,C1_P_HFO,1,2070,0.35
Globe,C1OIRFP00,C1_P_HFO,2,2010,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2011,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2012,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2013,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2014,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2015,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2016,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2017,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2018,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2019,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2020,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2021,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2022,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2023,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2024,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2025,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2026,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2027,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2028,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2029,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2030,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2031,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2032,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2033,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2034,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2035,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2036,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2037,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2038,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2039,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2040,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2041,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2042,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2043,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2044,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2045,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2046,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2047,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2048,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2049,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2050,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2051,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2052,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2053,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2054,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2055,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2056,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2057,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2058,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2059,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2060,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2061,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2062,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2063,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2064,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2065,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2066,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2067,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2068,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2069,0.2
Globe,C1OIRFP00,C1_P_HFO,2,2070,0.2
Globe,C1OIRFP00,C1_P_LFO,1,2010,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2011,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2012,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2013,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2014,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2015,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2016,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2017,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2018,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2019,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2020,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2021,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2022,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2023,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2024,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2025,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2026,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2027,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2028,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2029,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2030,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2031,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2032,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2033,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2034,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2035,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2036,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2037,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2038,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2039,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2040,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2041,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2042,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2043,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2044,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2045,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2046,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2047,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2048,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2049,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2050,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2051,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2052,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2053,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2054,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2055,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2056,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2057,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2058,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2059,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2060,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2061,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2062,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2063,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2064,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2065,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2066,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2067,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2068,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2069,0.65
Globe,C1OIRFP00,C1_P_LFO,1,2070,0.65
Globe,C1OIRFP00,C1_P_LFO,2,2010,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2011,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2012,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2013,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2014,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2015,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2016,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2017,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2018,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2019,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2020,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2021,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2022,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2023,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2024,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2025,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2026,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2027,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2028,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2029,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2030,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2031,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2032,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2033,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2034,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2035,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2036,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2037,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2038,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2039,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2040,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2041,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2042,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2043,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2044,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2045,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2046,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2047,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2048,0.8
Globe,C1OIRFP00,C1_P_LFO,2,2049,0.8
