TIMESLICE,YEAR,TECHNOLOGY,REGION,MODE_OF_OPERATION,VALUE
IN,2033,DUMMYM,Globe,1,0.17103755999999998
IN,2033,FERTPLANT,Globe,1,0.00023308856145499998
IN,2033,LA,Globe,1,2978.23926836
IN,2033,LA1,Globe,1,791.3235116799999
IN,2033,LA1_i,Globe,1,346.770875549
IN,2033,LA1_i_PROD,Globe,1,346.770875549
IN,2033,LA1_PROD,Globe,1,791.3235116799999
IN,2033,LA2,Globe,1,1840.14484905
IN,2033,LA2_PROD,Globe,1,1840.14484905
IN,2033,LandRes,Globe,1,6210.4100093
IN,2033,LF,Globe,1,1444.80060345
IN,2033,LF1,Globe,1,633.7303655000001
IN,2033,LF2,Globe,1,811.07023795
IN,2033,LF2_PROD,Globe,1,811.07023795
IN,2033,LO,Globe,1,1787.37
IN,2033,MFOOFACTOR,Globe,1,3.31226077412
IN,2033,PAPPLANT,Globe,1,3.36042750833
IN,2033,PETAPLANT,Globe,1,4.7791986883e-06
IN,2033,PETBPLANT,Globe,1,29.358823115899998
IN,2033,STEPLANT,Globe,1,13.055537103999999
IN,2033,VFOOFACTOR,Globe,1,41.947475344299995
IN,2033,XALUMINE,Globe,1,2.63680503508
IN,2033,XCEMMINE,Globe,1,19.9369354356
IN,2033,XPHOMINE,Globe,1,7.458833874899999e-07
IN,2033,XPOTMINE,Globe,1,1.63161990727e-07
IN,2033,XSTEMINE,Globe,1,20.0916231431
IN,2034,ALUPLANT,Globe,1,2.58437487346
IN,2034,C1BMBRFN1,Globe,1,9.626339434999998
IN,2034,C1BMCHP00,Globe,1,0.7289741798399999
IN,2034,C1CO00I00,Globe,1,94.79778303100001
IN,2034,C1COBRFH1,Globe,1,14.4529488
IN,2034,C1COCHP00,Globe,1,0.425903455867
IN,2034,C1COHTF03,Globe,1,34.253488655999995
IN,2034,C1COIGP00,Globe,1,0.040562233804799994
IN,2034,C1COSCP00,Globe,1,19.441748243499998
IN,2034,C1ELEFF00,Globe,1,55.207867506999996
IN,2034,C1ELRDF00,Globe,1,6.1135767189
IN,2034,C1ELRLF00,Globe,1,8.204999896
IN,2034,C1GOCVP00,Globe,1,0.6041386677799999
IN,2034,C1GOHTF03,Globe,1,2.3154360924
IN,2034,C1HFMRF00,Globe,1,97.200847
IN,2034,C1HTOOTFI,Globe,1,50.479526828
IN,2034,C1HTOOTFR,Globe,1,4.3916670828
IN,2034,C1HYDMP00,Globe,1,10.242465122599999
IN,2034,C1HYMIP00,Globe,1,0.341436694351
IN,2034,C1LFAVF00,Globe,1,1.8790299999999998
IN,2034,C1LFRDF00,Globe,1,9.708098780099998
IN,2034,C1NG00I00,Globe,1,63.154024146000005
IN,2034,C1NGBRFH1,Globe,1,2.0700651138599997
IN,2034,C1NGBRFN1,Globe,1,8.31044556
IN,2034,C1NGCCP00,Globe,1,9.2025182606
IN,2034,C1NGCCPCH,Globe,1,6.8796036288
IN,2034,C1NGGCPCH,Globe,1,3.50100324223
IN,2034,C1NGHTF03,Globe,1,7.485945528
IN,2034,C1NU00I00,Globe,1,8.0376681498
IN,2034,C1NULWP00,Globe,1,2.97691409391
IN,2034,C1OCCVP00,Globe,1,0.0016996516549799999
IN,2034,C1OI00I00,Globe,1,68.222395927
IN,2034,C1OIRFP00,Globe,1,6.874086613399999
IN,2034,C1OIRFP00,Globe,2,61.348308397
IN,2034,C1SOV1P00,Globe,1,0.0246321607315
IN,2034,C1SOV2P00,Globe,1,0.0082670867136
IN,2034,C1WDOFP00,Globe,1,1.26956808606
IN,2034,C1WDONP00,Globe,1,5.6479924987
IN,2034,CEMPLANT,Globe,1,4.177961563649999
IN,2034,DUMMYM,Globe,1,0.23478708999999998
IN,2034,FERTPLANT,Globe,1,0.000233536600118
IN,2034,LA,Globe,1,2988.4821358699996
IN,2034,LA1,Globe,1,776.1726178099999
IN,2034,LA1_i,Globe,1,364.109423222
IN,2034,LA1_i_PROD,Globe,1,364.109423222
IN,2034,LA1_PROD,Globe,1,776.1726178099999
IN,2034,LA2,Globe,1,1848.20011317
IN,2034,LA2_PROD,Globe,1,1848.20011317
IN,2034,LandRes,Globe,1,6211.2642805
IN,2034,LF,Globe,1,1435.41196131
IN,2034,LF1,Globe,1,633.4181257099999
IN,2034,LF2,Globe,1,801.9938356
IN,2034,LF2_PROD,Globe,1,801.9938356
IN,2034,LO,Globe,1,1787.37
IN,2034,MFOOFACTOR,Globe,1,3.3267602403699996
IN,2034,PAPPLANT,Globe,1,3.37116048186
IN,2034,PETAPLANT,Globe,1,4.7536640455e-06
IN,2034,PETBPLANT,Globe,1,29.7149396313
IN,2034,STEPLANT,Globe,1,12.980824579699998
IN,2034,VFOOFACTOR,Globe,1,42.2316671743
IN,2034,XALUMINE,Globe,1,2.68976567895
IN,2034,XCEMMINE,Globe,1,19.7450466005
IN,2034,XPHOMINE,Globe,1,7.4731713321e-07
IN,2034,XPOTMINE,Globe,1,1.6347561916599998e-07
IN,2034,XSTEMINE,Globe,1,19.976645297399998
IN,2035,ALUPLANT,Globe,1,2.5898082491100003
IN,2035,C1BMBRFN1,Globe,1,9.614013456499999
IN,2035,C1BMCHP00,Globe,1,0.71776136621
IN,2035,C1CO00I00,Globe,1,97.570433869
IN,2035,C1COBRFH1,Globe,1,14.742007776
IN,2035,C1COCHP00,Globe,1,0.401566117234
IN,2035,C1COHTF03,Globe,1,35.40972456
IN,2035,C1COIGP00,Globe,1,0.040562233804799994
IN,2035,C1COSCP00,Globe,1,20.07958956
IN,2035,C1ELEFF00,Globe,1,56.229308215
IN,2035,C1ELRDF00,Globe,1,7.210144254399999
IN,2035,C1ELRLF00,Globe,1,8.374999864800001
IN,2035,C1GOCVP00,Globe,1,0.63467964229
IN,2035,C1GOHTF03,Globe,1,1.38054249794
IN,2035,C1HFMRF00,Globe,1,100.294372
IN,2035,C1HTOOTFI,Globe,1,50.611310993
IN,2035,C1HTOOTFR,Globe,1,5.3051895983
IN,2035,C1HYDMP00,Globe,1,10.3734445128
IN,2035,C1HYMIP00,Globe,1,0.336350114311
IN,2035,C1LFAVF00,Globe,1,1.9706899999999998
IN,2035,C1LFBRFN1,Globe,1,0.215521693305
IN,2035,C1LFRDF00,Globe,1,9.000879551299999
IN,2035,C1NG00I00,Globe,1,63.726738741000005
IN,2035,C1NGBRFH1,Globe,1,0.7716305898299999
IN,2035,C1NGBRFN1,Globe,1,8.382710304
IN,2035,C1NGCCP00,Globe,1,10.518179777499999
IN,2035,C1NGCCPCH,Globe,1,6.3339805217
IN,2035,C1NGGCPCH,Globe,1,3.45271767083
IN,2035,C1NGHTF03,Globe,1,8.883861354
IN,2035,C1NU00I00,Globe,1,7.7881902533
IN,2035,C1NULWP00,Globe,1,2.88451485601
IN,2035,C1OI00I00,Globe,1,67.374990061
IN,2035,C1OIRFP00,Globe,1,9.9106476732
IN,2035,C1OIRFP00,Globe,2,57.464344221
IN,2035,C1SOV2P00,Globe,1,0.025437189888
IN,2035,C1WDOFP00,Globe,1,1.60460083077
IN,2035,C1WDONP00,Globe,1,5.7985229669
IN,2035,CEMPLANT,Globe,1,4.11645055417
IN,2035,DUMMYM,Globe,1,0.30142390999999996
IN,2035,FERTPLANT,Globe,1,0.00023392681507000001
IN,2035,LA,Globe,1,2998.4426905799996
IN,2035,LA1,Globe,1,759.8723991999999
IN,2035,LA1_i,Globe,1,382.314891175
IN,2035,LA1_i_PROD,Globe,1,382.314891175
IN,2035,LA1_PROD,Globe,1,759.8723991999999
IN,2035,LA2,Globe,1,1856.25537729
IN,2035,LA2_PROD,Globe,1,1856.25537729
IN,2035,LandRes,Globe,1,6212.0947201
IN,2035,LF,Globe,1,1426.2821211799999
IN,2035,LF1,Globe,1,632.36128591
IN,2035,LF2,Globe,1,793.92083527
IN,2035,LF2_PROD,Globe,1,793.92083527
IN,2035,LO,Globe,1,1787.37
IN,2035,MFOOFACTOR,Globe,1,3.34125970662
IN,2035,PAPPLANT,Globe,1,3.3817913461499995
IN,2035,PETAPLANT,Globe,1,4.7273282942999996e-06
IN,2035,PETBPLANT,Globe,1,30.063383746399996
IN,2035,STEPLANT,Globe,1,12.9061115971
IN,2035,VFOOFACTOR,Globe,1,42.5158590043
IN,2035,XALUMINE,Globe,1,2.71473413793
IN,2035,XCEMMINE,Globe,1,19.55314035
IN,2035,XPHOMINE,Globe,1,7.485658173899999e-07
IN,2035,XPOTMINE,Globe,1,1.63748770549e-07
IN,2035,XSTEMINE,Globe,1,19.8616669934
IN,2036,ALUPLANT,Globe,1,2.5657828340399997
IN,2036,C1BMBRFN1,Globe,1,9.5894582008
IN,2036,C1BMCHP00,Globe,1,0.70766987519
IN,2036,C1CO00I00,Globe,1,99.919358859
IN,2036,C1COBRFH1,Globe,1,15.031066752000001
IN,2036,C1COCHP00,Globe,1,0.455773740408
IN,2036,C1COHTF03,Globe,1,36.276901488
IN,2036,C1COIGP00,Globe,1,0.040562233804799994
IN,2036,C1COSCP00,Globe,1,20.6596364967
IN,2036,C1ELEFF00,Globe,1,57.074289674
IN,2036,C1ELRDF00,Globe,1,8.2043229869
IN,2036,C1ELRLF00,Globe,1,8.660000135999999
IN,2036,C1GOCVP00,Globe,1,0.67190148505
IN,2036,C1GOHTF03,Globe,1,1.3394089730199998
IN,2036,C1HFMRF00,Globe,1,103.383314
IN,2036,C1HTOOTFI,Globe,1,50.912721153999996
IN,2036,C1HTOOTFR,Globe,1,4.03473103534
IN,2036,C1HYDMP00,Globe,1,10.4808984474
IN,2036,C1HYMIP00,Globe,1,0.33126353427099997
IN,2036,C1LFAVF00,Globe,1,2.10818
IN,2036,C1LFRDF00,Globe,1,8.3783445382
IN,2036,C1NG00I00,Globe,1,63.93525149199999
IN,2036,C1NGBRFH1,Globe,1,2.0700651138599997
IN,2036,C1NGBRFN1,Globe,1,8.454975048
IN,2036,C1NGCCP00,Globe,1,8.9152833186
IN,2036,C1NGCCPCH,Globe,1,8.4405220992
IN,2036,C1NGGCPCH,Globe,1,3.4044320994299997
IN,2036,C1NGHTF03,Globe,1,5.5168481205
IN,2036,C1NU00I00,Globe,1,7.535513881099999
IN,2036,C1NULWP00,Globe,1,2.79093100427
IN,2036,C1OI00I00,Globe,1,66.59772700999999
IN,2036,C1OIRFP00,Globe,1,12.7749135978
IN,2036,C1OIRFP00,Globe,2,53.822816161999995
IN,2036,C1SOV2P00,Globe,1,0.050874379776
IN,2036,C1WDOFP00,Globe,1,1.7022783556
IN,2036,C1WDONP00,Globe,1,6.1604250615
IN,2036,CEMPLANT,Globe,1,4.11645055417
IN,2036,DUMMYM,Globe,1,0.33465066
IN,2036,FERTPLANT,Globe,1,0.000234256309855
IN,2036,LA,Globe,1,3008.1068168499996
IN,2036,LA1,Globe,1,742.36552252
IN,2036,LA1_i,Globe,1,401.430634588
IN,2036,LA1_i_PROD,Globe,1,401.430634588
IN,2036,LA1_PROD,Globe,1,742.36552252
IN,2036,LA2,Globe,1,1864.31064141
IN,2036,LA2_PROD,Globe,1,1864.31064141
IN,2036,LandRes,Globe,1,6212.9008698
IN,2036,LF,Globe,1,1417.42400712
IN,2036,LF1,Globe,1,632.61628403
IN,2036,LF2,Globe,1,784.80772309
IN,2036,LF2_PROD,Globe,1,784.80772309
IN,2036,LO,Globe,1,1787.37
IN,2036,MFOOFACTOR,Globe,1,3.3557591728699996
IN,2036,PAPPLANT,Globe,1,3.3923260590999997
IN,2036,PETAPLANT,Globe,1,4.7001511043e-06
IN,2036,PETBPLANT,Globe,1,30.4046279685
IN,2036,STEPLANT,Globe,1,12.8313986145
IN,2036,VFOOFACTOR,Globe,1,42.8000508343
IN,2036,XALUMINE,Globe,1,2.70868411963
IN,2036,XCEMMINE,Globe,1,19.6519351644
IN,2036,XPHOMINE,Globe,1,7.496201823699999e-07
IN,2036,XPOTMINE,Globe,1,1.6397941919e-07
IN,2036,XSTEMINE,Globe,1,19.7466886894
IN,2037,ALUPLANT,Globe,1,2.56009835582
IN,2037,C1BMBRFN1,Globe,1,9.5894582008
IN,2037,C1BMCHP00,Globe,1,0.69645710739
IN,2037,C1CO00I00,Globe,1,111.15057781699998
IN,2037,C1COBRFH1,Globe,1,15.320125727999999
IN,2037,C1COCHP00,Globe,1,0.350863324978
IN,2037,C1COHTF03,Globe,1,37.144078416
IN,2037,C1COIGP00,Globe,1,0.04914002592
IN,2037,C1COSCP00,Globe,1,25.7358644563
IN,2037,C1ELEFF00,Globe,1,57.930068680999995
IN,2037,C1ELRDF00,Globe,1,9.175042259
IN,2037,C1ELRLF00,Globe,1,8.9449999489
IN,2037,C1GOCVP00,Globe,1,0.85908325834
IN,2037,C1GOHTF03,Globe,1,2.41766384878
IN,2037,C1HFMRF00,Globe,1,106.47225599999999
IN,2037,C1HTOOTFI,Globe,1,51.216500726
IN,2037,C1HTOOTFR,Globe,1,5.2473347229
IN,2037,C1HYDMP00,Globe,1,11.0715078242
IN,2037,C1HYMIP00,Globe,1,0.341725519594
IN,2037,C1LFAVF00,Globe,1,2.19984
IN,2037,C1LFRDF00,Globe,1,7.781895044499999
IN,2037,C1NG00I00,Globe,1,53.6435567
IN,2037,C1NGBRFH1,Globe,1,0.64536009464
IN,2037,C1NGBRFN1,Globe,1,8.527239792
IN,2037,C1NGCCP00,Globe,1,2.8976075245799997
IN,2037,C1NGCCPCH,Globe,1,9.307699027199998
IN,2037,C1NGGCPCH,Globe,1,3.76713681482
IN,2037,C1NGHTF03,Globe,1,4.375186706459999
IN,2037,C1NU00I00,Globe,1,8.174686100799999
IN,2037,C1NULWP00,Globe,1,3.02766151542
IN,2037,C1OI00I00,Globe,1,65.840409175
IN,2037,C1OIRFP00,Globe,1,15.5384199759
IN,2037,C1OIRFP00,Globe,2,50.301990573999994
IN,2037,C1SOV2P00,Globe,1,0.06546155089700001
IN,2037,C1WDOFP00,Globe,1,1.70647115898
IN,2037,C1WDONP00,Globe,1,6.5246392796
IN,2037,CEMPLANT,Globe,1,4.11645055417
IN,2037,DUMMYM,Globe,1,0.4220943
IN,2037,FERTPLANT,Globe,1,0.000234522059693
IN,2037,LA,Globe,1,3017.45961993
IN,2037,LA1,Globe,1,723.5915379999999
IN,2037,LA1_i,Globe,1,421.502167234
IN,2037,LA1_i_PROD,Globe,1,421.502167234
IN,2037,LA1_PROD,Globe,1,723.5915379999999
IN,2037,LA2,Globe,1,1872.36590553
IN,2037,LA2_PROD,Globe,1,1872.36590553
IN,2037,LandRes,Globe,1,6213.6808964
IN,2037,LF,Globe,1,1408.85118481
IN,2037,LF1,Globe,1,630.7312961299999
IN,2037,LF2,Globe,1,778.11988868
IN,2037,LF2_PROD,Globe,1,778.11988868
IN,2037,LO,Globe,1,1787.37
IN,2037,MFOOFACTOR,Globe,1,3.37025868495
IN,2037,PAPPLANT,Globe,1,3.40275655463
IN,2037,PETAPLANT,Globe,1,4.6720898536e-06
IN,2037,PETBPLANT,Globe,1,30.738665881399996
IN,2037,STEPLANT,Globe,1,12.7566856319
IN,2037,VFOOFACTOR,Globe,1,43.0842426643
IN,2037,XALUMINE,Globe,1,2.721774955
IN,2037,XCEMMINE,Globe,1,19.7507299788
IN,2037,XPHOMINE,Globe,1,7.504706038499999e-07
IN,2037,XPOTMINE,Globe,1,1.6416544315999998e-07
IN,2037,XSTEMINE,Globe,1,19.631710385399998
IN,2038,ALUPLANT,Globe,1,2.60179664383
IN,2038,C1BMBRFN1,Globe,1,9.5894582008
IN,2038,C1BMCHP00,Globe,1,0.68524429376
IN,2038,C1CO00I00,Globe,1,113.749491708
IN,2038,C1COBRFH1,Globe,1,15.609184704
IN,2038,C1COCHP00,Globe,1,0.395577208656
IN,2038,C1COHTF03,Globe,1,38.011255344
IN,2038,C1COIGP00,Globe,1,0.04914002592
IN,2038,C1COSCP00,Globe,1,26.4498202368
IN,2038,C1ELEFF00,Globe,1,58.78600351
IN,2038,C1ELRDF00,Globe,1,10.1475145286
IN,2038,C1ELRLF00,Globe,1,9.230000220099999
IN,2038,C1GOCVP00,Globe,1,0.90417649526
IN,2038,C1GOHTF03,Globe,1,2.41766384878
IN,2038,C1HFMRF00,Globe,1,109.56578099999999
IN,2038,C1HTOOTFI,Globe,1,51.395494374
IN,2038,C1HTOOTFR,Globe,1,3.61048272534
IN,2038,C1HYDMP00,Globe,1,11.184530103799998
IN,2038,C1HYMIP00,Globe,1,0.336406838102
IN,2038,C1LFAVF00,Globe,1,2.2915
IN,2038,C1LFRDF00,Globe,1,7.179256209299999
IN,2038,C1NG00I00,Globe,1,53.650444949
IN,2038,C1NGBRFH1,Globe,1,2.0700651138599997
IN,2038,C1NGBRFN1,Globe,1,8.599504536
IN,2038,C1NGCCP00,Globe,1,2.48303342345
IN,2038,C1NGCCPCH,Globe,1,10.1748759552
IN,2038,C1NGGCPCH,Globe,1,3.7129382568199993
IN,2038,C1NGHTF03,Globe,1,1.3248587729599999
IN,2038,C1NU00I00,Globe,1,7.894657468
IN,2038,C1NULWP00,Globe,1,2.92394717133
IN,2038,C1OI00I00,Globe,1,65.065048069
IN,2038,C1OIRFP00,Globe,1,18.2561999298
IN,2038,C1OIRFP00,Globe,2,46.808846306
IN,2038,C1SOV2P00,Globe,1,0.07609000911199999
IN,2038,C1WDOFP00,Globe,1,1.71066396236
IN,2038,C1WDONP00,Globe,1,6.8911660795
IN,2038,CEMPLANT,Globe,1,3.9355816342299996
IN,2038,DUMMYM,Globe,1,0.51380013
IN,2038,FERTPLANT,Globe,1,0.00023471127801399997
IN,2038,LA,Globe,1,3026.1165402899996
IN,2038,LA1,Globe,1,703.44031615
IN,2038,LA1_i,Globe,1,442.577276054
IN,2038,LA1_i_PROD,Globe,1,442.577276054
IN,2038,LA1_PROD,Globe,1,703.44031615
IN,2038,LA2,Globe,1,1880.0989847500002
IN,2038,LA2_PROD,Globe,1,1880.0989847500002
IN,2038,LandRes,Globe,1,6214.4027189
IN,2038,LF,Globe,1,1400.91627027
IN,2038,LF1,Globe,1,629.48417017
IN,2038,LF2,Globe,1,771.4321001
IN,2038,LF2_PROD,Globe,1,771.4321001
IN,2038,LO,Globe,1,1787.37
IN,2038,MFOOFACTOR,Globe,1,3.38417817255
IN,2038,PAPPLANT,Globe,1,3.41309415275
IN,2038,PETAPLANT,Globe,1,4.6429098926e-06
IN,2038,PETBPLANT,Globe,1,31.065950285499998
IN,2038,STEPLANT,Globe,1,12.6819731076
IN,2038,VFOOFACTOR,Globe,1,43.368434494300004
IN,2038,XALUMINE,Globe,1,2.78550949859
IN,2038,XCEMMINE,Globe,1,18.977374393599998
IN,2038,XPHOMINE,Globe,1,7.5107606398e-07
IN,2038,XPOTMINE,Globe,1,1.6429789186e-07
IN,2038,XSTEMINE,Globe,1,19.516732081399997
IN,2039,ALUPLANT,Globe,1,2.61083143254
IN,2039,C1BMBRFN1,Globe,1,9.5894582008
IN,2039,C1BMCHP00,Globe,1,0.6751528027399999
IN,2039,C1CO00I00,Globe,1,116.329835283
IN,2039,C1COBRFH1,Globe,1,15.898243679999998
IN,2039,C1COCHP00,Globe,1,0.364864692456
IN,2039,C1COHTF03,Globe,1,38.878432272
IN,2039,C1COIGP00,Globe,1,0.04914002592
IN,2039,C1COLP000,Globe,1,0.122608930255
IN,2039,C1COSCP00,Globe,1,27.0985631354
IN,2039,C1ELEFF00,Globe,1,59.640036394000006
IN,2039,C1ELRDF00,Globe,1,11.2339495094
IN,2039,C1ELRLF00,Globe,1,9.515000033
IN,2039,C1GOCVP00,Globe,1,0.78356692167
IN,2039,C1GOHTF03,Globe,1,1.38054249794
IN,2039,C1HFMRF00,Globe,1,112.654723
IN,2039,C1HTOOTFI,Globe,1,51.654727185999995
IN,2039,C1HTOOTFR,Globe,1,3.6782114450899996
IN,2039,C1HYDMP00,Globe,1,10.803896371599999
IN,2039,C1HYMIP00,Globe,1,0.316639616656
IN,2039,C1LFAVF00,Globe,1,2.4289899999999998
IN,2039,C1LFRDF00,Globe,1,6.4721588883
IN,2039,C1NG00I00,Globe,1,56.241732727999995
IN,2039,C1NGBRFH1,Globe,1,1.79023515411
IN,2039,C1NGBRFN1,Globe,1,8.671769280000001
IN,2039,C1NGCCP00,Globe,1,3.2436880490899997
IN,2039,C1NGCCPCH,Globe,1,11.0420528832
IN,2039,C1NGGCPCH,Globe,1,3.65873969882
IN,2039,C1NGHTF03,Globe,1,1.37911035627
IN,2039,C1NU00I00,Globe,1,6.7806827818999995
IN,2039,C1NULWP00,Globe,1,2.51136406289
IN,2039,C1OI00I00,Globe,1,64.301680674
IN,2039,C1OIRFP00,Globe,1,20.8793835556
IN,2039,C1OIRFP00,Globe,2,43.422295743499994
IN,2039,C1SOV2P00,Globe,1,0.101527199
IN,2039,C1WDOFP00,Globe,1,1.71485676574
IN,2039,C1WDONP00,Globe,1,7.2600054612
IN,2039,CEMPLANT,Globe,1,3.8764813744099995
IN,2039,DUMMYM,Globe,1,0.57369994
IN,2039,FERTPLANT,Globe,1,0.00023484589447299997
IN,2039,LA,Globe,1,3034.82909827
IN,2039,LA1,Globe,1,681.9687319999999
IN,2039,LA1_i,Globe,1,464.70616323
IN,2039,LA1_i_PROD,Globe,1,464.70616323
IN,2039,LA1_PROD,Globe,1,681.9687319999999
IN,2039,LA2,Globe,1,1888.1542488700002
IN,2039,LA2_PROD,Globe,1,1888.1542488700002
IN,2039,LandRes,Globe,1,6215.1295827
IN,2039,LF,Globe,1,1392.93034694
IN,2039,LF1,Globe,1,627.86673781
IN,2039,LF2,Globe,1,765.0635633
IN,2039,LF2_PROD,Globe,1,765.0635633
IN,2039,LO,Globe,1,1787.37
IN,2039,MFOOFACTOR,Globe,1,3.3986776387999997
IN,2039,PAPPLANT,Globe,1,3.4233307415499996
IN,2039,PETAPLANT,Globe,1,4.6130658549e-06
IN,2039,PETBPLANT,Globe,1,31.3864564326
IN,2039,STEPLANT,Globe,1,12.607260125
IN,2039,VFOOFACTOR,Globe,1,43.6538948987
IN,2039,XALUMINE,Globe,1,2.8146525206099997
IN,2039,XCEMMINE,Globe,1,18.785428729299998
IN,2039,XPHOMINE,Globe,1,7.5150686598e-07
IN,2039,XPOTMINE,Globe,1,1.64392122923e-07
IN,2039,XSTEMINE,Globe,1,19.4017537774
IN,2040,ALUPLANT,Globe,1,2.61592589534
IN,2040,C1BMBRFN1,Globe,1,9.5894582008
IN,2040,C1BMCHP00,Globe,1,0.66394003494
IN,2040,C1CO00I00,Globe,1,118.84138802800001
IN,2040,C1COBRFH1,Globe,1,16.187302656
IN,2040,C1COCHP00,Globe,1,0.334152176256
IN,2040,C1COHTF03,Globe,1,39.7456092
IN,2040,C1COIGP00,Globe,1,0.04914002592
IN,2040,C1COLP000,Globe,1,1.1130850799699998
IN,2040,C1COSCP00,Globe,1,27.272636016299998
IN,2040,C1ELEFF00,Globe,1,60.490893259
IN,2040,C1ELRDF00,Globe,1,12.1474115293
IN,2040,C1ELRLF00,Globe,1,9.799999845899999
IN,2040,C1GOCVP00,Globe,1,0.99436287744
IN,2040,C1GOHTF03,Globe,1,2.41766384878
IN,2040,C1HFMRF00,Globe,1,115.74366500000001
IN,2040,C1HTOOTFI,Globe,1,51.911370602999995
IN,2040,C1HTOOTFR,Globe,1,4.57918859388
IN,2040,C1HYDMP00,Globe,1,11.4092446764
IN,2040,C1HYMIP00,Globe,1,0.325769465952
IN,2040,C1LFAVF00,Globe,1,2.56648
IN,2040,C1LFRDF00,Globe,1,5.9236086190999995
IN,2040,C1NG00I00,Globe,1,53.726449421
IN,2040,C1NGBRFH1,Globe,1,0.74942150932
IN,2040,C1NGBRFN1,Globe,1,8.671769280000001
IN,2040,C1NGCCP00,Globe,1,4.43175064242
IN,2040,C1NGCCPCH,Globe,1,9.4270710533
IN,2040,C1NGGCPCH,Globe,1,3.60454114082
IN,2040,C1NGHTF03,Globe,1,1.95679915615
IN,2040,C1NU00I00,Globe,1,7.327419558
IN,2040,C1NULWP00,Globe,1,2.7138591057399997
IN,2040,C1OI00I00,Globe,1,63.546617675
IN,2040,C1OIRFP00,Globe,1,23.4173137571
IN,2040,C1OIRFP00,Globe,2,40.129304376200004
IN,2040,C1SOV2P00,Globe,1,0.18986947364
IN,2040,C1WDOFP00,Globe,1,2.0745921095999997
IN,2040,C1WDONP00,Globe,1,7.6311569664
IN,2040,CEMPLANT,Globe,1,3.8179629722699997
IN,2040,DUMMYM,Globe,1,0.64359069
IN,2040,FERTPLANT,Globe,1,0.00023489711408099996
IN,2040,LA,Globe,1,3042.8122717999995
IN,2040,LA1,Globe,1,658.98352044
IN,2040,LA1_i,Globe,1,487.94146909999995
IN,2040,LA1_i_PROD,Globe,1,487.94146909999995
IN,2040,LA1_PROD,Globe,1,658.98352044
IN,2040,LA2,Globe,1,1895.8872822599997
IN,2040,LA2_PROD,Globe,1,1895.8872822599997
IN,2040,LandRes,Globe,1,6215.795034299999
IN,2040,LF,Globe,1,1385.6129458199998
IN,2040,LF1,Globe,1,627.25215751
IN,2040,LF2,Globe,1,758.36083414
IN,2040,LF2_PROD,Globe,1,758.36083414
IN,2040,LO,Globe,1,1787.37
IN,2040,MFOOFACTOR,Globe,1,3.4125971264
IN,2040,PAPPLANT,Globe,1,3.4334767244399997
IN,2040,PETAPLANT,Globe,1,4.58200993451e-06
IN,2040,PETBPLANT,Globe,1,31.7006210826
IN,2040,STEPLANT,Globe,1,12.5325471424
IN,2040,VFOOFACTOR,Globe,1,43.9393553031
IN,2040,XALUMINE,Globe,1,2.83965296893
IN,2040,XCEMMINE,Globe,1,18.5934798569
IN,2040,XPHOMINE,Globe,1,7.516707540599999e-07
IN,2040,XPOTMINE,Globe,1,1.64427980315e-07
IN,2040,XSTEMINE,Globe,1,19.2867754734
IN,2041,ALUPLANT,Globe,1,2.62095637946
IN,2041,C1BMBRFN1,Globe,1,9.5894582008
IN,2041,C1BMCHP00,Globe,1,0.63862464286
IN,2041,C1CO00I00,Globe,1,120.897184338
IN,2041,C1COBRFH1,Globe,1,16.476361632
IN,2041,C1COCHP00,Globe,1,0.303439660056
IN,2041,C1COHTF03,Globe,1,40.46825664
IN,2041,C1COIGP00,Globe,1,0.04914002592
IN,2041,C1COLP000,Globe,1,1.1130850799699998
IN,2041,C1COSCP00,Globe,1,27.7972295696
IN,2041,C1ELEFF00,Globe,1,61.265301101000006
IN,2041,C1ELRDF00,Globe,1,13.2049461121
IN,2041,C1ELRLF00,Globe,1,10.0850001171
IN,2041,C1GOCVP00,Globe,1,0.8770986647
IN,2041,C1GOHTF03,Globe,1,2.12164879538
IN,2041,C1HFMRF00,Globe,1,118.83719
IN,2041,C1HTOOTFI,Globe,1,52.16425596
IN,2041,C1HTOOTFR,Globe,1,4.8126518385
IN,2041,C1HYDMP00,Globe,1,11.0067239111
IN,2041,C1HYMIP00,Globe,1,0.30646645657599997
IN,2041,C1LFAVF00,Globe,1,2.65814
IN,2041,C1LFRDF00,Globe,1,5.2246694964
IN,2041,C1NG00I00,Globe,1,55.229462603
IN,2041,C1NGBRFH1,Globe,1,0.321767585769
IN,2041,C1NGBRFN1,Globe,1,8.671769280000001
IN,2041,C1NGCCP00,Globe,1,5.8380366763
IN,2041,C1NGCCPCH,Globe,1,9.330369295
IN,2041,C1NGGCPCH,Globe,1,3.49614402482
IN,2041,C1NGHTF03,Globe,1,2.3409193139399997
IN,2041,C1NU00I00,Globe,1,6.2785285132
IN,2041,C1NULWP00,Globe,1,2.3253809732499997
IN,2041,C1OI00I00,Globe,1,62.58559007299999
IN,2041,C1OIRFP00,Globe,1,26.1597268777
IN,2041,C1OIRFP00,Globe,2,36.425863195299996
IN,2041,C1SOV2P00,Globe,1,0.227909638548
IN,2041,C1WDOFP00,Globe,1,2.43606184398
IN,2041,C1WDONP00,Globe,1,8.0046210534
IN,2041,CEMPLANT,Globe,1,3.7600152911199998
