TIMESLICE,YEAR,TECHNOLOGY,MODE_OF_OPERATION,REGION,VALUE
IN,2040,C1HFMRF00,1,Globe,80.40555439799999
IN,2040,C1HTOOTFI,1,Globe,44.8004070516
IN,2040,C1HTOOTFR,1,Globe,4.7017368223
IN,2040,C1HYDMP00,1,Globe,10.7288694535
IN,2040,C1HYMIP00,1,Globe,0.31155303661600003
IN,2040,C1LFBRFN1,1,Globe,0.66834681859
IN,2040,C1LFCCP00,1,Globe,0.095685688868
IN,2040,C1LFRDF00,1,Globe,10.9992
IN,2040,C1NG00I00,1,Globe,59.401967876
IN,2040,C1NGBRFN1,1,Globe,6.7677403899
IN,2040,C1NGCCP00,1,Globe,10.6801274153
IN,2040,C1NGCCPCH,1,Globe,6.2088540808
IN,2040,C1NGGCPCH,1,Globe,5.5092595891
IN,2040,C1NGHTF03,1,Globe,2.1934622055399995
IN,2040,C1NU00I00,1,Globe,6.5280064097
IN,2040,C1NULWP00,1,Globe,2.4177802111499997
IN,2040,C1OI00I00,1,Globe,63.93586103099999
IN,2040,C1OIRFP00,1,Globe,49.502715374000005
IN,2040,C1OIRFP00,2,Globe,14.4331451987
IN,2040,C1SOV2P00,1,Globe,0.0380401612416
IN,2040,C1WDOFP00,1,Globe,0.355430825272
IN,2040,C1WDONP00,1,Globe,3.60210348895
IN,2040,CEMPLANT,1,Globe,5.3393696123
IN,2040,FERTPLANT,1,Globe,0.00010414845501600001
IN,2040,LA,1,Globe,1638.83322846
IN,2040,LA1,1,Globe,22.956406946699996
IN,2040,LA1_i,1,Globe,485.56605436999996
IN,2040,LA1_i_PROD,1,Globe,485.56605436999996
IN,2040,LA1_PROD,1,Globe,22.956406946699996
IN,2040,LA2,1,Globe,1130.31074377
IN,2040,LA2_PROD,1,Globe,1130.31074377
IN,2040,LandRes,1,Globe,6042.321151499999
IN,2040,LF,1,Globe,2616.11806053
IN,2040,LF1,1,Globe,635.8126057200001
IN,2040,LF2,1,Globe,1980.30545481
IN,2040,LF2_PROD,1,Globe,1980.30545481
IN,2040,LO,1,Globe,1787.37
IN,2040,MFOOFACTOR,1,Globe,2.7274398179799997
IN,2040,PAPPLANT,1,Globe,3.5096410973100003
IN,2040,PETAPLANT,1,Globe,2.03156713475e-06
IN,2040,PETBPLANT,1,Globe,31.6299530558
IN,2040,STEPLANT,1,Globe,15.838416739700001
IN,2040,VFOOFACTOR,1,Globe,38.0106572625
IN,2040,XALUMINE,1,Globe,3.4078817235299996
IN,2040,XCEMMINE,1,Globe,26.0027293382
IN,2040,XPHOMINE,1,Globe,3.3327505880100004e-07
IN,2040,XPOTMINE,1,Globe,7.290391667800001e-08
IN,2040,XSTEMINE,1,Globe,24.374294111799998
IN,2041,ALUPLANT,1,Globe,3.17618834185
IN,2041,C1BMBRFH1,1,Globe,0.109323134065
IN,2041,C1BMBRFN1,1,Globe,10.8397116
IN,2041,C1BMCHP00,1,Globe,0.256756635432
IN,2041,C1BMIGPCS,1,Globe,4.26726402262
IN,2041,C1CO00I00,1,Globe,38.7612857507
IN,2041,C1COBRFH1,1,Globe,0.393311799675
IN,2041,C1COCHP00,1,Globe,0.303439660056
IN,2041,C1COHTF03,1,Globe,30.170913758799998
IN,2041,C1COSCPCS,1,Globe,1.5257850090799998
IN,2041,C1ELEFF00,1,Globe,46.297378923
IN,2041,C1ELRDF00,1,Globe,3.07450229607
IN,2041,C1ELRLF00,1,Globe,10.0850001171
IN,2041,C1GOCVP00,1,Globe,0.95175312239
IN,2041,C1GOHTF03,1,Globe,1.6905171401899999
IN,2041,C1HFGCPCH,1,Globe,3.12039164592
IN,2041,C1HFMRF00,1,Globe,82.390373787
IN,2041,C1HTOOTFI,1,Globe,45.104401108
IN,2041,C1HTOOTFR,1,Globe,4.7149917749
IN,2041,C1HYDMP00,1,Globe,11.0067239111
IN,2041,C1HYMIP00,1,Globe,0.320450779877
IN,2041,C1LFBRFN1,1,Globe,0.66834681859
IN,2041,C1LFRDF00,1,Globe,10.9992
IN,2041,C1NG00I00,1,Globe,57.454939905
IN,2041,C1NGBRFN1,1,Globe,6.7677403899
IN,2041,C1NGCCP00,1,Globe,9.694660507499998
IN,2041,C1NGCCPCH,1,Globe,6.0932304904
IN,2041,C1NGGCPCH,1,Globe,5.257036017299999
IN,2041,C1NGHTF03,1,Globe,2.85709847924
IN,2041,C1NU00I00,1,Globe,7.0473909252
IN,2041,C1NULWP00,1,Globe,2.61014476165
IN,2041,C1OI00I00,1,Globe,63.48192404699999
IN,2041,C1OIRFP00,1,Globe,49.148848195
IN,2041,C1OIRFP00,2,Globe,14.333077226899999
IN,2041,C1SOV2P00,1,Globe,0.07608032064999999
IN,2041,C1WDOFP00,1,Globe,0.71270746296
IN,2041,C1WDONP00,1,Globe,3.96213750692
IN,2041,CEMPLANT,1,Globe,5.349684112099999
IN,2041,FERTPLANT,1,Globe,0.00010121609579399999
IN,2041,LA,1,Globe,1624.51547816
IN,2041,LA1_i,1,Globe,494.20473439
IN,2041,LA1_i_PROD,1,Globe,494.20473439
IN,2041,LA2,1,Globe,1130.31074377
IN,2041,LA2_PROD,1,Globe,1130.31074377
IN,2041,LandRes,1,Globe,6060.5848648
IN,2041,LF,1,Globe,2648.69920332
IN,2041,LF1,1,Globe,634.9844117900001
IN,2041,LF2,1,Globe,2013.7147456999999
IN,2041,LF2_PROD,1,Globe,2013.7147456999999
IN,2041,LO,1,Globe,1787.37
IN,2041,MFOOFACTOR,1,Globe,2.76134916
IN,2041,PAPPLANT,1,Globe,3.52312643732
IN,2041,PETAPLANT,1,Globe,1.96074241518e-06
IN,2041,PETBPLANT,1,Globe,32.0084016136
IN,2041,STEPLANT,1,Globe,15.9934596297
IN,2041,VFOOFACTOR,1,Globe,38.048718619199995
IN,2041,XALUMINE,1,Globe,3.47151823675
IN,2041,XCEMMINE,1,Globe,26.1813549713
IN,2041,XPHOMINE,1,Globe,3.2389149920799996e-07
IN,2041,XPOTMINE,1,Globe,7.085126430599999e-08
IN,2041,XSTEMINE,1,Globe,24.6128947161
IN,2042,ALUPLANT,1,Globe,3.2125182411499997
IN,2042,C1BMBRFN1,1,Globe,10.8397116
IN,2042,C1BMCHP00,1,Globe,0.24447162895199998
IN,2042,C1BMIGPCS,1,Globe,4.4659224986799995
IN,2042,C1CO00I00,1,Globe,36.1988846207
IN,2042,C1COCHP00,1,Globe,0.226134454745
IN,2042,C1COHTF03,1,Globe,28.7256188788
IN,2042,C1COSCPCS,1,Globe,1.36703396795
IN,2042,C1ELEFF00,1,Globe,47.149340290999994
IN,2042,C1ELRDF00,1,Globe,3.2729124651899997
IN,2042,C1ELRLF00,1,Globe,10.369999929999999
IN,2042,C1GOCVP00,1,Globe,1.13079869578
IN,2042,C1GOHTF03,1,Globe,4.1206236048200005
IN,2042,C1HFGCPCH,1,Globe,2.6026677804700005
IN,2042,C1HFMRF00,1,Globe,84.150694921
IN,2042,C1HTOOTFI,1,Globe,45.330100109
IN,2042,C1HTOOTFR,1,Globe,4.7142594115
IN,2042,C1HYDMP00,1,Globe,11.6086950032
IN,2042,C1HYMIP00,1,Globe,0.31513209380199997
IN,2042,C1LFBRFN1,1,Globe,0.66834681859
IN,2042,C1LFRDF00,1,Globe,10.9992
IN,2042,C1NG00I00,1,Globe,58.185891741
IN,2042,C1NGBRFN1,1,Globe,7.1903397364999995
IN,2042,C1NGCCP00,1,Globe,9.8852505204
IN,2042,C1NGCCPCH,1,Globe,5.9776069
IN,2042,C1NGCCPCS,1,Globe,0.35317081048199994
IN,2042,C1NGGCPCH,1,Globe,4.9863049166
IN,2042,C1NGHTF03,1,Globe,3.3146406801899997
IN,2042,C1NU00I00,1,Globe,6.7637719702000005
IN,2042,C1NULWP00,1,Globe,2.50510070594
IN,2042,C1OI00I00,1,Globe,61.972682567999996
IN,2042,C1OIRFP00,1,Globe,42.1772000525
IN,2042,C1OIRFP00,2,Globe,19.7954834321
IN,2042,C1SOV2P00,1,Globe,0.114120485558
IN,2042,C1WDOFP00,1,Globe,1.0717184178399999
IN,2042,C1WDONP00,1,Globe,4.3244840150299995
IN,2042,CEMPLANT,1,Globe,5.3599005357
IN,2042,FERTPLANT,1,Globe,9.952881851399999e-05
IN,2042,LA,1,Globe,1616.27707736
IN,2042,LA1_i,1,Globe,485.9663335899999
IN,2042,LA1_i_PROD,1,Globe,485.9663335899999
IN,2042,LA2,1,Globe,1130.31074377
IN,2042,LA2_PROD,1,Globe,1130.31074377
IN,2042,LandRes,1,Globe,6078.8352874
IN,2042,LF,1,Globe,2675.1881642099997
IN,2042,LF1,1,Globe,636.6038148399999
IN,2042,LF2,1,Globe,2038.58434937
IN,2042,LF2_PROD,1,Globe,2038.58434937
IN,2042,LO,1,Globe,1787.37
IN,2042,MFOOFACTOR,1,Globe,2.79638880731
IN,2042,PAPPLANT,1,Globe,3.5364928484799996
IN,2042,PETAPLANT,1,Globe,1.91484275358e-06
IN,2042,PETBPLANT,1,Globe,32.3102196616
IN,2042,STEPLANT,1,Globe,16.0871100266
IN,2042,VFOOFACTOR,1,Globe,38.099467094800005
IN,2042,XALUMINE,1,Globe,3.5351835770399993
IN,2042,XCEMMINE,1,Globe,26.359990687
IN,2042,XPHOMINE,1,Globe,3.18492216495e-07
IN,2042,XPOTMINE,1,Globe,6.9670174793e-08
IN,2042,XSTEMINE,1,Globe,24.7570167754
IN,2043,ALUPLANT,1,Globe,3.2484105556099996
IN,2043,C1BMBRFH1,1,Globe,0.109323134065
IN,2043,C1BMBRFN1,1,Globe,10.8397116
IN,2043,C1BMCHP00,1,Globe,0.23341512312
IN,2043,C1BMIGPCS,1,Globe,4.5232610074699995
IN,2043,C1CO00I00,1,Globe,38.962195304699996
IN,2043,C1COCHP00,1,Globe,0.200783058617
IN,2043,C1COHTF03,1,Globe,27.2803239988
IN,2043,C1COSCPCS,1,Globe,2.5530800412799994
IN,2043,C1ELEFF00,1,Globe,47.447171129000004
IN,2043,C1ELRDF00,1,Globe,3.31479224
IN,2043,C1ELRLF00,1,Globe,10.6550002012
IN,2043,C1GOCVP00,1,Globe,1.19901665078
IN,2043,C1GOHTF03,1,Globe,5.3411340673
IN,2043,C1HFGCPCH,1,Globe,2.4747616125799996
IN,2043,C1HFMRF00,1,Globe,85.858141984
IN,2043,C1HTOOTFI,1,Globe,45.5497912553
IN,2043,C1HTOOTFR,1,Globe,4.456214054799999
IN,2043,C1HYDMP00,1,Globe,11.708420624899999
IN,2043,C1HYMIP00,1,Globe,0.30981341231
IN,2043,C1LFBRFN1,1,Globe,0.155530067483
IN,2043,C1LFRDF00,1,Globe,10.9992
IN,2043,C1NG00I00,1,Globe,57.10978042599999
IN,2043,C1NGBRFN1,1,Globe,7.7684576885
IN,2043,C1NGCCP00,1,Globe,7.854956772199999
IN,2043,C1NGCCPCH,1,Globe,5.861983309599999
IN,2043,C1NGCCPCS,1,Globe,1.21134029195
IN,2043,C1NGGCPCH,1,Globe,4.723219176500001
IN,2043,C1NGHTF03,1,Globe,4.10765211077
IN,2043,C1NU00I00,1,Globe,6.4801530152
IN,2043,C1NULWP00,1,Globe,2.40005669606
IN,2043,C1OI00I00,1,Globe,60.93645251899999
IN,2043,C1OIRFP00,1,Globe,41.709814255
IN,2043,C1OIRFP00,2,Globe,19.2266400972
IN,2043,C1SOV2P00,1,Globe,0.152160645883
IN,2043,C1WDOFP00,1,Globe,1.43246376324
IN,2043,C1WDONP00,1,Globe,4.689142738299999
IN,2043,CEMPLANT,1,Globe,5.370016133299999
IN,2043,FERTPLANT,1,Globe,9.787401178899998e-05
IN,2043,LA,1,Globe,1608.1972025300001
IN,2043,LA1_i,1,Globe,477.88645876
IN,2043,LA1_i_PROD,1,Globe,477.88645876
IN,2043,LA2,1,Globe,1130.31074377
IN,2043,LA2_PROD,1,Globe,1130.31074377
IN,2043,LandRes,1,Globe,6096.1484865
IN,2043,LF,1,Globe,2700.58114648
IN,2043,LF1,1,Globe,645.18887376
IN,2043,LF2,1,Globe,2055.39227272
IN,2043,LF2_PROD,1,Globe,2055.39227272
IN,2043,LO,1,Globe,1787.37
IN,2043,MFOOFACTOR,1,Globe,2.8302981034999997
IN,2043,PAPPLANT,1,Globe,3.5497322188799996
IN,2043,PETAPLANT,1,Globe,1.8701884305699999e-06
IN,2043,PETBPLANT,1,Globe,32.6060179391
IN,2043,STEPLANT,1,Globe,16.1807604235
IN,2043,VFOOFACTOR,1,Globe,38.1375284515
IN,2043,XALUMINE,1,Globe,3.59890592985
IN,2043,XCEMMINE,1,Globe,26.5386195282
IN,2043,XPHOMINE,1,Globe,3.13196839558e-07
IN,2043,XPOTMINE,1,Globe,6.851180779399999e-08
IN,2043,XSTEMINE,1,Globe,24.901138376399995
IN,2044,ALUPLANT,1,Globe,3.28384699906
IN,2044,C1BMBRFH1,1,Globe,0.109323134065
IN,2044,C1BMBRFN1,1,Globe,10.11706416
IN,2044,C1BMCHP00,1,Globe,0.182530051205
IN,2044,C1BMIGPCS,1,Globe,4.567952773590001
IN,2044,C1CO00I00,1,Globe,35.2055019553
IN,2044,C1COCHP00,1,Globe,0.212530612104
IN,2044,C1COHTF03,1,Globe,25.835029118799998
IN,2044,C1COSCPCS,1,Globe,1.9136114847999997
IN,2044,C1ELEFF00,1,Globe,48.298532124
IN,2044,C1ELRDF00,1,Globe,3.536229051
IN,2044,C1ELRLF00,1,Globe,10.940000014099999
IN,2044,C1GOCVP00,1,Globe,1.04602841134
IN,2044,C1GOHTF03,1,Globe,7.387970153999999
IN,2044,C1HFGCPCH,1,Globe,1.9194428481699999
IN,2044,C1HFMRF00,1,Globe,87.60748224999999
IN,2044,C1HTOOTFI,1,Globe,45.7635790393
IN,2044,C1HTOOTFR,1,Globe,4.57996733724
IN,2044,C1HYDMP00,1,Globe,11.292843809199999
IN,2044,C1HYMIP00,1,Globe,0.291842538961
IN,2044,C1LFBRFN1,1,Globe,0.66834681859
IN,2044,C1LFRDF00,1,Globe,10.9992
IN,2044,C1NG00I00,1,Globe,61.72778538
IN,2044,C1NGBRFN1,1,Globe,7.7684576885
IN,2044,C1NGCCP00,1,Globe,9.3985070475
IN,2044,C1NGCCPCH,1,Globe,5.7463597192
IN,2044,C1NGCCPCS,1,Globe,1.70733510031
IN,2044,C1NGGCPCH,1,Globe,5.1932227836
IN,2044,C1NGHTF03,1,Globe,4.10765211077
IN,2044,C1NU00I00,1,Globe,5.5236978723
IN,2044,C1NULWP00,1,Globe,2.04581403187
IN,2044,C1OI00I00,1,Globe,59.898045544999995
IN,2044,C1OIRFP00,1,Globe,33.3199998427
IN,2044,C1OIRFP00,2,Globe,26.578047535499998
IN,2044,C1SOV2P00,1,Globe,0.190200806208
IN,2044,C1WDOFP00,1,Globe,1.7949434533300002
IN,2044,C1WDONP00,1,Globe,5.0561145475
IN,2044,CEMPLANT,1,Globe,5.3800359462000005
IN,2044,FERTPLANT,1,Globe,9.609018903099998e-05
IN,2044,LA,1,Globe,1583.37714109
IN,2044,LA1_i,1,Globe,469.17665058
IN,2044,LA1_i_PROD,1,Globe,469.17665058
IN,2044,LA2,1,Globe,1114.2005363399999
IN,2044,LA2_PROD,1,Globe,1114.2005363399999
IN,2044,LandRes,1,Globe,6094.0783454
IN,2044,LF,1,Globe,2723.33120431
IN,2044,LF1,1,Globe,762.87554744
IN,2044,LF2,1,Globe,1960.4556568699998
IN,2044,LF2_PROD,1,Globe,1960.4556568699998
IN,2044,LO,1,Globe,1787.37
IN,2044,MFOOFACTOR,1,Globe,2.8244983169999998
IN,2044,PAPPLANT,1,Globe,3.5628546769499994
IN,2044,PETAPLANT,1,Globe,1.82368367548e-06
IN,2044,PETBPLANT,1,Globe,32.896202499900006
IN,2044,STEPLANT,1,Globe,16.2744108204
IN,2044,VFOOFACTOR,1,Globe,38.1882769271
IN,2044,XALUMINE,1,Globe,3.66265513904
IN,2044,XCEMMINE,1,Globe,26.717258452
IN,2044,XPHOMINE,1,Globe,3.07488612232e-07
IN,2044,XPOTMINE,1,Globe,6.726313278e-08
IN,2044,XSTEMINE,1,Globe,25.0452599774
IN,2045,ALUPLANT,1,Globe,3.62084048866
IN,2045,C1BMBRFH1,1,Globe,0.109323134065
IN,2045,C1BMBRFN1,1,Globe,9.39441672
IN,2045,C1BMCHP00,1,Globe,0.22113011663999999
IN,2045,C1BMIGPCS,1,Globe,4.52410822085
IN,2045,C1CO00I00,1,Globe,39.6113978782
IN,2045,C1COCHP00,1,Globe,0.150080266361
IN,2045,C1COHTF03,1,Globe,24.3897342388
IN,2045,C1COSCPCS,1,Globe,3.54096672725
IN,2045,C1ELEFF00,1,Globe,49.332434008999996
IN,2045,C1ELRDF00,1,Globe,3.5994882
IN,2045,C1ELRLF00,1,Globe,11.224999827
IN,2045,C1GOCVP00,1,Globe,1.1023383574399999
IN,2045,C1GOHTF03,1,Globe,10.1759873327
IN,2045,C1HFGCPCH,1,Globe,1.5617274615599999
IN,2045,C1HFMRF00,1,Globe,89.056883498
IN,2045,C1HTOOTFI,1,Globe,46.04902615299999
IN,2045,C1HTOOTFR,1,Globe,4.8737432284999995
IN,2045,C1HYDMP00,1,Globe,11.3882174141
IN,2045,C1HYMIP00,1,Globe,0.286755958921
IN,2045,C1LFBRFN1,1,Globe,0.66834681859
IN,2045,C1LFRDF00,1,Globe,10.9992
IN,2045,C1NG00I00,1,Globe,60.749983998
IN,2045,C1NGBRFN1,1,Globe,8.1084832909
IN,2045,C1NGCCP00,1,Globe,7.597480165800001
IN,2045,C1NGCCPCH,1,Globe,5.5729243336
IN,2045,C1NGCCPCS,1,Globe,2.8617465578399996
IN,2045,C1NGGCPCH,1,Globe,5.0848256676
IN,2045,C1NGHTF03,1,Globe,4.10765211077
IN,2045,C1NU00I00,1,Globe,5.2710215001
IN,2045,C1NULWP00,1,Globe,1.9522301801299995
IN,2045,C1OI00I00,1,Globe,58.766168285999996
IN,2045,C1OIRFP00,1,Globe,28.413136648099997
IN,2045,C1OIRFP00,2,Globe,30.3530334711
IN,2045,C1SOV2P00,1,Globe,0.228240966533
IN,2045,C1WDOFP00,1,Globe,2.15915748811
IN,2045,C1WDONP00,1,Globe,5.4253984802
IN,2045,CEMPLANT,1,Globe,5.3899581412
IN,2045,FERTPLANT,1,Globe,9.431566518e-05
IN,2045,LA,1,Globe,1556.7315332599999
IN,2045,LA1_i,1,Globe,460.5122141
IN,2045,LA1_i_PROD,1,Globe,460.5122141
IN,2045,LA2,1,Globe,1096.21931916
IN,2045,LA2_PROD,1,Globe,1096.21931916
IN,2045,LandRes,1,Globe,6091.8560486999995
IN,2045,LF,1,Globe,2747.7546070999997
IN,2045,LF1,1,Globe,878.70046903
IN,2045,LF2,1,Globe,1869.05413807
IN,2045,LF2_PROD,1,Globe,1869.05413807
IN,2045,LO,1,Globe,1787.37
IN,2045,MFOOFACTOR,1,Globe,2.812898744
IN,2045,PAPPLANT,1,Globe,3.57585408147
IN,2045,PETAPLANT,1,Globe,1.7779845201299998e-06
IN,2045,PETBPLANT,1,Globe,33.180704598999995
IN,2045,STEPLANT,1,Globe,16.368060759
IN,2045,VFOOFACTOR,1,Globe,38.2263382838
IN,2045,XALUMINE,1,Globe,4.065524991449999
IN,2045,XCEMMINE,1,Globe,26.8958905013
IN,2045,XPHOMINE,1,Globe,3.01810128576e-07
IN,2045,XPOTMINE,1,Globe,6.602096562599999e-08
IN,2045,XSTEMINE,1,Globe,25.1893820367
IN,2046,ALUPLANT,1,Globe,3.6585749399700003
IN,2046,C1BMBRFH1,1,Globe,0.109323134065
IN,2046,C1BMBRFN1,1,Globe,8.671769280000001
IN,2046,C1BMCHP00,1,Globe,0.182530051205
IN,2046,C1BMIGPCS,1,Globe,4.5683145097799995
IN,2046,C1CO00I00,1,Globe,39.4256809692
IN,2046,C1COBRFH1,1,Globe,0.393311799675
IN,2046,C1COCHP00,1,Globe,0.125742923145
IN,2046,C1COHTF03,1,Globe,22.221791918799997
IN,2046,C1COSCPCS,1,Globe,3.963183485009999
IN,2046,C1ELEFF00,1,Globe,50.17949615
IN,2046,C1ELRDF00,1,Globe,3.83649506605
IN,2046,C1ELRLF00,1,Globe,11.5100000982
IN,2046,C1GOCVP00,1,Globe,1.3897955749399997
IN,2046,C1GOHTF03,1,Globe,13.605725795699998
IN,2046,C1HFGCPCH,1,Globe,1.32971294907
IN,2046,C1HFMRF00,1,Globe,91.08312404099999
IN,2046,C1HTOOTFI,1,Globe,46.236640424
IN,2046,C1HTOOTFR,1,Globe,4.53195417936
IN,2046,C1HYDMP00,1,Globe,11.9763492211
IN,2046,C1HYMIP00,1,Globe,0.29452219156299997
IN,2046,C1LFBRFN1,1,Globe,0.66834681859
IN,2046,C1LFRDF00,1,Globe,10.9992
IN,2046,C1NG00I00,1,Globe,59.1811956
IN,2046,C1NGBRFN1,1,Globe,8.671769280000001
IN,2046,C1NGCCP00,1,Globe,6.6165220134
IN,2046,C1NGCCPCH,1,Globe,5.5729243336
IN,2046,C1NGCCPCS,1,Globe,3.65897714405
IN,2046,C1NGGCPCH,1,Globe,4.33693474279
IN,2046,C1NGHTF03,1,Globe,3.9810136923400004
IN,2046,C1NU00I00,1,Globe,5.632886472399999
IN,2046,C1NULWP00,1,Globe,2.0862542405499997
IN,2046,C1OI00I00,1,Globe,58.05134861
IN,2046,C1OIRFP00,1,Globe,25.741966262499997
IN,2046,C1OIRFP00,2,Globe,32.3093818892
IN,2046,C1SOV2P00,1,Globe,0.266281126858
IN,2046,C1WDOFP00,1,Globe,2.5251058675799998
IN,2046,C1WDONP00,1,Globe,5.7969945364
IN,2046,CEMPLANT,1,Globe,5.399786843
IN,2046,FERTPLANT,1,Globe,9.2636935195e-05
IN,2046,LA,1,Globe,1531.39840497
IN,2046,LA1_i,1,Globe,452.315532349
IN,2046,LA1_i_PROD,1,Globe,452.315532349
IN,2046,LA2,1,Globe,1079.0828863699999
IN,2046,LA2_PROD,1,Globe,1079.0828863699999
IN,2046,LandRes,1,Globe,6089.743285699999
IN,2046,LF,1,Globe,2770.97492656
IN,2046,LF1,1,Globe,993.51497661
IN,2046,LF2,1,Globe,1777.4599499499998
IN,2046,LF2_PROD,1,Globe,1777.4599499499998
IN,2046,LO,1,Globe,1787.37
IN,2046,MFOOFACTOR,1,Globe,2.8012991709999997
IN,2046,PAPPLANT,1,Globe,3.58874051504
IN,2046,PETAPLANT,1,Globe,1.7346888733e-06
IN,2046,PETBPLANT,1,Globe,33.459916999499995
IN,2046,STEPLANT,1,Globe,16.461711155899998
IN,2046,VFOOFACTOR,1,Globe,38.27708721769999
IN,2046,XALUMINE,1,Globe,4.13517747128
IN,2046,XCEMMINE,1,Globe,27.0745321749
IN,2046,XPHOMINE,1,Globe,2.9643819262400005e-07
IN,2046,XPOTMINE,1,Globe,6.484585234499999e-08
IN,2046,XSTEMINE,1,Globe,25.333503637699994
IN,2047,ALUPLANT,1,Globe,3.69584137532
IN,2047,C1BMBRFH1,1,Globe,0.109323134065
IN,2047,C1BMBRFN1,1,Globe,7.949121839999999
IN,2047,C1BMCHP00,1,Globe,0.22113011663999999
IN,2047,C1BMIGPCS,1,Globe,4.523739610159999
IN,2047,C1CO00I00,1,Globe,34.048977322300004
IN,2047,C1COBRFH1,1,Globe,0.173339133434
IN,2047,C1COCHP00,1,Globe,0.121621564152
IN,2047,C1COHTF03,1,Globe,21.5365834641
IN,2047,C1COSCPCS,1,Globe,2.73272452111
IN,2047,C1ELEFF00,1,Globe,51.02574251699999
IN,2047,C1ELRDF00,1,Globe,4.00318775873
IN,2047,C1ELRLF00,1,Globe,11.794999911100001
IN,2047,C1GOCVP00,1,Globe,1.1920524614699999
IN,2047,C1GOHTF03,1,Globe,14.825080608899999
IN,2047,C1HFGCPCH,1,Globe,0.87036005065
IN,2047,C1HFMRF00,1,Globe,92.459064382
IN,2047,C1HTOOTFI,1,Globe,46.418397621
IN,2047,C1HTOOTFR,1,Globe,4.9611735778
IN,2047,C1HYDMP00,1,Globe,11.5191968043
IN,2047,C1HYMIP00,1,Globe,0.27658279884099995
IN,2047,C1LFBRFN1,1,Globe,1.07125214342
IN,2047,C1LFRDF00,1,Globe,10.9992
IN,2047,C1NG00I00,1,Globe,64.870265986
IN,2047,C1NGBRFN1,1,Globe,8.671769280000001
IN,2047,C1NGCCP00,1,Globe,7.818897269899999
IN,2047,C1NGCCPCH,1,Globe,5.5013534557999995
IN,2047,C1NGCCPCS,1,Globe,4.9883264779
IN,2047,C1NGGCPCH,1,Globe,4.6512372036
IN,2047,C1NGHTF03,1,Globe,4.2553640798
IN,2047,C1NU00I00,1,Globe,4.768867231400001
IN,2047,C1NULWP00,1,Globe,1.7662470904899996
IN,2047,C1OI00I00,1,Globe,57.079803023000004
IN,2047,C1OIRFP00,1,Globe,18.5988305094
IN,2047,C1OIRFP00,2,Globe,38.480973888499996
IN,2047,C1SOV1P00,1,Globe,0.11815285644
IN,2047,C1SOV2P00,1,Globe,0.304321291766
IN,2047,C1WDOFP00,1,Globe,2.8927885917399996
IN,2047,C1WDONP00,1,Globe,6.1709036327
IN,2047,CEMPLANT,1,Globe,5.409521134999999
IN,2047,FERTPLANT,1,Globe,9.101485109e-05
IN,2047,LA,1,Globe,1508.53679692
IN,2047,LA1_i,1,Globe,444.39543923099995
IN,2047,LA1_i_PROD,1,Globe,444.39543923099995
IN,2047,LA2,1,Globe,1064.1413439399998
IN,2047,LA2_PROD,1,Globe,1064.1413439399998
IN,2047,LandRes,1,Globe,6087.836757699999
IN,2047,LF,1,Globe,2791.92986912
IN,2047,LF1,1,Globe,1105.9147473199998
IN,2047,LF2,1,Globe,1686.0151217999996
IN,2047,LF2_PROD,1,Globe,1686.0151217999996
IN,2047,LO,1,Globe,1787.37
IN,2047,MFOOFACTOR,1,Globe,2.7954993845
IN,2047,PAPPLANT,1,Globe,3.6015064157099994
IN,2047,PETAPLANT,1,Globe,1.69302074143e-06
IN,2047,PETBPLANT,1,Globe,33.7337576657
IN,2047,STEPLANT,1,Globe,16.5553610945
IN,2047,VFOOFACTOR,1,Globe,38.315148574400006
IN,2047,XALUMINE,1,Globe,4.2048603364
IN,2047,XCEMMINE,1,Globe,27.253166974
IN,2047,XPHOMINE,1,Globe,2.91247528071e-07
IN,2047,XPOTMINE,1,Globe,6.3710395763e-08
IN,2047,XSTEMINE,1,Globe,25.4776247804
IN,2048,ALUPLANT,1,Globe,3.732670454979999
IN,2048,C1BMBRFH1,1,Globe,0.109323134065
IN,2048,C1BMBRFN1,1,Globe,7.226474399999999
IN,2048,C1BMCHP00,1,Globe,0.22113011663999999
IN,2048,C1BMIGPCS,1,Globe,4.523551478009999
IN,2048,C1CO00I00,1,Globe,41.1792467612
IN,2048,C1COCHP00,1,Globe,0.090909047952
IN,2048,C1COHTF03,1,Globe,21.1233806424
IN,2048,C1COSCPCS,1,Globe,4.9084745774
IN,2048,C1ELEFF00,1,Globe,51.865966822
IN,2048,C1ELRDF00,1,Globe,4.30268405893
IN,2048,C1ELRLF00,1,Globe,12.0800001823
IN,2048,C1GOCVP00,1,Globe,1.23786394615
IN,2048,C1GOHTF03,1,Globe,15.0340837409
IN,2048,C1HFGCPCH,1,Globe,0.6108689407699999
IN,2048,C1HFMRF00,1,Globe,94.16121349699999
IN,2048,C1HTOOTFI,1,Globe,46.594297744
IN,2048,C1HTOOTFR,1,Globe,4.4184897777500005
IN,2048,C1HYDMP00,1,Globe,11.5846864994
IN,2048,C1HYMIP00,1,Globe,0.271496218801
IN,2048,C1LFBRFN1,1,Globe,1.07125214342
IN,2048,C1LFRDF00,1,Globe,10.9992
IN,2048,C1NG00I00,1,Globe,63.98974336199999
IN,2048,C1NGBRFH1,1,Globe,1.32548453578
IN,2048,C1NGBRFN1,1,Globe,8.671769280000001
IN,2048,C1NGCCP00,1,Globe,6.4720864768999995
