REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETAPLANT,1,2026,C1_P_HCO,IN,2.2001105364399997e-06
Globe,PETAPLANT,1,2026,C1_P_LFO,ID,1.2312002713999999e-07
Globe,PETAPLANT,1,2026,C1_P_LFO,IN,1.2312002713999999e-07
Globe,PETAPLANT,1,2027,C1_F_HEA_I,ID,4.1492148929599994e-06
Globe,PETAPLANT,1,2027,C1_F_HEA_I,IN,4.1492144992e-06
Globe,PETAPLANT,1,2027,C1_P_GAS,ID,1.95911731232e-06
Globe,PETAPLANT,1,2027,C1_P_GAS,IN,1.9591171264e-06
Globe,PETAPLANT,1,2027,C1_P_HCO,ID,2.1955770395599998e-06
Globe,PETAPLANT,1,2027,C1_P_HCO,IN,2.1955768312e-06
Globe,PETAPLANT,1,2027,C1_P_LFO,ID,1.2286632886e-07
Globe,PETAPLANT,1,2027,C1_P_LFO,IN,1.228663172e-07
Globe,PETAPLANT,1,2028,C1_F_HEA_I,ID,4.14024937152e-06
Globe,PETAPLANT,1,2028,C1_F_HEA_I,IN,4.14024819024e-06
Globe,PETAPLANT,1,2028,C1_P_GAS,ID,1.95488409984e-06
Globe,PETAPLANT,1,2028,C1_P_GAS,IN,1.95488354208e-06
Globe,PETAPLANT,1,2028,C1_P_HCO,ID,2.19083289072e-06
Globe,PETAPLANT,1,2028,C1_P_HCO,IN,2.1908322656399998e-06
Globe,PETAPLANT,1,2028,C1_P_LFO,ID,1.2260084232e-07
Globe,PETAPLANT,1,2028,C1_P_LFO,IN,1.2260080734e-07
Globe,PETAPLANT,1,2029,C1_F_HEA_I,ID,4.1306349336e-06
Globe,PETAPLANT,1,2029,C1_F_HEA_I,IN,4.1306349336e-06
Globe,PETAPLANT,1,2029,C1_P_GAS,ID,1.9503444912e-06
Globe,PETAPLANT,1,2029,C1_P_GAS,IN,1.9503444912e-06
Globe,PETAPLANT,1,2029,C1_P_HCO,ID,2.1857453646e-06
Globe,PETAPLANT,1,2029,C1_P_HCO,IN,2.1857453646e-06
Globe,PETAPLANT,1,2029,C1_P_LFO,ID,1.2231614010000002e-07
Globe,PETAPLANT,1,2029,C1_P_LFO,IN,1.2231614010000002e-07
Globe,PETAPLANT,1,2030,C1_F_HEA_I,ID,4.12044403104e-06
Globe,PETAPLANT,1,2030,C1_F_HEA_I,IN,4.12044403104e-06
Globe,PETAPLANT,1,2030,C1_P_GAS,ID,1.94553269568e-06
Globe,PETAPLANT,1,2030,C1_P_GAS,IN,1.94553269568e-06
Globe,PETAPLANT,1,2030,C1_P_HCO,ID,2.18035279944e-06
Globe,PETAPLANT,1,2030,C1_P_HCO,IN,2.18035279944e-06
Globe,PETAPLANT,1,2030,C1_P_LFO,ID,1.2201436764e-07
Globe,PETAPLANT,1,2030,C1_P_LFO,IN,1.2201436764e-07
Globe,PETAPLANT,1,2031,C1_F_HEA_I,ID,4.09689836432e-06
Globe,PETAPLANT,1,2031,C1_F_HEA_I,IN,4.09689836432e-06
Globe,PETAPLANT,1,2031,C1_P_GAS,ID,1.93441523744e-06
Globe,PETAPLANT,1,2031,C1_P_GAS,IN,1.93441523744e-06
Globe,PETAPLANT,1,2031,C1_P_HCO,ID,2.1678934965199996e-06
Globe,PETAPLANT,1,2031,C1_P_HCO,IN,2.1678934965199996e-06
Globe,PETAPLANT,1,2031,C1_P_LFO,ID,1.2131713462e-07
Globe,PETAPLANT,1,2031,C1_P_LFO,IN,1.2131713462e-07
Globe,PETAPLANT,1,2032,C1_F_HEA_I,ID,4.07281285264e-06
Globe,PETAPLANT,1,2032,C1_F_HEA_I,IN,4.07281285264e-06
Globe,PETAPLANT,1,2032,C1_P_GAS,ID,1.92304288288e-06
Globe,PETAPLANT,1,2032,C1_P_GAS,IN,1.92304288288e-06
Globe,PETAPLANT,1,2032,C1_P_HCO,ID,2.15514853204e-06
Globe,PETAPLANT,1,2032,C1_P_HCO,IN,2.15514853204e-06
Globe,PETAPLANT,1,2032,C1_P_LFO,ID,1.2060391574e-07
Globe,PETAPLANT,1,2032,C1_P_LFO,IN,1.2060391574e-07
Globe,PETAPLANT,1,2033,C1_F_HEA_I,ID,4.04832452448e-06
Globe,PETAPLANT,1,2033,C1_F_HEA_I,IN,4.04832452448e-06
Globe,PETAPLANT,1,2033,C1_P_GAS,ID,1.91148033216e-06
Globe,PETAPLANT,1,2033,C1_P_GAS,IN,1.91148033216e-06
Globe,PETAPLANT,1,2033,C1_P_HCO,ID,2.14219041528e-06
Globe,PETAPLANT,1,2033,C1_P_HCO,IN,2.14219041528e-06
Globe,PETAPLANT,1,2033,C1_P_LFO,ID,1.1987876868e-07
Globe,PETAPLANT,1,2033,C1_P_LFO,IN,1.1987876868e-07
Globe,PETAPLANT,1,2034,C1_F_HEA_I,ID,4.02295378016e-06
Globe,PETAPLANT,1,2034,C1_F_HEA_I,IN,4.02295378016e-06
Globe,PETAPLANT,1,2034,C1_P_GAS,ID,1.89950113472e-06
Globe,PETAPLANT,1,2034,C1_P_GAS,IN,1.89950113472e-06
Globe,PETAPLANT,1,2034,C1_P_HCO,ID,2.12876536376e-06
Globe,PETAPLANT,1,2034,C1_P_HCO,IN,2.12876536376e-06
Globe,PETAPLANT,1,2034,C1_P_LFO,ID,1.1912749156e-07
Globe,PETAPLANT,1,2034,C1_P_LFO,IN,1.1912749156e-07
Globe,PETAPLANT,1,2035,C1_F_HEA_I,ID,3.99688332432e-06
Globe,PETAPLANT,1,2035,C1_F_HEA_I,IN,3.99688332432e-06
Globe,PETAPLANT,1,2035,C1_P_GAS,ID,1.88719155744e-06
Globe,PETAPLANT,1,2035,C1_P_GAS,IN,1.88719155744e-06
Globe,PETAPLANT,1,2035,C1_P_HCO,ID,2.1149700565199998e-06
Globe,PETAPLANT,1,2035,C1_P_HCO,IN,2.1149700565199998e-06
Globe,PETAPLANT,1,2035,C1_P_LFO,ID,1.1835549462e-07
Globe,PETAPLANT,1,2035,C1_P_LFO,IN,1.1835549462e-07
Globe,PETAPLANT,1,2036,C1_F_HEA_I,ID,3.97057503744e-06
Globe,PETAPLANT,1,2036,C1_F_HEA_I,IN,3.97057503744e-06
Globe,PETAPLANT,1,2036,C1_P_GAS,ID,1.87476968448e-06
Globe,PETAPLANT,1,2036,C1_P_GAS,IN,1.87476968448e-06
Globe,PETAPLANT,1,2036,C1_P_HCO,ID,2.10104889984e-06
Globe,PETAPLANT,1,2036,C1_P_HCO,IN,2.10104889984e-06
Globe,PETAPLANT,1,2036,C1_P_LFO,ID,1.1757645504000001e-07
Globe,PETAPLANT,1,2036,C1_P_LFO,IN,1.1757645504000001e-07
Globe,PETAPLANT,1,2037,C1_F_HEA_I,ID,3.94354853232e-06
Globe,PETAPLANT,1,2037,C1_F_HEA_I,IN,3.94354813856e-06
Globe,PETAPLANT,1,2037,C1_P_GAS,ID,1.86200869344e-06
Globe,PETAPLANT,1,2037,C1_P_GAS,IN,1.86200850752e-06
Globe,PETAPLANT,1,2037,C1_P_HCO,ID,2.0867476945199997e-06
Globe,PETAPLANT,1,2037,C1_P_HCO,IN,2.08674748616e-06
Globe,PETAPLANT,1,2037,C1_P_LFO,ID,1.1677614762e-07
Globe,PETAPLANT,1,2037,C1_P_LFO,IN,1.1677613596e-07
Globe,PETAPLANT,1,2038,C1_F_HEA_I,ID,3.915499078096e-06
Globe,PETAPLANT,1,2038,C1_F_HEA_I,IN,3.91549903872e-06
Globe,PETAPLANT,1,2038,C1_P_GAS,ID,1.848764700832e-06
Globe,PETAPLANT,1,2038,C1_P_GAS,IN,1.84876468224e-06
Globe,PETAPLANT,1,2038,C1_P_HCO,ID,2.0719051907559998e-06
Globe,PETAPLANT,1,2038,C1_P_HCO,IN,2.0719051699199998e-06
Globe,PETAPLANT,1,2038,C1_P_LFO,ID,1.15945548686e-07
Globe,PETAPLANT,1,2038,C1_P_LFO,IN,1.1594554752e-07
Globe,PETAPLANT,1,2039,C1_F_HEA_I,ID,3.886758614448e-06
Globe,PETAPLANT,1,2039,C1_F_HEA_I,IN,3.886758614448e-06
Globe,PETAPLANT,1,2039,C1_P_GAS,ID,1.835194437216e-06
Globe,PETAPLANT,1,2039,C1_P_GAS,IN,1.835194437216e-06
Globe,PETAPLANT,1,2039,C1_P_HCO,ID,2.056697036028e-06
Globe,PETAPLANT,1,2039,C1_P_HCO,IN,2.056697036028e-06
Globe,PETAPLANT,1,2039,C1_P_LFO,ID,1.15094487618e-07
Globe,PETAPLANT,1,2039,C1_P_LFO,IN,1.15094487618e-07
Globe,PETAPLANT,1,2040,C1_F_HEA_I,ID,3.857239411648e-06
Globe,PETAPLANT,1,2040,C1_F_HEA_I,IN,3.857239411648e-06
Globe,PETAPLANT,1,2040,C1_P_GAS,ID,1.821256479616e-06
Globe,PETAPLANT,1,2040,C1_P_GAS,IN,1.821256479616e-06
Globe,PETAPLANT,1,2040,C1_P_HCO,ID,2.041076807728e-06
Globe,PETAPLANT,1,2040,C1_P_HCO,IN,2.041076807728e-06
Globe,PETAPLANT,1,2040,C1_P_LFO,ID,1.14220366568e-07
Globe,PETAPLANT,1,2040,C1_P_LFO,IN,1.14220366568e-07
Globe,PETAPLANT,1,2041,C1_F_HEA_I,ID,3.819867020032e-06
Globe,PETAPLANT,1,2041,C1_F_HEA_I,IN,3.819867020032e-06
Globe,PETAPLANT,1,2041,C1_P_GAS,ID,1.8036105149440002e-06
Globe,PETAPLANT,1,2041,C1_P_GAS,IN,1.8036105149440002e-06
Globe,PETAPLANT,1,2041,C1_P_HCO,ID,2.021301026752e-06
Globe,PETAPLANT,1,2041,C1_P_HCO,IN,2.021301026752e-06
Globe,PETAPLANT,1,2041,C1_P_LFO,ID,1.1311369731200001e-07
Globe,PETAPLANT,1,2041,C1_P_LFO,IN,1.1311369731200001e-07
Globe,PETAPLANT,1,2042,C1_F_HEA_I,ID,3.781719826864e-06
Globe,PETAPLANT,1,2042,C1_F_HEA_I,IN,3.781719826864e-06
Globe,PETAPLANT,1,2042,C1_P_GAS,ID,1.7855987154880002e-06
Globe,PETAPLANT,1,2042,C1_P_GAS,IN,1.7855987154880002e-06
Globe,PETAPLANT,1,2042,C1_P_HCO,ID,2.001115255804e-06
Globe,PETAPLANT,1,2042,C1_P_HCO,IN,2.001115255804e-06
Globe,PETAPLANT,1,2042,C1_P_LFO,ID,1.1198408467400002e-07
Globe,PETAPLANT,1,2042,C1_P_LFO,IN,1.1198408467400002e-07
Globe,PETAPLANT,1,2043,C1_F_HEA_I,ID,3.742789445056e-06
Globe,PETAPLANT,1,2043,C1_F_HEA_I,IN,3.742789445056e-06
Globe,PETAPLANT,1,2043,C1_P_GAS,ID,1.767217121152e-06
Globe,PETAPLANT,1,2043,C1_P_GAS,IN,1.767217121152e-06
Globe,PETAPLANT,1,2043,C1_P_HCO,ID,1.980515056816e-06
Globe,PETAPLANT,1,2043,C1_P_HCO,IN,1.980515056816e-06
