REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IN,C1BMBRFH1,1,2021,6.9167933
Globe,IP,C1BMBRFH1,1,2021,6.9167933
Globe,ID,C1BMBRFH1,1,2022,2.8486447999999998
Globe,IN,C1BMBRFH1,1,2022,3.3885254999999996
Globe,ID,C1BMBRFH1,1,2023,3.6478695
Globe,IN,C1BMBRFH1,1,2023,3.6478695
Globe,IP,C1BMBRFH1,1,2023,3.6478695
Globe,ID,C1BMBRFH1,1,2024,2.0016903000000004
Globe,IN,C1BMBRFH1,1,2024,2.0016903000000004
Globe,IP,C1BMBRFH1,1,2024,2.0016903000000004
Globe,ID,C1BMBRFH1,1,2025,0.35551109
Globe,IN,C1BMBRFH1,1,2025,0.35551109
Globe,IP,C1BMBRFH1,1,2025,0.35551109
Globe,ID,C1BMBRFH1,1,2026,0.35551109
Globe,IN,C1BMBRFH1,1,2026,0.35551109
Globe,IP,C1BMBRFH1,1,2026,0.35551109
Globe,ID,C1BMBRFH1,1,2027,0.35551109
Globe,IN,C1BMBRFH1,1,2027,0.35551109
Globe,IP,C1BMBRFH1,1,2027,0.35551109
Globe,ID,C1BMBRFH1,1,2028,0.35551109
Globe,IN,C1BMBRFH1,1,2028,0.35551109
Globe,IP,C1BMBRFH1,1,2028,0.35551109
Globe,ID,C1BMBRFH1,1,2029,0.35551109
Globe,IN,C1BMBRFH1,1,2029,0.35551109
Globe,IP,C1BMBRFH1,1,2029,0.35551109
Globe,ID,C1BMBRFH1,1,2030,0.35551109
Globe,IN,C1BMBRFH1,1,2030,0.35551109
Globe,IP,C1BMBRFH1,1,2030,0.35551109
Globe,ID,C1BMBRFH1,1,2031,0.35551109
Globe,IN,C1BMBRFH1,1,2031,0.35551109
Globe,IN,C1BMBRFH1,1,2032,0.24152564
Globe,ID,C1BMBRFH1,1,2036,0.02343459
Globe,IN,C1BMBRFH1,1,2036,0.02343459
Globe,IP,C1BMBRFH1,1,2036,0.02343459
Globe,ID,C1BMBRFH1,1,2037,0.02343459
Globe,IN,C1BMBRFH1,1,2037,0.02343459
Globe,IP,C1BMBRFH1,1,2037,0.02343459
Globe,ID,C1BMBRFN1,1,2010,2.20752
Globe,IN,C1BMBRFN1,1,2010,2.20752
Globe,IP,C1BMBRFN1,1,2010,2.20752
Globe,ID,C1BMBRFN1,1,2011,2.20752
Globe,IN,C1BMBRFN1,1,2011,2.20752
Globe,IP,C1BMBRFN1,1,2011,2.20752
Globe,ID,C1BMBRFN1,1,2012,2.20752
Globe,IN,C1BMBRFN1,1,2012,2.20752
Globe,IP,C1BMBRFN1,1,2012,2.20752
Globe,ID,C1BMBRFN1,1,2013,2.20752
Globe,IN,C1BMBRFN1,1,2013,2.20752
Globe,IP,C1BMBRFN1,1,2013,2.20752
Globe,ID,C1BMBRFN1,1,2014,2.20752
Globe,IN,C1BMBRFN1,1,2014,2.20752
Globe,IP,C1BMBRFN1,1,2014,2.20752
Globe,ID,C1BMBRFN1,1,2015,3.3112800000000004
Globe,IN,C1BMBRFN1,1,2015,3.3112800000000004
Globe,IP,C1BMBRFN1,1,2015,3.3112800000000004
Globe,ID,C1BMBRFN1,1,2016,4.5727199999999995
Globe,IN,C1BMBRFN1,1,2016,4.5727199999999995
Globe,IP,C1BMBRFN1,1,2016,4.5727199999999995
Globe,ID,C1BMBRFN1,1,2017,5.83416
Globe,IN,C1BMBRFN1,1,2017,5.83416
Globe,IP,C1BMBRFN1,1,2017,5.83416
Globe,ID,C1BMBRFN1,1,2018,7.0956
Globe,IN,C1BMBRFN1,1,2018,7.0956
Globe,IP,C1BMBRFN1,1,2018,7.0956
Globe,ID,C1BMBRFN1,1,2019,8.6724
Globe,IN,C1BMBRFN1,1,2019,8.6724
Globe,IP,C1BMBRFN1,1,2019,8.6724
Globe,ID,C1BMBRFN1,1,2020,10.2492
Globe,IN,C1BMBRFN1,1,2020,10.2492
Globe,IP,C1BMBRFN1,1,2020,10.2492
Globe,ID,C1BMBRFN1,1,2021,11.825999999999999
Globe,IN,C1BMBRFN1,1,2021,11.825999999999999
Globe,IP,C1BMBRFN1,1,2021,11.825999999999999
Globe,ID,C1BMBRFN1,1,2022,13.4028
Globe,IN,C1BMBRFN1,1,2022,13.4028
Globe,IP,C1BMBRFN1,1,2022,13.4028
Globe,ID,C1BMBRFN1,1,2023,14.9796
Globe,IN,C1BMBRFN1,1,2023,14.9796
Globe,IP,C1BMBRFN1,1,2023,14.9796
Globe,ID,C1BMBRFN1,1,2024,16.5564
Globe,IN,C1BMBRFN1,1,2024,16.5564
Globe,IP,C1BMBRFN1,1,2024,16.5564
Globe,ID,C1BMBRFN1,1,2025,15.925679999999998
Globe,IN,C1BMBRFN1,1,2025,15.925679999999998
Globe,IP,C1BMBRFN1,1,2025,15.925679999999998
Globe,ID,C1BMBRFN1,1,2026,17.50248
Globe,IN,C1BMBRFN1,1,2026,17.50248
Globe,IP,C1BMBRFN1,1,2026,17.50248
Globe,ID,C1BMBRFN1,1,2027,19.079279999999997
Globe,IN,C1BMBRFN1,1,2027,19.079279999999997
Globe,IP,C1BMBRFN1,1,2027,19.079279999999997
Globe,ID,C1BMBRFN1,1,2028,20.04578
Globe,IN,C1BMBRFN1,1,2028,20.04578
Globe,IP,C1BMBRFN1,1,2028,20.04578
Globe,ID,C1BMBRFN1,1,2029,20.496484
Globe,IN,C1BMBRFN1,1,2029,20.496484
Globe,IP,C1BMBRFN1,1,2029,20.496484
Globe,ID,C1BMBRFN1,1,2030,20.696949
Globe,IN,C1BMBRFN1,1,2030,20.696949
Globe,IP,C1BMBRFN1,1,2030,20.696949
Globe,ID,C1BMBRFN1,1,2031,20.666517000000002
Globe,IN,C1BMBRFN1,1,2031,20.666517000000002
Globe,IP,C1BMBRFN1,1,2031,20.666517000000002
Globe,ID,C1BMBRFN1,1,2032,20.864779000000002
Globe,IN,C1BMBRFN1,1,2032,20.864779000000002
Globe,IP,C1BMBRFN1,1,2032,20.864779000000002
Globe,ID,C1BMBRFN1,1,2033,20.940957
Globe,IN,C1BMBRFN1,1,2033,20.940957
Globe,IP,C1BMBRFN1,1,2033,20.940957
Globe,ID,C1BMBRFN1,1,2034,20.894581
Globe,IN,C1BMBRFN1,1,2034,20.894581
Globe,IP,C1BMBRFN1,1,2034,20.894581
Globe,ID,C1BMBRFN1,1,2035,20.867687
Globe,IN,C1BMBRFN1,1,2035,20.867687
Globe,IP,C1BMBRFN1,1,2035,20.867687
Globe,ID,C1BMBRFN1,1,2036,20.785708
Globe,IN,C1BMBRFN1,1,2036,20.785708
Globe,IP,C1BMBRFN1,1,2036,20.785708
Globe,ID,C1BMBRFN1,1,2037,20.74421
Globe,IN,C1BMBRFN1,1,2037,20.74421
Globe,IP,C1BMBRFN1,1,2037,20.74421
Globe,ID,C1BMBRFN1,1,2038,20.743496
Globe,IN,C1BMBRFN1,1,2038,20.743496
Globe,IP,C1BMBRFN1,1,2038,20.743496
Globe,ID,C1BMBRFN1,1,2039,20.743496
Globe,IN,C1BMBRFN1,1,2039,20.743496
Globe,IP,C1BMBRFN1,1,2039,20.307296
Globe,ID,C1BMBRFN1,1,2040,20.743496
Globe,IN,C1BMBRFN1,1,2040,20.743496
Globe,IP,C1BMBRFN1,1,2040,20.105175
Globe,ID,C1BMBRFN1,1,2041,20.743496
Globe,IN,C1BMBRFN1,1,2041,20.743496
Globe,IP,C1BMBRFN1,1,2041,20.743496
Globe,ID,C1BMBRFN1,1,2042,20.675804
Globe,IN,C1BMBRFN1,1,2042,20.675804
Globe,IP,C1BMBRFN1,1,2042,20.675804
Globe,ID,C1BMBRFN1,1,2043,20.732525
Globe,IN,C1BMBRFN1,1,2043,20.732525
Globe,IP,C1BMBRFN1,1,2043,20.732525
Globe,ID,C1BMBRFN1,1,2044,20.803582000000002
Globe,IN,C1BMBRFN1,1,2044,20.803582000000002
Globe,IP,C1BMBRFN1,1,2044,20.803582000000002
Globe,ID,C1BMBRFN1,1,2045,20.817409
