REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,LF1,1,2051,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2052,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2052,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2053,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2053,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2054,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2054,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2055,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2055,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2056,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2056,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2057,L_FRST,ID,1913.3943389351334
Globe,LF1,1,2057,L_FRST,IN,890.4459403579062
Globe,LF1,1,2058,L_FRST,ID,1891.991886463526
Globe,LF1,1,2058,L_FRST,IN,832.8999553574445
Globe,LF1,1,2058,L_FRST,IP,433.8377565161779
Globe,LF1,1,2059,L_FRST,ID,1914.7227703532767
Globe,LF1,1,2059,L_FRST,IN,889.1175089397631
Globe,LF1,1,2060,L_FRST,ID,1648.4438537669894
Globe,LF1,1,2060,L_FRST,IN,1155.3964255260505
Globe,LF2,1,2010,L_FRST,ID,2715.0000000000005
Globe,LF2,1,2010,L_FRST,IN,2715.0
Globe,LF2,1,2010,L_FRST,IP,2715.0
Globe,LF2,1,2011,L_FRST,ID,2715.000000000001
Globe,LF2,1,2011,L_FRST,IN,2715.0
Globe,LF2,1,2011,L_FRST,IP,2715.0000000000005
Globe,LF2,1,2012,L_FRST,ID,2715.0
Globe,LF2,1,2012,L_FRST,IN,2714.9999999999995
Globe,LF2,1,2012,L_FRST,IP,2715.0
Globe,LF2,1,2013,L_FRST,ID,2708.234598738895
Globe,LF2,1,2013,L_FRST,IN,2708.234598738893
Globe,LF2,1,2013,L_FRST,IP,2708.234598738893
Globe,LF2,1,2014,L_FRST,ID,2643.9708807079023
Globe,LF2,1,2014,L_FRST,IN,2643.9708807079023
Globe,LF2,1,2014,L_FRST,IP,2643.9708807079023
Globe,LF2,1,2015,L_FRST,ID,2465.7059001299067
Globe,LF2,1,2015,L_FRST,IN,2465.7059001299067
Globe,LF2,1,2015,L_FRST,IP,2465.7059001299067
Globe,LF2,1,2016,L_FRST,ID,2307.8820617848164
Globe,LF2,1,2016,L_FRST,IN,2493.350095823656
Globe,LF2,1,2016,L_FRST,IP,2914.237618941829
Globe,LF2,1,2017,L_FRST,ID,2388.475012860144
Globe,LF2,1,2017,L_FRST,IN,2573.9430468989826
Globe,LF2,1,2017,L_FRST,IP,2779.255714468145
Globe,LF2,1,2018,L_FRST,ID,2314.954400164828
Globe,LF2,1,2018,L_FRST,IN,2500.422434203665
Globe,LF2,1,2018,L_FRST,IP,2771.339033292919
Globe,LF2,1,2019,L_FRST,ID,2303.7921839766
Globe,LF2,1,2019,L_FRST,IN,2403.6993819561108
Globe,LF2,1,2019,L_FRST,IP,2629.615227192864
Globe,LF2,1,2020,L_FRST,ID,2170.6420702911287
Globe,LF2,1,2020,L_FRST,IN,2356.110104329968
Globe,LF2,1,2020,L_FRST,IP,2799.7515943515746
Globe,LF2,1,2021,L_FRST,ID,2392.824436913876
Globe,LF2,1,2021,L_FRST,IN,2392.824436913873
Globe,LF2,1,2021,L_FRST,IP,2797.1150429109166
Globe,LF2,1,2022,L_FRST,ID,2459.0359968231346
Globe,LF2,1,2022,L_FRST,IN,2459.035996823133
Globe,LF2,1,2022,L_FRST,IP,3452.704663680323
Globe,LF2,1,2023,L_FRST,ID,2559.0332590686717
Globe,LF2,1,2023,L_FRST,IN,2559.0332590686735
Globe,LF2,1,2023,L_FRST,IP,3605.140601823761
Globe,LF2,1,2024,L_FRST,ID,2663.471389344655
Globe,LF2,1,2024,L_FRST,IN,2663.471389344655
Globe,LF2,1,2024,L_FRST,IP,3762.066898868457
Globe,LF2,1,2025,L_FRST,ID,2764.783892530785
Globe,LF2,1,2025,L_FRST,IN,2764.783892530785
Globe,LF2,1,2025,L_FRST,IP,3910.207174724068
Globe,LF2,1,2026,L_FRST,ID,2858.7501124010323
Globe,LF2,1,2026,L_FRST,IN,2858.7501124010323
Globe,LF2,1,2026,L_FRST,IP,4031.879940151614
Globe,LF2,1,2027,L_FRST,ID,2957.620064412284
Globe,LF2,1,2027,L_FRST,IN,2957.6200644122828
Globe,LF2,1,2027,L_FRST,IP,4141.824469234636
Globe,LF2,1,2028,L_FRST,ID,3053.99383748259
Globe,LF2,1,2028,L_FRST,IN,3053.993837482593
Globe,LF2,1,2028,L_FRST,IP,4249.025394502067
Globe,LF2,1,2029,L_FRST,ID,3148.56756478694
Globe,LF2,1,2029,L_FRST,IN,3148.56756478694
Globe,LF2,1,2029,L_FRST,IP,4353.897114221205
Globe,LF2,1,2030,L_FRST,ID,3234.228745157888
Globe,LF2,1,2030,L_FRST,IN,3234.228745157888
Globe,LF2,1,2030,L_FRST,IP,4449.436151791216
Globe,LF2,1,2031,L_FRST,ID,3324.6286829909736
Globe,LF2,1,2031,L_FRST,IN,3324.6286829909745
Globe,LF2,1,2031,L_FRST,IP,4549.728249420016
Globe,LF2,1,2032,L_FRST,ID,3411.4604758714668
Globe,LF2,1,2032,L_FRST,IN,3411.460475871469
Globe,LF2,1,2032,L_FRST,IP,4659.901806264041
Globe,LF2,1,2033,L_FRST,ID,3525.676353140117
Globe,LF2,1,2033,L_FRST,IN,3525.676353140116
Globe,LF2,1,2033,L_FRST,IP,4382.220736960417
Globe,LF2,1,2034,L_FRST,ID,3606.941327177823
Globe,LF2,1,2034,L_FRST,IN,3606.9413271778253
Globe,LF2,1,2034,L_FRST,IP,4512.743283616161
Globe,LF2,1,2035,L_FRST,ID,3657.283665129202
Globe,LF2,1,2035,L_FRST,IN,3657.283665129204
Globe,LF2,1,2035,L_FRST,IP,4970.090219159011
Globe,LF2,1,2036,L_FRST,ID,3736.4145439491604
Globe,LF2,1,2036,L_FRST,IN,3736.4145439491604
Globe,LF2,1,2036,L_FRST,IP,5087.943586824989
Globe,LF2,1,2037,L_FRST,ID,3811.628645032085
Globe,LF2,1,2037,L_FRST,IN,3811.628645032085
Globe,LF2,1,2037,L_FRST,IP,5171.421137973066
Globe,LF2,1,2038,L_FRST,ID,3890.761491542122
Globe,LF2,1,2038,L_FRST,IN,3890.761491542122
Globe,LF2,1,2038,L_FRST,IP,5259.549195302231
Globe,LF2,1,2039,L_FRST,ID,3969.266708588849
Globe,LF2,1,2039,L_FRST,IN,3969.266708588852
Globe,LF2,1,2039,L_FRST,IP,5346.632575869876
Globe,LF2,1,2040,L_FRST,ID,4040.971876424248
Globe,LF2,1,2040,L_FRST,IN,4040.9718764242457
Globe,LF2,1,2040,L_FRST,IP,5426.62268164135
Globe,LF2,1,2041,L_FRST,ID,4084.567742457187
Globe,LF2,1,2041,L_FRST,IN,4084.5677424571895
Globe,LF2,1,2041,L_FRST,IP,5875.1144087383545
Globe,LF2,1,2042,L_FRST,ID,4152.430762779585
Globe,LF2,1,2042,L_FRST,IN,4152.430762779585
Globe,LF2,1,2042,L_FRST,IP,6041.915005647186
Globe,LF2,1,2043,L_FRST,ID,4214.0197316249705
Globe,LF2,1,2043,L_FRST,IN,4214.0197316249705
Globe,LF2,1,2043,L_FRST,IP,6274.385447088868
Globe,LF2,1,2044,L_FRST,ID,4268.669881880229
Globe,LF2,1,2044,L_FRST,IN,4268.66988188023
Globe,LF2,1,2044,L_FRST,IP,6335.689646675839
Globe,LF2,1,2045,L_FRST,ID,4318.87366245524
Globe,LF2,1,2045,L_FRST,IN,4318.873662455243
Globe,LF2,1,2045,L_FRST,IP,6391.7652616805335
Globe,LF2,1,2046,L_FRST,ID,4367.504796785675
Globe,LF2,1,2046,L_FRST,IN,4367.504796785675
Globe,LF2,1,2046,L_FRST,IP,6446.474876045535
Globe,LF2,1,2047,L_FRST,ID,4410.549490791977
Globe,LF2,1,2047,L_FRST,IN,4410.549490791976
Globe,LF2,1,2047,L_FRST,IP,6494.706815758708
Globe,LF2,1,2048,L_FRST,ID,4460.887183317501
Globe,LF2,1,2048,L_FRST,IN,4460.887183317501
Globe,LF2,1,2048,L_FRST,IP,6503.291629323459
Globe,LF2,1,2049,L_FRST,ID,4511.127468873438
Globe,LF2,1,2049,L_FRST,IN,4511.127468873438
Globe,LF2,1,2049,L_FRST,IP,6503.291629323466
Globe,LF2,1,2050,L_FRST,ID,4559.867234322453
Globe,LF2,1,2050,L_FRST,IN,4559.867234322453
