REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
Globe,C1COCHP00,WATER,2035,0.0028347902527107857
Globe,C1COCHP00,WATER,2036,0.002820056638611664
Globe,C1COCHP00,WATER,2037,0.0024230172628553303
Globe,C1COCHP00,WATER,2038,0.0020180660333465696
Globe,C1COCHP00,WATER,2039,0.0016070036870141414
Globe,C1COCHP00,WATER,2040,0.0011788804194912737
Globe,C1COCHP00,WATER,2041,0.0006436755887116563
Globe,C1COCHP00,WATER,2042,0.00012017094692468887
Globe,C1COCHP00,WATER,2045,0.03116443254510362
Globe,C1COCHP00,WATER,2046,0.029509035960766507
Globe,C1COCHP00,WATER,2047,0.022720461597172035
Globe,C1COCHP00,WATER,2048,0.06467769802047864
Globe,C1COCHP00,WATER,2049,0.06813025930047864
Globe,C1COCHP00,WATER,2050,0.06638864203759265
Globe,C1COCHP00,WATER,2051,0.06535611920477599
Globe,C1COCHP00,WATER,2052,0.06433571796894155
Globe,C1COCHP00,WATER,2053,0.06397568545561548
Globe,C1COCHP00,WATER,2054,0.0636070529208767
Globe,C1COCHP00,WATER,2055,0.06710761619566646
Globe,C1COCHP00,WATER,2056,0.06710761619566459
Globe,C1COCHP00,WATER,2057,0.06710761619566642
Globe,C1COCHP00,WATER,2058,0.06710761619566642
Globe,C1COCHP00,WATER,2059,0.06710761619566642
Globe,C1COCHP00,WATER,2060,0.06538763030957268
Globe,C1COHTF03,WATER,2010,0.055379436134399995
Globe,C1COHTF03,WATER,2011,0.059287276339200015
Globe,C1COHTF03,WATER,2012,0.06319087810559999
Globe,C1COHTF03,WATER,2013,0.0670987183104
Globe,C1COHTF03,WATER,2014,0.07100655851519998
Globe,C1COHTF03,WATER,2015,0.07491439872000001
Globe,C1COHTF03,WATER,2016,0.07881800048640002
Globe,C1COHTF03,WATER,2017,0.08272584069120001
Globe,C1COHTF03,WATER,2018,0.08663368089600001
Globe,C1COHTF03,WATER,2019,0.09053728266240002
Globe,C1COHTF03,WATER,2020,0.0944451228672
Globe,C1COHTF03,WATER,2021,0.09835296307200002
