REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,IP,C1_F_HEA_I,2035,4.6525941
Globe,ID,C1_F_HEA_I,2036,25.856827699999997
Globe,IN,C1_F_HEA_I,2036,25.856827699999997
Globe,IP,C1_F_HEA_I,2036,4.7053446
Globe,ID,C1_F_HEA_I,2037,26.14670245
Globe,IN,C1_F_HEA_I,2037,26.14670245
Globe,IP,C1_F_HEA_I,2037,4.7580951
Globe,ID,C1_F_HEA_I,2038,26.43653137
Globe,IN,C1_F_HEA_I,2038,26.43653137
Globe,IP,C1_F_HEA_I,2038,4.8108372600000004
Globe,ID,C1_F_HEA_I,2039,26.72640612
Globe,IN,C1_F_HEA_I,2039,26.72640612
Globe,IP,C1_F_HEA_I,2039,4.863587760000001
Globe,ID,C1_F_HEA_I,2040,27.01628087
Globe,IN,C1_F_HEA_I,2040,27.01628087
Globe,IP,C1_F_HEA_I,2040,4.91633826
Globe,ID,C1_F_HEA_I,2041,27.30400161
Globe,IN,C1_F_HEA_I,2041,27.30400161
Globe,IP,C1_F_HEA_I,2041,4.96869678
Globe,ID,C1_F_HEA_I,2042,27.59172235
Globe,IN,C1_F_HEA_I,2042,27.59172235
Globe,IP,C1_F_HEA_I,2042,5.0210553
Globe,ID,C1_F_HEA_I,2043,27.879397259999998
Globe,IN,C1_F_HEA_I,2043,27.879397259999998
Globe,IP,C1_F_HEA_I,2043,5.07340548
Globe,ID,C1_F_HEA_I,2044,28.167118
Globe,IN,C1_F_HEA_I,2044,28.167118
Globe,IP,C1_F_HEA_I,2044,5.125764
Globe,ID,C1_F_HEA_I,2045,28.45483874
Globe,IN,C1_F_HEA_I,2045,28.45483874
Globe,IP,C1_F_HEA_I,2045,5.1781225200000005
Globe,ID,C1_F_HEA_I,2046,28.7161614
Globe,IN,C1_F_HEA_I,2046,28.7161614
Globe,IP,C1_F_HEA_I,2046,5.2256772
Globe,ID,C1_F_HEA_I,2047,28.97748406
Globe,IN,C1_F_HEA_I,2047,28.97748406
Globe,IP,C1_F_HEA_I,2047,5.27323188
Globe,ID,C1_F_HEA_I,2048,29.23876089
Globe,IN,C1_F_HEA_I,2048,29.23876089
Globe,IP,C1_F_HEA_I,2048,5.32077822
Globe,ID,C1_F_HEA_I,2049,29.50008355
Globe,IN,C1_F_HEA_I,2049,29.50008355
Globe,IP,C1_F_HEA_I,2049,5.3683328999999995
Globe,ID,C1_F_HEA_I,2050,29.761406209999997
Globe,IN,C1_F_HEA_I,2050,29.761406209999997
Globe,IP,C1_F_HEA_I,2050,5.41588758
Globe,ID,C1_F_HEA_I,2051,29.761406209999997
Globe,IN,C1_F_HEA_I,2051,29.761406209999997
Globe,IP,C1_F_HEA_I,2051,5.41588758
Globe,ID,C1_F_HEA_I,2052,29.761406209999997
Globe,IN,C1_F_HEA_I,2052,29.761406209999997
Globe,IP,C1_F_HEA_I,2052,5.41588758
Globe,ID,C1_F_HEA_I,2053,29.761406209999997
Globe,IN,C1_F_HEA_I,2053,29.761406209999997
Globe,IP,C1_F_HEA_I,2053,5.41588758
Globe,ID,C1_F_HEA_I,2054,29.761406209999997
Globe,IN,C1_F_HEA_I,2054,29.761406209999997
Globe,IP,C1_F_HEA_I,2054,5.41588758
Globe,ID,C1_F_HEA_I,2055,29.761406209999997
Globe,IN,C1_F_HEA_I,2055,29.761406209999997
Globe,IP,C1_F_HEA_I,2055,5.41588758
Globe,ID,C1_F_HEA_I,2056,29.761406209999997
Globe,IN,C1_F_HEA_I,2056,29.761406209999997
Globe,IP,C1_F_HEA_I,2056,5.41588758
Globe,ID,C1_F_HEA_I,2057,29.761406209999997
Globe,IN,C1_F_HEA_I,2057,29.761406209999997
Globe,IP,C1_F_HEA_I,2057,5.41588758
Globe,ID,C1_F_HEA_I,2058,29.761406209999997
Globe,IN,C1_F_HEA_I,2058,29.761406209999997
Globe,IP,C1_F_HEA_I,2058,5.41588758
Globe,ID,C1_F_HEA_I,2059,29.761406209999997
Globe,IN,C1_F_HEA_I,2059,29.761406209999997
Globe,IP,C1_F_HEA_I,2059,5.41588758
Globe,ID,C1_F_HEA_I,2060,29.761406209999997
Globe,IN,C1_F_HEA_I,2060,29.761406209999997
Globe,IP,C1_F_HEA_I,2060,5.41588758
