REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IP,C1BMBRFH1,1,2014,16.222434227398537
Globe,ID,C1BMBRFH1,1,2015,16.023620154678238
Globe,IN,C1BMBRFH1,1,2015,15.390572454967971
Globe,IP,C1BMBRFH1,1,2015,16.458638399999998
Globe,ID,C1BMBRFH1,1,2016,14.812459200000001
Globe,IN,C1BMBRFH1,1,2016,14.812459200000001
Globe,IP,C1BMBRFH1,1,2016,14.812459200000001
Globe,ID,C1BMBRFH1,1,2017,13.16628
Globe,IN,C1BMBRFH1,1,2017,13.16628
Globe,IP,C1BMBRFH1,1,2017,13.16628
Globe,ID,C1BMBRFH1,1,2018,11.5201008
Globe,IN,C1BMBRFH1,1,2018,11.5201008
Globe,IP,C1BMBRFH1,1,2018,11.5201008
Globe,ID,C1BMBRFH1,1,2019,9.8739216
Globe,IN,C1BMBRFH1,1,2019,9.8739216
Globe,IP,C1BMBRFH1,1,2019,9.8739216
Globe,ID,C1BMBRFH1,1,2020,8.227742399999999
Globe,IN,C1BMBRFH1,1,2020,8.227742399999999
Globe,IP,C1BMBRFH1,1,2020,8.227742399999999
Globe,ID,C1BMBRFH1,1,2021,6.584716799999998
Globe,IN,C1BMBRFH1,1,2021,6.584716799999998
Globe,IP,C1BMBRFH1,1,2021,6.584716799999998
Globe,ID,C1BMBRFH1,1,2022,7.35378720727081
Globe,IN,C1BMBRFH1,1,2022,7.35378720727081
Globe,IP,C1BMBRFH1,1,2022,7.35378720727081
Globe,ID,C1BMBRFH1,1,2023,5.707608007270812
Globe,IN,C1BMBRFH1,1,2023,5.707608007270812
Globe,IP,C1BMBRFH1,1,2023,5.707608007270812
Globe,ID,C1BMBRFH1,1,2024,4.061428807270812
Globe,IN,C1BMBRFH1,1,2024,4.061428807270812
Globe,IP,C1BMBRFH1,1,2024,4.061428807270812
Globe,ID,C1BMBRFH1,1,2025,3.153600000000005
Globe,IN,C1BMBRFH1,1,2025,3.153600000000005
Globe,IP,C1BMBRFH1,1,2025,3.153600000000005
Globe,ID,C1BMBRFH1,1,2026,3.15359999999997
Globe,IN,C1BMBRFH1,1,2026,3.153600000000005
Globe,IP,C1BMBRFH1,1,2026,3.153600000000005
Globe,ID,C1BMBRFH1,1,2027,3.1536000000000035
Globe,IN,C1BMBRFH1,1,2027,3.1536000000000035
Globe,IP,C1BMBRFH1,1,2027,3.1536000000000035
Globe,ID,C1BMBRFH1,1,2028,3.1536000000000035
Globe,IN,C1BMBRFH1,1,2028,3.1536000000000035
Globe,IP,C1BMBRFH1,1,2028,3.1536000000000035
Globe,ID,C1BMBRFH1,1,2029,3.153600000000005
Globe,IN,C1BMBRFH1,1,2029,3.153600000000005
Globe,IP,C1BMBRFH1,1,2029,3.153600000000005
Globe,ID,C1BMBRFH1,1,2030,3.153600000000005
Globe,IN,C1BMBRFH1,1,2030,3.153600000000005
Globe,IP,C1BMBRFH1,1,2030,3.153600000000005
Globe,ID,C1BMBRFH1,1,2031,3.1536000000000035
Globe,IN,C1BMBRFH1,1,2031,3.153600000000002
Globe,IP,C1BMBRFH1,1,2031,3.153600000000002
Globe,ID,C1BMBRFH1,1,2032,3.1536
Globe,IN,C1BMBRFH1,1,2032,3.1536000000000053
Globe,ID,C1BMBRFH1,1,2033,1.8050021623867656
Globe,IN,C1BMBRFH1,1,2033,3.153600000000005
Globe,ID,C1BMBRFH1,1,2034,0.6005807738167649
Globe,IN,C1BMBRFH1,1,2034,3.1536000000000146
Globe,IN,C1BMBRFH1,1,2035,1.0922947752542973
Globe,IP,C1BMBRFH1,1,2035,0.5903777181968759
Globe,IP,C1BMBRFH1,1,2043,2.1914896248542064
