TIMESLICE,YEAR,TECHNOLOGY,MODE_OF_OPERATION,REGION,VALUE
IN,2016,C1OIHTF03,1,Globe,6.6324117327
IN,2016,C1OIRFP00,1,Globe,15.6978075499
IN,2016,C1OIRFP00,2,Globe,59.829694683
IN,2016,C1WDOFP00,1,Globe,0.0223991801419
IN,2016,C1WDONP00,1,Globe,0.6411790695699999
IN,2016,CEMPLANT,1,Globe,5.0573317923
IN,2016,FERTPLANT,1,Globe,0.00020438602531399998
IN,2016,LA,1,Globe,2628.3351469500003
IN,2016,LA1,1,Globe,814.0494171
IN,2016,LA1_i,1,Globe,183.900001565
IN,2016,LA1_i_PROD,1,Globe,183.900001565
IN,2016,LA1_PROD,1,Globe,814.0494171
IN,2016,LA2,1,Globe,1630.3857512000002
IN,2016,LA2_PROD,1,Globe,1630.3857512000002
IN,2016,LandRes,1,Globe,6172.6515889
IN,2016,LF,1,Globe,1717.99075863
IN,2016,LF1,1,Globe,588.9155
IN,2016,LF2,1,Globe,1129.07525863
IN,2016,LF2_PROD,1,Globe,1129.07525863
IN,2016,LO,1,Globe,1826.3255
IN,2016,MFOOFACTOR,1,Globe,2.9346943521599997
IN,2016,PAPPLANT,1,Globe,3.14360504505
IN,2016,PETAPLANT,1,Globe,4.7848495273000005e-06
IN,2016,PETBPLANT,1,Globe,21.8580964963
IN,2016,STEPLANT,1,Globe,13.594505695099999
IN,2016,VFOOFACTOR,1,Globe,35.041867773499995
IN,2016,XALUMINE,1,Globe,1.89624562703
IN,2016,XCEMMINE,1,Globe,21.716183443
IN,2016,XPHOMINE,1,Globe,6.5403525534e-07
IN,2016,XPOTMINE,1,Globe,1.4307021497e-07
IN,2016,XSTEMINE,1,Globe,20.921060441
IN,2017,ALUPLANT,1,Globe,2.1428028234600003
IN,2017,C1BFRDF00,1,Globe,0.19901546426199998
IN,2017,C1BMBRFH1,1,Globe,6.034106123999999
IN,2017,C1BMBRFN1,1,Globe,2.26052359466
IN,2017,C1BMCHP00,1,Globe,0.28596375070700003
IN,2017,C1BMHTF03,1,Globe,2.34571359024
IN,2017,C1BMLP000,1,Globe,2.17710809085
IN,2017,C1CO00I00,1,Globe,68.72002265
IN,2017,C1COBRFH1,1,Globe,4.5989282165
IN,2017,C1COCHP00,1,Globe,0.9460230433200001
IN,2017,C1COHTF03,1,Globe,19.5374962795
IN,2017,C1COIGP00,1,Globe,0.040562233804799994
IN,2017,C1COSCP00,1,Globe,16.6783151934
IN,2017,C1ELEFF00,1,Globe,38.6670927266
IN,2017,C1ELRLF00,1,Globe,0.7899999871099999
IN,2017,C1GOCVP00,1,Globe,0.098303768865
IN,2017,C1GOHTF03,1,Globe,2.08991129123
IN,2017,C1HFGCPCH,1,Globe,0.557086565
IN,2017,C1HFMRF00,1,Globe,50.009696
IN,2017,C1HTOOTFI,1,Globe,45.1149791303
IN,2017,C1HTOOTFR,1,Globe,2.65179634889
IN,2017,C1HYDMP00,1,Globe,5.595238044
IN,2017,C1HYMIP00,1,Globe,0.426001092099
IN,2017,C1LFAVF00,1,Globe,0.35852808999999997
IN,2017,C1LFBRFH1,1,Globe,4.768027625799999
IN,2017,C1LFBRFN1,1,Globe,2.673795528
IN,2017,C1LFCCP00,1,Globe,0.8011041378099999
IN,2017,C1LFRDF00,1,Globe,11.0285458656
IN,2017,C1LFRLF00,1,Globe,3.2201570022299992
IN,2017,C1NG00I00,1,Globe,56.815973461999995
IN,2017,C1NGBRFH1,1,Globe,8.365042839000001
IN,2017,C1NGBRFN1,1,Globe,3.685501944
IN,2017,C1NGCCP00,1,Globe,8.7834217009
IN,2017,C1NGCCPCH,1,Globe,1.3527960076799999
IN,2017,C1NGGCP00,1,Globe,1.31583970394
IN,2017,C1NGGCPCH,1,Globe,1.2682462572
IN,2017,C1NGHTF03,1,Globe,11.0608418083
IN,2017,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2017,C1OI00I00,1,Globe,78.71320832
IN,2017,C1OIHTF03,1,Globe,6.8006069161000005
IN,2017,C1OIRFP00,1,Globe,13.8450477642
IN,2017,C1OIRFP00,2,Globe,64.86816238899999
IN,2017,C1WDOFP00,1,Globe,0.0220262939712
IN,2017,C1WDONP00,1,Globe,0.62094494125
IN,2017,CEMPLANT,1,Globe,5.0705789538
IN,2017,FERTPLANT,1,Globe,0.000207360066921
IN,2017,LA,1,Globe,2658.9669565199997
IN,2017,LA1,1,Globe,828.5706526
IN,2017,LA1_i,1,Globe,183.900001565
IN,2017,LA1_i_PROD,1,Globe,183.900001565
IN,2017,LA1_PROD,1,Globe,828.5706526
IN,2017,LA2,1,Globe,1646.4962794399999
IN,2017,LA2_PROD,1,Globe,1646.4962794399999
IN,2017,LandRes,1,Globe,6172.6515889
IN,2017,LF,1,Globe,1772.3589792899998
IN,2017,LF1,1,Globe,588.9155
IN,2017,LF2,1,Globe,1183.44347929
IN,2017,LF2_PROD,1,Globe,1183.44347929
IN,2017,LO,1,Globe,1741.3255156
IN,2017,MFOOFACTOR,1,Globe,2.9636932846599997
IN,2017,PAPPLANT,1,Globe,3.16067850742
IN,2017,PETAPLANT,1,Globe,4.814306301499999e-06
IN,2017,PETBPLANT,1,Globe,22.391843675499995
IN,2017,STEPLANT,1,Globe,13.491385445299999
IN,2017,VFOOFACTOR,1,Globe,35.5620401067
IN,2017,XALUMINE,1,Globe,1.9585271304700003
IN,2017,XCEMMINE,1,Globe,21.894760496299998
IN,2017,XPHOMINE,1,Globe,6.6355222148e-07
IN,2017,XPOTMINE,1,Globe,1.45152047303e-07
IN,2017,XSTEMINE,1,Globe,20.7623653583
IN,2018,ALUPLANT,1,Globe,2.2260496728700003
IN,2018,C1BFRDF00,1,Globe,0.205268147405
IN,2018,C1BMBRFH1,1,Globe,5.279662288299999
IN,2018,C1BMBRFN1,1,Globe,2.83864154666
IN,2018,C1BMCHP00,1,Globe,0.359950689864
IN,2018,C1BMHTF03,1,Globe,2.16505173024
IN,2018,C1BMLP000,1,Globe,2.22773415452
IN,2018,C1CO00I00,1,Globe,62.627579518999994
IN,2018,C1COBRFH1,1,Globe,5.0368526568
IN,2018,C1COCHP00,1,Globe,1.0024565471
IN,2018,C1COHTF03,1,Globe,19.340504732200003
IN,2018,C1COIGP00,1,Globe,0.040562233804799994
IN,2018,C1COSCP00,1,Globe,16.676148351
IN,2018,C1ELEFF00,1,Globe,39.8988615119
IN,2018,C1ELRLF00,1,Globe,3.2199999886499997
IN,2018,C1GOCVP00,1,Globe,0.095440548781
IN,2018,C1GOHTF03,1,Globe,3.5389524070899996
IN,2018,C1HFGCPCH,1,Globe,0.71621588695
IN,2018,C1HFMRF00,1,Globe,51.320434
IN,2018,C1HTOOTFI,1,Globe,46.413457146999995
IN,2018,C1HTOOTFR,1,Globe,2.73971616259
IN,2018,C1HYDMP00,1,Globe,5.5202111258999995
IN,2018,C1HYMIP00,1,Globe,0.420914512059
IN,2018,C1LFAVF00,1,Globe,0.39060908999999994
IN,2018,C1LFBRFH1,1,Globe,4.353228178559999
IN,2018,C1LFBRFN1,1,Globe,3.0351192480000004
IN,2018,C1LFCCP00,1,Globe,1.07985205126
IN,2018,C1LFRDF00,1,Globe,10.720941780099999
IN,2018,C1LFRLF00,1,Globe,3.570157
IN,2018,C1NG00I00,1,Globe,52.719174765999995
IN,2018,C1NGBRFH1,1,Globe,7.931391129599999
IN,2018,C1NGBRFN1,1,Globe,4.191355151999999
IN,2018,C1NGCCP00,1,Globe,8.0424770917
IN,2018,C1NGCCPCH,1,Globe,1.19040148155
IN,2018,C1NGGCP00,1,Globe,0.068070666546
IN,2018,C1NGGCPCH,1,Globe,1.18879041956
IN,2018,C1NGHTF03,1,Globe,11.500211268500001
IN,2018,C1NU00I00,1,Globe,9.3023891634
IN,2018,C1NULWP00,1,Globe,3.38514894361
IN,2018,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2018,C1OI00I00,1,Globe,79.011346219
IN,2018,C1OIHTF03,1,Globe,6.4869780187999995
IN,2018,C1OIRFP00,1,Globe,15.496822376399999
IN,2018,C1OIRFP00,2,Globe,63.240147881999995
IN,2018,C1WDOFP00,1,Globe,0.0221997293568
IN,2018,C1WDONP00,1,Globe,0.60034660192
IN,2018,CEMPLANT,1,Globe,5.0836822091
IN,2018,FERTPLANT,1,Globe,0.00021036907223499998
IN,2018,LA,1,Globe,2692.99156099
IN,2018,LA1,1,Globe,843.26265068
IN,2018,LA1_i,1,Globe,183.900001565
IN,2018,LA1_i_PROD,1,Globe,183.900001565
IN,2018,LA1_PROD,1,Globe,843.26265068
IN,2018,LA2,1,Globe,1665.82893166
IN,2018,LA2_PROD,1,Globe,1665.82893166
IN,2018,LandRes,1,Globe,6172.6515889
IN,2018,LF,1,Globe,1738.33432899
IN,2018,LF1,1,Globe,588.9155
IN,2018,LF2,1,Globe,1149.4188289899998
IN,2018,LF2_PROD,1,Globe,1149.4188289899998
IN,2018,LO,1,Globe,1741.3255156
IN,2018,MFOOFACTOR,1,Globe,2.99849204949
IN,2018,PAPPLANT,1,Globe,3.1775806114200003
IN,2018,PETAPLANT,1,Globe,4.844103134299999e-06
IN,2018,PETBPLANT,1,Globe,22.911879435299998
IN,2018,STEPLANT,1,Globe,13.839504167400001
IN,2018,VFOOFACTOR,1,Globe,36.06952532099999
IN,2018,XALUMINE,1,Globe,2.05121573899
IN,2018,XCEMMINE,1,Globe,22.0733485488
IN,2018,XPHOMINE,1,Globe,6.731810128199999e-07
IN,2018,XPOTMINE,1,Globe,1.47258348273e-07
IN,2018,XSTEMINE,1,Globe,21.2980974348
IN,2019,ALUPLANT,1,Globe,2.40153072635
IN,2019,C1BFRDF00,1,Globe,0.229626237862
IN,2019,C1BMBRFH1,1,Globe,4.52521826928
IN,2019,C1BMBRFN1,1,Globe,3.56128898666
IN,2019,C1BMCHP00,1,Globe,0.307258921438
IN,2019,C1BMHTF03,1,Globe,1.9843898702399998
IN,2019,C1BMLP000,1,Globe,2.47220397777
IN,2019,C1CO00I00,1,Globe,65.352315092
IN,2019,C1COBRFH1,1,Globe,5.4733316189000005
IN,2019,C1COCHP00,1,Globe,0.9729725040499999
IN,2019,C1COHTF03,1,Globe,20.466820978999998
IN,2019,C1COIGP00,1,Globe,0.040562233804799994
IN,2019,C1COSCP00,1,Globe,17.0997564159
IN,2019,C1ELEFF00,1,Globe,41.1403073017
IN,2019,C1ELRLF00,1,Globe,3.2199999886499997
IN,2019,C1GOCVP00,1,Globe,0.09257733328
IN,2019,C1GOHTF03,1,Globe,3.02093573377
IN,2019,C1HFGCPCH,1,Globe,0.7201629957
IN,2019,C1HFMRF00,1,Globe,52.626588999999996
IN,2019,C1HTOOTFI,1,Globe,47.520159987
IN,2019,C1HTOOTFR,1,Globe,2.5012731218299997
IN,2019,C1HYDMP00,1,Globe,5.4451842078
IN,2019,C1HYMIP00,1,Globe,0.416463754524
IN,2019,C1LFAVF00,1,Globe,0.43016038
IN,2019,C1LFBRFH1,1,Globe,3.9369832531199993
IN,2019,C1LFBRFN1,1,Globe,3.396442968
IN,2019,C1LFCCP00,1,Globe,0.36544832375700004
IN,2019,C1LFRDF00,1,Globe,11.3525199688
IN,2019,C1LFRLF00,1,Globe,3.570157
IN,2019,C1NG00I00,1,Globe,59.24152621199999
IN,2019,C1NGBRFH1,1,Globe,7.6730685013999995
IN,2019,C1NGBRFN1,1,Globe,4.69720836
IN,2019,C1NGCCP00,1,Globe,9.9439042127
IN,2019,C1NGCCPCH,1,Globe,1.49270056123
IN,2019,C1NGGCP00,1,Globe,0.74736869196
IN,2019,C1NGGCPCH,1,Globe,1.3994067675600002
IN,2019,C1NGHTF03,1,Globe,11.938135708799999
IN,2019,C1NU00I00,1,Globe,5.4950499976
IN,2019,C1NULWP00,1,Globe,2.00256925634
IN,2019,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2019,C1OI00I00,1,Globe,79.26376411
IN,2019,C1OIHTF03,1,Globe,6.1733486632000005
IN,2019,C1OIRFP00,1,Globe,13.3892560401
IN,2019,C1OIRFP00,2,Globe,65.874506695
IN,2019,C1WDOFP00,1,Globe,0.0218138357155
IN,2019,C1WDONP00,1,Globe,0.57898225997
IN,2019,CEMPLANT,1,Globe,5.0966401833
IN,2019,FERTPLANT,1,Globe,0.00021334311384200002
IN,2019,LA,1,Globe,2723.62337056
IN,2019,LA1,1,Globe,857.78388618
IN,2019,LA1_i,1,Globe,183.900001565
IN,2019,LA1_i_PROD,1,Globe,183.900001565
IN,2019,LA1_PROD,1,Globe,857.78388618
IN,2019,LA2,1,Globe,1681.9394599
IN,2019,LA2_PROD,1,Globe,1681.9394599
IN,2019,LandRes,1,Globe,6172.6515889
IN,2019,LF,1,Globe,1707.70256525
IN,2019,LF1,1,Globe,596.9843756299999
IN,2019,LF2,1,Globe,1110.71818962
IN,2019,LF2_PROD,1,Globe,1110.71818962
IN,2019,LO,1,Globe,1741.3255156
IN,2019,MFOOFACTOR,1,Globe,3.02749102782
IN,2019,PAPPLANT,1,Globe,3.19430407008
IN,2019,PETAPLANT,1,Globe,4.8726162688000005e-06
IN,2019,PETBPLANT,1,Globe,23.4185172529
IN,2019,STEPLANT,1,Globe,13.9331545643
IN,2019,VFOOFACTOR,1,Globe,36.589698112499995
IN,2019,XALUMINE,1,Globe,2.2308239214600003
IN,2019,XCEMMINE,1,Globe,22.251930643399998
IN,2019,XPHOMINE,1,Globe,6.8269797896e-07
IN,2019,XPOTMINE,1,Globe,1.4934018060599998e-07
IN,2019,XSTEMINE,1,Globe,21.442219035799997
IN,2020,ALUPLANT,1,Globe,2.5001154102000003
IN,2020,C1BFRDF00,1,Globe,0.218879767397
IN,2020,C1BMBRFH1,1,Globe,3.77077434192
IN,2020,C1BMBRFN1,1,Globe,4.2839364266599995
IN,2020,C1BMCHP00,1,Globe,0.398523949332
IN,2020,C1BMHTF03,1,Globe,1.80517330512
IN,2020,C1BMLP000,1,Globe,2.3375520921799997
IN,2020,C1CO00I00,1,Globe,70.16816815600001
IN,2020,C1COBRFH1,1,Globe,6.198869556999999
IN,2020,C1COCHP00,1,Globe,0.7777808383399999
IN,2020,C1COHTF03,1,Globe,20.9322058387
IN,2020,C1COIGP00,1,Globe,0.04914002592
IN,2020,C1COSCP00,1,Globe,18.849617310699998
IN,2020,C1ELEFF00,1,Globe,42.333441397
IN,2020,C1ELRLF00,1,Globe,3.2199999886499997
IN,2020,C1GOCVP00,1,Globe,0.09066852294599999
IN,2020,C1GOHTF03,1,Globe,3.0762122133700003
IN,2020,C1HFGCPCH,1,Globe,0.8241378833399999
IN,2020,C1HFMRF00,1,Globe,53.932744
IN,2020,C1HTOOTFI,1,Globe,48.60799003300001
IN,2020,C1HTOOTFR,1,Globe,2.09161305079
IN,2020,C1HYDMP00,1,Globe,6.3238910472
IN,2020,C1HYMIP00,1,Globe,0.411377174484
IN,2020,C1LFAVF00,1,Globe,0.47278228
IN,2020,C1LFBRFH1,1,Globe,3.52218362256
IN,2020,C1LFBRFN1,1,Globe,3.9745609199999996
IN,2020,C1LFCCP00,1,Globe,0.204864357607
IN,2020,C1LFRDF00,1,Globe,11.548635704799999
IN,2020,C1LFRLF00,1,Globe,3.08015698479
IN,2020,C1NG00I00,1,Globe,54.584286195000004
IN,2020,C1NGBRFH1,1,Globe,7.0804976006
IN,2020,C1NGBRFN1,1,Globe,5.203061568000001
IN,2020,C1NGCCP00,1,Globe,8.482577082099999
IN,2020,C1NGCCPCH,1,Globe,1.35576189613
IN,2020,C1NGGCPCH,1,Globe,1.3056414748499998
IN,2020,C1NGHTF03,1,Globe,12.955623120999999
IN,2020,C1NU00I00,1,Globe,8.6456851355
IN,2020,C1NULWP00,1,Globe,3.1553594776200002
IN,2020,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2020,C1OI00I00,1,Globe,79.74419999999999
IN,2020,C1OIHTF03,1,Globe,5.8597197658999995
IN,2020,C1OIRFP00,1,Globe,13.234937722400002
IN,2020,C1OIRFP00,2,Globe,66.509261361
IN,2020,C1SOV1P00,1,Globe,0.0166613594683
IN,2020,C1SOV2P00,1,Globe,0.011128770576
IN,2020,C1WDOFP00,1,Globe,0.0219829351248
IN,2020,C1WDONP00,1,Globe,0.5576525655
IN,2020,CEMPLANT,1,Globe,5.1094588343
IN,2020,FERTPLANT,1,Globe,0.00021641297222999999
IN,2020,LA,1,Globe,2757.94509092
IN,2020,LA1,1,Globe,872.7730001499999
IN,2020,LA1_i,1,Globe,183.900001565
IN,2020,LA1_i_PROD,1,Globe,183.900001565
IN,2020,LA1_PROD,1,Globe,872.7730001499999
IN,2020,LA2,1,Globe,1701.27206629
IN,2020,LA2_PROD,1,Globe,1701.27206629
IN,2020,LandRes,1,Globe,6172.6515889
IN,2020,LF,1,Globe,1673.38079906
IN,2020,LF1,1,Globe,592.9440944899999
IN,2020,LF2,1,Globe,1080.43670457
IN,2020,LF2_PROD,1,Globe,1080.43670457
IN,2020,LO,1,Globe,1741.3255156
IN,2020,MFOOFACTOR,1,Globe,3.0622897468199994
IN,2020,PAPPLANT,1,Globe,3.2108607992000002
IN,2020,PETAPLANT,1,Globe,4.9028402372e-06
IN,2020,PETBPLANT,1,Globe,23.9124780342
IN,2020,STEPLANT,1,Globe,14.0268049612
IN,2020,VFOOFACTOR,1,Globe,37.109870445700004
IN,2020,XALUMINE,1,Globe,2.3410455755899995
IN,2020,XCEMMINE,1,Globe,22.4305232789
IN,2020,XPHOMINE,1,Globe,6.925215019699999e-07
IN,2020,XPOTMINE,1,Globe,1.51489080561e-07
IN,2020,XSTEMINE,1,Globe,21.5863406368
IN,2021,ALUPLANT,1,Globe,2.51360748722
IN,2021,C1BMBRFH1,1,Globe,3.9557986221299997
IN,2021,C1BMBRFN1,1,Globe,5.006583775
IN,2021,C1BMCHP00,1,Globe,0.5689109799800001
IN,2021,C1BMHTF03,1,Globe,1.62451144512
IN,2021,C1BMSCP00,1,Globe,0.341417427419
IN,2021,C1CO00I00,1,Globe,63.033495829
IN,2021,C1COBRFH1,1,Globe,6.9244079534
IN,2021,C1COCHP00,1,Globe,0.9115474716499999
IN,2021,C1COHTF03,1,Globe,21.542120186400002
IN,2021,C1COSCP00,1,Globe,14.703252094799998
IN,2021,C1ELEFF00,1,Globe,43.279385887699995
IN,2021,C1ELRLF00,1,Globe,1.7600000031899998
IN,2021,C1GOCVP00,1,Globe,0.08780530744500001
IN,2021,C1GOHTF03,1,Globe,3.6194719131999995
IN,2021,C1HFGCPCH,1,Globe,0.92811281681
IN,2021,C1HFMRF00,1,Globe,57.021685999999995
IN,2021,C1HTOOTFI,1,Globe,48.996078473000004
IN,2021,C1HTOOTFR,1,Globe,4.3886950989599995
IN,2021,C1HYDMP00,1,Globe,7.2025974283
IN,2021,C1HYMIP00,1,Globe,0.40629059444399995
IN,2021,C1LFAVF00,1,Globe,0.56270074
IN,2021,C1LFBRFH1,1,Globe,0.024743090413299997
IN,2021,C1LFBRFN1,1,Globe,4.04574013462
IN,2021,C1LFRDF00,1,Globe,12.608329797200001
IN,2021,C1LFRLF00,1,Globe,3.24015698508
IN,2021,C1NG00I00,1,Globe,59.787641075
IN,2021,C1NGBRFH1,1,Globe,6.275291082
IN,2021,C1NGBRFN1,1,Globe,5.708914775999999
IN,2021,C1NGCCP00,1,Globe,10.0510515446
IN,2021,C1NGCCPCH,1,Globe,1.74822870518
IN,2021,C1NGGCPCH,1,Globe,1.63896439392
IN,2021,C1NGHTF03,1,Globe,13.747755257200001
IN,2021,C1NU00I00,1,Globe,11.460462909499999
IN,2021,C1NULWP00,1,Globe,4.18876571117
IN,2021,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2021,C1OI00I00,1,Globe,78.91926
IN,2021,C1OIHTF03,1,Globe,5.5460908686
IN,2021,C1OIRFP00,1,Globe,17.0534085369
IN,2021,C1OIRFP00,2,Globe,61.86585283800001
IN,2021,C1SOV1P00,1,Globe,0.0163751909904
IN,2021,C1SOV2P00,1,Globe,0.010906195347800001
IN,2021,C1WDOFP00,1,Globe,0.022039301441799997
IN,2021,C1WDONP00,1,Globe,0.7274592233599999
IN,2021,CEMPLANT,1,Globe,5.1221363289
IN,2021,FERTPLANT,1,Globe,0.00020870835802299997
IN,2021,LA,1,Globe,2685.18726195
IN,2021,LA1,1,Globe,825.9589383900001
IN,2021,LA1_i,1,Globe,193.09499820599999
IN,2021,LA1_i_PROD,1,Globe,193.09499820599999
IN,2021,LA1_PROD,1,Globe,825.9589383900001
IN,2021,LA2,1,Globe,1666.1333345199998
IN,2021,LA2_PROD,1,Globe,1666.1333345199998
IN,2021,LandRes,1,Globe,6185.9693286
IN,2021,LF,1,Globe,1713.41202082
IN,2021,LF1,1,Globe,622.6403762699999
IN,2021,LF2,1,Globe,1090.77164455
IN,2021,LF2_PROD,1,Globe,1090.77164455
IN,2021,LO,1,Globe,1787.37
IN,2021,MFOOFACTOR,1,Globe,3.0506901738200005
IN,2021,PAPPLANT,1,Globe,3.2272434659799996
IN,2021,PETAPLANT,1,Globe,4.6904383524e-06
IN,2021,PETBPLANT,1,Globe,24.3940198021
IN,2021,STEPLANT,1,Globe,14.1204548998
IN,2021,VFOOFACTOR,1,Globe,37.1606189213
IN,2021,XALUMINE,1,Globe,2.37242441416
IN,2021,XCEMMINE,1,Globe,22.6091099565
IN,2021,XPHOMINE,1,Globe,6.6786674934e-07
IN,2021,XPOTMINE,1,Globe,1.46095851991e-07
IN,2021,XSTEMINE,1,Globe,21.7304626961
IN,2022,ALUPLANT,1,Globe,2.60448076944
IN,2022,C1BFRDF00,1,Globe,0.23815279020399996
IN,2022,C1BMBRFH1,1,Globe,3.04891746942
IN,2022,C1BMBRFN1,1,Globe,5.7292312149999995
IN,2022,C1BMCHP00,1,Globe,0.5820680397
IN,2022,C1BMHTF03,1,Globe,1.44384958512
IN,2022,C1BMLP000,1,Globe,2.5021365590299998
IN,2022,C1CO00I00,1,Globe,62.256086122
IN,2022,C1COBRFH1,1,Globe,7.649945891499999
IN,2022,C1COCHP00,1,Globe,0.88083495545
IN,2022,C1COHTF03,1,Globe,20.465042774999997
IN,2022,C1COSCP00,1,Globe,14.4244219165
IN,2022,C1ELEFF00,1,Globe,44.2736439061
IN,2022,C1ELRDF00,1,Globe,1.89620887137
IN,2022,C1ELRLF00,1,Globe,1.8699999776100003
IN,2022,C1GOCVP00,1,Globe,0.084942091944
IN,2022,C1GOHTF03,1,Globe,2.11736080309
IN,2022,C1HFGCPCH,1,Globe,1.0309932382199998
IN,2022,C1HFMRF00,1,Globe,60.115210999999995
IN,2022,C1HTOOTFI,1,Globe,49.398951671
IN,2022,C1HTOOTFR,1,Globe,1.26119856563
IN,2022,C1HYDMP00,1,Globe,8.0813042677
IN,2022,C1HYMIP00,1,Globe,0.401204014404
IN,2022,C1LFAVF00,1,Globe,0.6515192799999999
IN,2022,C1LFBRFH1,1,Globe,2.69113906656
IN,2022,C1LFBRFN1,1,Globe,4.04574013462
IN,2022,C1LFCCP00,1,Globe,1.43143400897
IN,2022,C1LFRDF00,1,Globe,10.0335032376
IN,2022,C1LFRLF00,1,Globe,3.40015698537
IN,2022,C1NG00I00,1,Globe,60.90697924599999
IN,2022,C1NGBRFH1,1,Globe,5.8939107791
IN,2022,C1NGBRFN1,1,Globe,6.214767983999999
IN,2022,C1NGCCP00,1,Globe,10.451353221299998
IN,2022,C1NGCCPCH,1,Globe,1.8765708538600003
IN,2022,C1NGGCPCH,1,Globe,1.8134837506800001
IN,2022,C1NGHTF03,1,Globe,13.525914683900002
IN,2022,C1NU00I00,1,Globe,11.188037015399999
IN,2022,C1NULWP00,1,Globe,4.09518185943
IN,2022,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2022,C1OI00I00,1,Globe,78.313217829
IN,2022,C1OIHTF03,1,Globe,5.1937365379
IN,2022,C1OIRFP00,1,Globe,20.2077105331
IN,2022,C1OIRFP00,2,Globe,58.105510504
IN,2022,C1SOV1P00,1,Globe,0.0160572261168
IN,2022,C1SOV2P00,1,Globe,0.010715416056999999
IN,2022,C1WDOFP00,1,Globe,0.0215291127158
IN,2022,C1WDONP00,1,Globe,1.03002187137
IN,2022,CEMPLANT,1,Globe,5.1346795416
IN,2022,FERTPLANT,1,Globe,0.000201199355422
IN,2022,LA,1,Globe,2615.4316646199995
IN,2022,LA1,1,Globe,779.6402072699999
IN,2022,LA1_i,1,Globe,202.749752241
IN,2022,LA1_i_PROD,1,Globe,202.749752241
IN,2022,LA1_PROD,1,Globe,779.6402072699999
IN,2022,LA2,1,Globe,1633.04169136
IN,2022,LA2_PROD,1,Globe,1633.04169136
IN,2022,LandRes,1,Globe,6180.1516684
IN,2022,LF,1,Globe,1777.35004961
IN,2022,LF1,1,Globe,598.26165773
IN,2022,LF2,1,Globe,1179.0883918799998
IN,2022,LF2_PROD,1,Globe,1179.0883918799998
IN,2022,LO,1,Globe,1787.37
IN,2022,MFOOFACTOR,1,Globe,3.03909060082
IN,2022,PAPPLANT,1,Globe,3.24346531529
IN,2022,PETAPLANT,1,Globe,4.48577156334e-06
IN,2022,PETBPLANT,1,Globe,24.8638194657
IN,2022,STEPLANT,1,Globe,14.214105296699998
IN,2022,VFOOFACTOR,1,Globe,37.1986807363
IN,2022,XALUMINE,1,Globe,2.4776165465999997
IN,2022,XCEMMINE,1,Globe,22.787707175
IN,2022,XPHOMINE,1,Globe,6.4383794285e-07
IN,2022,XPOTMINE,1,Globe,1.40839549712e-07
IN,2022,XSTEMINE,1,Globe,21.874584297099997
IN,2023,ALUPLANT,1,Globe,2.63972995151
IN,2023,C1BMBRFH1,1,Globe,3.56960804826
IN,2023,C1BMBRFN1,1,Globe,6.451878655
IN,2023,C1BMCHP00,1,Globe,0.7205460886699999
IN,2023,C1BMHTF03,1,Globe,1.26318772512
IN,2023,C1BMSCP00,1,Globe,0.35136873821799997
IN,2023,C1CO00I00,1,Globe,64.754132766
IN,2023,C1COBRFH1,1,Globe,8.3051971084
IN,2023,C1COCHP00,1,Globe,0.7027407212
IN,2023,C1COHTF03,1,Globe,21.9005217856
IN,2023,C1COSCP00,1,Globe,14.532101792999997
IN,2023,C1ELEFF00,1,Globe,45.2333511458
IN,2023,C1ELRDF00,1,Globe,1.89620887137
IN,2023,C1ELRLF00,1,Globe,3.2199999886499997
IN,2023,C1GOCVP00,1,Globe,0.08207887186
IN,2023,C1GOHTF03,1,Globe,2.0544235181799997
IN,2023,C1HFGCPCH,1,Globe,1.02552086124
IN,2023,C1HFMRF00,1,Globe,63.204153
IN,2023,C1HTOOTFI,1,Globe,49.783511200999996
IN,2023,C1HTOOTFR,1,Globe,2.34518851593
IN,2023,C1HYDMP00,1,Globe,8.0062773496
IN,2023,C1HYMIP00,1,Globe,0.396117434364
IN,2023,C1LFAVF00,1,Globe,0.74854139
IN,2023,C1LFBRFN1,1,Globe,4.04574013462
IN,2023,C1LFCCP00,1,Globe,1.4203140927499998
IN,2023,C1LFRDF00,1,Globe,10.812143021799999
IN,2023,C1LFRLF00,1,Globe,3.570157
IN,2023,C1NG00I00,1,Globe,62.29158604
IN,2023,C1NGBRFH1,1,Globe,5.3013398783
IN,2023,C1NGBRFN1,1,Globe,6.720621191999999
IN,2023,C1NGCCP00,1,Globe,10.7752704953
IN,2023,C1NGCCPCH,1,Globe,2.00491304837
IN,2023,C1NGGCPCH,1,Globe,1.9880031074399998
IN,2023,C1NGHTF03,1,Globe,14.4672101794
IN,2023,C1NU00I00,1,Globe,10.9163595252
IN,2023,C1NULWP00,1,Globe,4.00159800769
IN,2023,C1OCCVP00,1,Globe,0.0016996516549799999
IN,2023,C1OI00I00,1,Globe,77.26938
IN,2023,C1OIHTF03,1,Globe,4.483205862449999
IN,2023,C1OIRFP00,1,Globe,19.321776761
IN,2023,C1OIRFP00,2,Globe,57.947603239
