REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1OIHTF03,1,2051,1e-05
Globe,C1OIHTF03,1,2052,1e-05
Globe,C1OIHTF03,1,2053,1e-05
Globe,C1OIHTF03,1,2054,1e-05
Globe,C1OIHTF03,1,2055,1e-05
Globe,C1OIHTF03,1,2056,1e-05
Globe,C1OIHTF03,1,2057,1e-05
Globe,C1OIHTF03,1,2058,1e-05
Globe,C1OIHTF03,1,2059,1e-05
Globe,C1OIHTF03,1,2060,1e-05
Globe,C1OIHTF03,1,2061,1e-05
Globe,C1OIHTF03,1,2062,1e-05
Globe,C1OIHTF03,1,2063,1e-05
Globe,C1OIHTF03,1,2064,1e-05
Globe,C1OIHTF03,1,2065,1e-05
Globe,C1OIHTF03,1,2066,1e-05
Globe,C1OIHTF03,1,2067,1e-05
Globe,C1OIHTF03,1,2068,1e-05
Globe,C1OIHTF03,1,2069,1e-05
Globe,C1OIHTF03,1,2070,1e-05
Globe,C1OIHTF03,2,2010,1e-05
Globe,C1OIHTF03,2,2011,1e-05
Globe,C1OIHTF03,2,2012,1e-05
Globe,C1OIHTF03,2,2013,1e-05
Globe,C1OIHTF03,2,2014,1e-05
Globe,C1OIHTF03,2,2015,1e-05
Globe,C1OIHTF03,2,2016,1e-05
Globe,C1OIHTF03,2,2017,1e-05
Globe,C1OIHTF03,2,2018,1e-05
Globe,C1OIHTF03,2,2019,1e-05
Globe,C1OIHTF03,2,2020,1e-05
Globe,C1OIHTF03,2,2021,1e-05
Globe,C1OIHTF03,2,2022,1e-05
Globe,C1OIHTF03,2,2023,1e-05
Globe,C1OIHTF03,2,2024,1e-05
Globe,C1OIHTF03,2,2025,1e-05
Globe,C1OIHTF03,2,2026,1e-05
Globe,C1OIHTF03,2,2027,1e-05
Globe,C1OIHTF03,2,2028,1e-05
Globe,C1OIHTF03,2,2029,1e-05
Globe,C1OIHTF03,2,2030,1e-05
Globe,C1OIHTF03,2,2031,1e-05
Globe,C1OIHTF03,2,2032,1e-05
Globe,C1OIHTF03,2,2033,1e-05
Globe,C1OIHTF03,2,2034,1e-05
Globe,C1OIHTF03,2,2035,1e-05
Globe,C1OIHTF03,2,2036,1e-05
Globe,C1OIHTF03,2,2037,1e-05
Globe,C1OIHTF03,2,2038,1e-05
Globe,C1OIHTF03,2,2039,1e-05
Globe,C1OIHTF03,2,2040,1e-05
Globe,C1OIHTF03,2,2041,1e-05
Globe,C1OIHTF03,2,2042,1e-05
Globe,C1OIHTF03,2,2043,1e-05
Globe,C1OIHTF03,2,2044,1e-05
Globe,C1OIHTF03,2,2045,1e-05
Globe,C1OIHTF03,2,2046,1e-05
Globe,C1OIHTF03,2,2047,1e-05
Globe,C1OIHTF03,2,2048,1e-05
Globe,C1OIHTF03,2,2049,1e-05
Globe,C1OIHTF03,2,2050,1e-05
Globe,C1OIHTF03,2,2051,1e-05
Globe,C1OIHTF03,2,2052,1e-05
Globe,C1OIHTF03,2,2053,1e-05
Globe,C1OIHTF03,2,2054,1e-05
Globe,C1OIHTF03,2,2055,1e-05
Globe,C1OIHTF03,2,2056,1e-05
Globe,C1OIHTF03,2,2057,1e-05
Globe,C1OIHTF03,2,2058,1e-05
Globe,C1OIHTF03,2,2059,1e-05
Globe,C1OIHTF03,2,2060,1e-05
Globe,C1OIHTF03,2,2061,1e-05
Globe,C1OIHTF03,2,2062,1e-05
Globe,C1OIHTF03,2,2063,1e-05
Globe,C1OIHTF03,2,2064,1e-05
Globe,C1OIHTF03,2,2065,1e-05
Globe,C1OIHTF03,2,2066,1e-05
Globe,C1OIHTF03,2,2067,1e-05
Globe,C1OIHTF03,2,2068,1e-05
Globe,C1OIHTF03,2,2069,1e-05
Globe,C1OIHTF03,2,2070,1e-05
Globe,C1OIRFP00,1,2010,3.3288
Globe,C1OIRFP00,1,2011,3.3288
Globe,C1OIRFP00,1,2012,3.3288
Globe,C1OIRFP00,1,2013,3.3288
Globe,C1OIRFP00,1,2014,3.3288
Globe,C1OIRFP00,1,2015,3.3288
Globe,C1OIRFP00,1,2016,3.3288
Globe,C1OIRFP00,1,2017,3.3288
Globe,C1OIRFP00,1,2018,3.3288
Globe,C1OIRFP00,1,2019,3.3288
Globe,C1OIRFP00,1,2020,3.3288
Globe,C1OIRFP00,1,2021,3.3288
Globe,C1OIRFP00,1,2022,3.3288
Globe,C1OIRFP00,1,2023,3.3288
Globe,C1OIRFP00,1,2024,3.3288
Globe,C1OIRFP00,1,2025,3.3288
Globe,C1OIRFP00,1,2026,3.3288
Globe,C1OIRFP00,1,2027,3.3288
Globe,C1OIRFP00,1,2028,3.3288
Globe,C1OIRFP00,1,2029,3.3288
Globe,C1OIRFP00,1,2030,3.3288
Globe,C1OIRFP00,1,2031,3.3288
Globe,C1OIRFP00,1,2032,3.3288
Globe,C1OIRFP00,1,2033,3.3288
Globe,C1OIRFP00,1,2034,3.3288
Globe,C1OIRFP00,1,2035,3.3288
Globe,C1OIRFP00,1,2036,3.3288
Globe,C1OIRFP00,1,2037,3.3288
Globe,C1OIRFP00,1,2038,3.3288
Globe,C1OIRFP00,1,2039,3.3288
Globe,C1OIRFP00,1,2040,3.3288
Globe,C1OIRFP00,1,2041,3.3288
Globe,C1OIRFP00,1,2042,3.3288
Globe,C1OIRFP00,1,2043,3.3288
Globe,C1OIRFP00,1,2044,3.3288
Globe,C1OIRFP00,1,2045,3.3288
Globe,C1OIRFP00,1,2046,3.3288
Globe,C1OIRFP00,1,2047,3.3288
Globe,C1OIRFP00,1,2048,3.3288
Globe,C1OIRFP00,1,2049,3.3288
Globe,C1OIRFP00,1,2050,3.3288
Globe,C1OIRFP00,1,2051,3.3288
Globe,C1OIRFP00,1,2052,3.3288
Globe,C1OIRFP00,1,2053,3.3288
Globe,C1OIRFP00,1,2054,3.3288
Globe,C1OIRFP00,1,2055,3.3288
Globe,C1OIRFP00,1,2056,3.3288
Globe,C1OIRFP00,1,2057,3.3288
Globe,C1OIRFP00,1,2058,3.3288
Globe,C1OIRFP00,1,2059,3.3288
Globe,C1OIRFP00,1,2060,3.3288
Globe,C1OIRFP00,1,2061,3.3288
Globe,C1OIRFP00,1,2062,3.3288
Globe,C1OIRFP00,1,2063,3.3288
Globe,C1OIRFP00,1,2064,3.3288
Globe,C1OIRFP00,1,2065,3.3288
Globe,C1OIRFP00,1,2066,3.3288
Globe,C1OIRFP00,1,2067,3.3288
Globe,C1OIRFP00,1,2068,3.3288
Globe,C1OIRFP00,1,2069,3.3288
Globe,C1OIRFP00,1,2070,3.3288
Globe,C1OIRFP00,2,2010,3.3288
Globe,C1OIRFP00,2,2011,3.3288
Globe,C1OIRFP00,2,2012,3.3288
Globe,C1OIRFP00,2,2013,3.3288
Globe,C1OIRFP00,2,2014,3.3288
Globe,C1OIRFP00,2,2015,3.3288
Globe,C1OIRFP00,2,2016,3.3288
Globe,C1OIRFP00,2,2017,3.3288
Globe,C1OIRFP00,2,2018,3.3288
Globe,C1OIRFP00,2,2019,3.3288
Globe,C1OIRFP00,2,2020,3.3288
Globe,C1OIRFP00,2,2021,3.3288
Globe,C1OIRFP00,2,2022,3.3288
Globe,C1OIRFP00,2,2023,3.3288
Globe,C1OIRFP00,2,2024,3.3288
Globe,C1OIRFP00,2,2025,3.3288
Globe,C1OIRFP00,2,2026,3.3288
Globe,C1OIRFP00,2,2027,3.3288
Globe,C1OIRFP00,2,2028,3.3288
Globe,C1OIRFP00,2,2029,3.3288
Globe,C1OIRFP00,2,2030,3.3288
Globe,C1OIRFP00,2,2031,3.3288
Globe,C1OIRFP00,2,2032,3.3288
Globe,C1OIRFP00,2,2033,3.3288
Globe,C1OIRFP00,2,2034,3.3288
Globe,C1OIRFP00,2,2035,3.3288
Globe,C1OIRFP00,2,2036,3.3288
Globe,C1OIRFP00,2,2037,3.3288
Globe,C1OIRFP00,2,2038,3.3288
Globe,C1OIRFP00,2,2039,3.3288
Globe,C1OIRFP00,2,2040,3.3288
Globe,C1OIRFP00,2,2041,3.3288
Globe,C1OIRFP00,2,2042,3.3288
Globe,C1OIRFP00,2,2043,3.3288
Globe,C1OIRFP00,2,2044,3.3288
Globe,C1OIRFP00,2,2045,3.3288
Globe,C1OIRFP00,2,2046,3.3288
Globe,C1OIRFP00,2,2047,3.3288
Globe,C1OIRFP00,2,2048,3.3288
Globe,C1OIRFP00,2,2049,3.3288
Globe,C1OIRFP00,2,2050,3.3288
Globe,C1OIRFP00,2,2051,3.3288
Globe,C1OIRFP00,2,2052,3.3288
Globe,C1OIRFP00,2,2053,3.3288
Globe,C1OIRFP00,2,2054,3.3288
Globe,C1OIRFP00,2,2055,3.3288
Globe,C1OIRFP00,2,2056,3.3288
Globe,C1OIRFP00,2,2057,3.3288
Globe,C1OIRFP00,2,2058,3.3288
Globe,C1OIRFP00,2,2059,3.3288
Globe,C1OIRFP00,2,2060,3.3288
Globe,C1OIRFP00,2,2061,3.3288
Globe,C1OIRFP00,2,2062,3.3288
Globe,C1OIRFP00,2,2063,3.3288
Globe,C1OIRFP00,2,2064,3.3288
Globe,C1OIRFP00,2,2065,3.3288
Globe,C1OIRFP00,2,2066,3.3288
Globe,C1OIRFP00,2,2067,3.3288
Globe,C1OIRFP00,2,2068,3.3288
Globe,C1OIRFP00,2,2069,3.3288
Globe,C1OIRFP00,2,2070,3.3288
Globe,C1SOC1P00,1,2010,1e-05
Globe,C1SOC1P00,1,2011,1e-05
Globe,C1SOC1P00,1,2012,1e-05
Globe,C1SOC1P00,1,2013,1e-05
Globe,C1SOC1P00,1,2014,1e-05
Globe,C1SOC1P00,1,2015,1e-05
Globe,C1SOC1P00,1,2016,1e-05
Globe,C1SOC1P00,1,2017,1e-05
Globe,C1SOC1P00,1,2018,1e-05
Globe,C1SOC1P00,1,2019,1e-05
Globe,C1SOC1P00,1,2020,1e-05
Globe,C1SOC1P00,1,2021,1e-05
Globe,C1SOC1P00,1,2022,1e-05
Globe,C1SOC1P00,1,2023,1e-05
Globe,C1SOC1P00,1,2024,1e-05
Globe,C1SOC1P00,1,2025,1e-05
Globe,C1SOC1P00,1,2026,1e-05
Globe,C1SOC1P00,1,2027,1e-05
Globe,C1SOC1P00,1,2028,1e-05
Globe,C1SOC1P00,1,2029,1e-05
Globe,C1SOC1P00,1,2030,1e-05
Globe,C1SOC1P00,1,2031,1e-05
Globe,C1SOC1P00,1,2032,1e-05
Globe,C1SOC1P00,1,2033,1e-05
Globe,C1SOC1P00,1,2034,1e-05
Globe,C1SOC1P00,1,2035,1e-05
Globe,C1SOC1P00,1,2036,1e-05
Globe,C1SOC1P00,1,2037,1e-05
Globe,C1SOC1P00,1,2038,1e-05
Globe,C1SOC1P00,1,2039,1e-05
Globe,C1SOC1P00,1,2040,1e-05
Globe,C1SOC1P00,1,2041,1e-05
Globe,C1SOC1P00,1,2042,1e-05
Globe,C1SOC1P00,1,2043,1e-05
Globe,C1SOC1P00,1,2044,1e-05
Globe,C1SOC1P00,1,2045,1e-05
Globe,C1SOC1P00,1,2046,1e-05
Globe,C1SOC1P00,1,2047,1e-05
Globe,C1SOC1P00,1,2048,1e-05
Globe,C1SOC1P00,1,2049,1e-05
Globe,C1SOC1P00,1,2050,1e-05
Globe,C1SOC1P00,1,2051,1e-05
Globe,C1SOC1P00,1,2052,1e-05
Globe,C1SOC1P00,1,2053,1e-05
Globe,C1SOC1P00,1,2054,1e-05
Globe,C1SOC1P00,1,2055,1e-05
Globe,C1SOC1P00,1,2056,1e-05
Globe,C1SOC1P00,1,2057,1e-05
Globe,C1SOC1P00,1,2058,1e-05
Globe,C1SOC1P00,1,2059,1e-05
Globe,C1SOC1P00,1,2060,1e-05
Globe,C1SOC1P00,1,2061,1e-05
Globe,C1SOC1P00,1,2062,1e-05
Globe,C1SOC1P00,1,2063,1e-05
Globe,C1SOC1P00,1,2064,1e-05
Globe,C1SOC1P00,1,2065,1e-05
Globe,C1SOC1P00,1,2066,1e-05
Globe,C1SOC1P00,1,2067,1e-05
Globe,C1SOC1P00,1,2068,1e-05
Globe,C1SOC1P00,1,2069,1e-05
Globe,C1SOC1P00,1,2070,1e-05
Globe,C1SOC1P00,2,2010,1e-05
Globe,C1SOC1P00,2,2011,1e-05
Globe,C1SOC1P00,2,2012,1e-05
Globe,C1SOC1P00,2,2013,1e-05
Globe,C1SOC1P00,2,2014,1e-05
Globe,C1SOC1P00,2,2015,1e-05
Globe,C1SOC1P00,2,2016,1e-05
Globe,C1SOC1P00,2,2017,1e-05
Globe,C1SOC1P00,2,2018,1e-05
Globe,C1SOC1P00,2,2019,1e-05
Globe,C1SOC1P00,2,2020,1e-05
Globe,C1SOC1P00,2,2021,1e-05
Globe,C1SOC1P00,2,2022,1e-05
Globe,C1SOC1P00,2,2023,1e-05
Globe,C1SOC1P00,2,2024,1e-05
Globe,C1SOC1P00,2,2025,1e-05
Globe,C1SOC1P00,2,2026,1e-05
Globe,C1SOC1P00,2,2027,1e-05
Globe,C1SOC1P00,2,2028,1e-05
Globe,C1SOC1P00,2,2029,1e-05
Globe,C1SOC1P00,2,2030,1e-05
Globe,C1SOC1P00,2,2031,1e-05
Globe,C1SOC1P00,2,2032,1e-05
Globe,C1SOC1P00,2,2033,1e-05
Globe,C1SOC1P00,2,2034,1e-05
Globe,C1SOC1P00,2,2035,1e-05
Globe,C1SOC1P00,2,2036,1e-05
Globe,C1SOC1P00,2,2037,1e-05
Globe,C1SOC1P00,2,2038,1e-05
Globe,C1SOC1P00,2,2039,1e-05
Globe,C1SOC1P00,2,2040,1e-05
Globe,C1SOC1P00,2,2041,1e-05
Globe,C1SOC1P00,2,2042,1e-05
Globe,C1SOC1P00,2,2043,1e-05
Globe,C1SOC1P00,2,2044,1e-05
Globe,C1SOC1P00,2,2045,1e-05
Globe,C1SOC1P00,2,2046,1e-05
Globe,C1SOC1P00,2,2047,1e-05
Globe,C1SOC1P00,2,2048,1e-05
Globe,C1SOC1P00,2,2049,1e-05
Globe,C1SOC1P00,2,2050,1e-05
Globe,C1SOC1P00,2,2051,1e-05
Globe,C1SOC1P00,2,2052,1e-05
Globe,C1SOC1P00,2,2053,1e-05
Globe,C1SOC1P00,2,2054,1e-05
Globe,C1SOC1P00,2,2055,1e-05
Globe,C1SOC1P00,2,2056,1e-05
Globe,C1SOC1P00,2,2057,1e-05
Globe,C1SOC1P00,2,2058,1e-05
Globe,C1SOC1P00,2,2059,1e-05
Globe,C1SOC1P00,2,2060,1e-05
Globe,C1SOC1P00,2,2061,1e-05
Globe,C1SOC1P00,2,2062,1e-05
Globe,C1SOC1P00,2,2063,1e-05
Globe,C1SOC1P00,2,2064,1e-05
Globe,C1SOC1P00,2,2065,1e-05
Globe,C1SOC1P00,2,2066,1e-05
Globe,C1SOC1P00,2,2067,1e-05
Globe,C1SOC1P00,2,2068,1e-05
Globe,C1SOC1P00,2,2069,1e-05
Globe,C1SOC1P00,2,2070,1e-05
Globe,C1SOTHF00,1,2010,1e-05
Globe,C1SOTHF00,1,2011,1e-05
Globe,C1SOTHF00,1,2012,1e-05
Globe,C1SOTHF00,1,2013,1e-05
Globe,C1SOTHF00,1,2014,1e-05
Globe,C1SOTHF00,1,2015,1e-05
Globe,C1SOTHF00,1,2016,1e-05
Globe,C1SOTHF00,1,2017,1e-05
Globe,C1SOTHF00,1,2018,1e-05
Globe,C1SOTHF00,1,2019,1e-05
Globe,C1SOTHF00,1,2020,1e-05
Globe,C1SOTHF00,1,2021,1e-05
Globe,C1SOTHF00,1,2022,1e-05
Globe,C1SOTHF00,1,2023,1e-05
Globe,C1SOTHF00,1,2024,1e-05
Globe,C1SOTHF00,1,2025,1e-05
Globe,C1SOTHF00,1,2026,1e-05
Globe,C1SOTHF00,1,2027,1e-05
Globe,C1SOTHF00,1,2028,1e-05
Globe,C1SOTHF00,1,2029,1e-05
Globe,C1SOTHF00,1,2030,1e-05
Globe,C1SOTHF00,1,2031,1e-05
Globe,C1SOTHF00,1,2032,1e-05
Globe,C1SOTHF00,1,2033,1e-05
Globe,C1SOTHF00,1,2034,1e-05
Globe,C1SOTHF00,1,2035,1e-05
Globe,C1SOTHF00,1,2036,1e-05
Globe,C1SOTHF00,1,2037,1e-05
Globe,C1SOTHF00,1,2038,1e-05
Globe,C1SOTHF00,1,2039,1e-05
Globe,C1SOTHF00,1,2040,1e-05
Globe,C1SOTHF00,1,2041,1e-05
Globe,C1SOTHF00,1,2042,1e-05
Globe,C1SOTHF00,1,2043,1e-05
Globe,C1SOTHF00,1,2044,1e-05
Globe,C1SOTHF00,1,2045,1e-05
Globe,C1SOTHF00,1,2046,1e-05
Globe,C1SOTHF00,1,2047,1e-05
Globe,C1SOTHF00,1,2048,1e-05
Globe,C1SOTHF00,1,2049,1e-05
Globe,C1SOTHF00,1,2050,1e-05
Globe,C1SOTHF00,1,2051,1e-05
Globe,C1SOTHF00,1,2052,1e-05
Globe,C1SOTHF00,1,2053,1e-05
Globe,C1SOTHF00,1,2054,1e-05
Globe,C1SOTHF00,1,2055,1e-05
Globe,C1SOTHF00,1,2056,1e-05
Globe,C1SOTHF00,1,2057,1e-05
Globe,C1SOTHF00,1,2058,1e-05
Globe,C1SOTHF00,1,2059,1e-05
Globe,C1SOTHF00,1,2060,1e-05
Globe,C1SOTHF00,1,2061,1e-05
Globe,C1SOTHF00,1,2062,1e-05
Globe,C1SOTHF00,1,2063,1e-05
Globe,C1SOTHF00,1,2064,1e-05
Globe,C1SOTHF00,1,2065,1e-05
Globe,C1SOTHF00,1,2066,1e-05
Globe,C1SOTHF00,1,2067,1e-05
Globe,C1SOTHF00,1,2068,1e-05
Globe,C1SOTHF00,1,2069,1e-05
Globe,C1SOTHF00,1,2070,1e-05
Globe,C1SOTHF00,2,2010,1e-05
Globe,C1SOTHF00,2,2011,1e-05
Globe,C1SOTHF00,2,2012,1e-05
Globe,C1SOTHF00,2,2013,1e-05
Globe,C1SOTHF00,2,2014,1e-05
Globe,C1SOTHF00,2,2015,1e-05
Globe,C1SOTHF00,2,2016,1e-05
Globe,C1SOTHF00,2,2017,1e-05
Globe,C1SOTHF00,2,2018,1e-05
Globe,C1SOTHF00,2,2019,1e-05
Globe,C1SOTHF00,2,2020,1e-05
Globe,C1SOTHF00,2,2021,1e-05
Globe,C1SOTHF00,2,2022,1e-05
Globe,C1SOTHF00,2,2023,1e-05
Globe,C1SOTHF00,2,2024,1e-05
Globe,C1SOTHF00,2,2025,1e-05
Globe,C1SOTHF00,2,2026,1e-05
Globe,C1SOTHF00,2,2027,1e-05
Globe,C1SOTHF00,2,2028,1e-05
Globe,C1SOTHF00,2,2029,1e-05
Globe,C1SOTHF00,2,2030,1e-05
Globe,C1SOTHF00,2,2031,1e-05
Globe,C1SOTHF00,2,2032,1e-05
Globe,C1SOTHF00,2,2033,1e-05
Globe,C1SOTHF00,2,2034,1e-05
Globe,C1SOTHF00,2,2035,1e-05
Globe,C1SOTHF00,2,2036,1e-05
Globe,C1SOTHF00,2,2037,1e-05
Globe,C1SOTHF00,2,2038,1e-05
Globe,C1SOTHF00,2,2039,1e-05
Globe,C1SOTHF00,2,2040,1e-05
Globe,C1SOTHF00,2,2041,1e-05
Globe,C1SOTHF00,2,2042,1e-05
Globe,C1SOTHF00,2,2043,1e-05
Globe,C1SOTHF00,2,2044,1e-05
Globe,C1SOTHF00,2,2045,1e-05
Globe,C1SOTHF00,2,2046,1e-05
Globe,C1SOTHF00,2,2047,1e-05
Globe,C1SOTHF00,2,2048,1e-05
Globe,C1SOTHF00,2,2049,1e-05
Globe,C1SOTHF00,2,2050,1e-05
Globe,C1SOTHF00,2,2051,1e-05
Globe,C1SOTHF00,2,2052,1e-05
Globe,C1SOTHF00,2,2053,1e-05
Globe,C1SOTHF00,2,2054,1e-05
Globe,C1SOTHF00,2,2055,1e-05
Globe,C1SOTHF00,2,2056,1e-05
Globe,C1SOTHF00,2,2057,1e-05
Globe,C1SOTHF00,2,2058,1e-05
Globe,C1SOTHF00,2,2059,1e-05
Globe,C1SOTHF00,2,2060,1e-05
Globe,C1SOTHF00,2,2061,1e-05
Globe,C1SOTHF00,2,2062,1e-05
Globe,C1SOTHF00,2,2063,1e-05
Globe,C1SOTHF00,2,2064,1e-05
Globe,C1SOTHF00,2,2065,1e-05
Globe,C1SOTHF00,2,2066,1e-05
Globe,C1SOTHF00,2,2067,1e-05
Globe,C1SOTHF00,2,2068,1e-05
Globe,C1SOTHF00,2,2069,1e-05
Globe,C1SOTHF00,2,2070,1e-05
Globe,C1SOV1P00,1,2010,1e-05
Globe,C1SOV1P00,1,2011,1e-05
Globe,C1SOV1P00,1,2012,1e-05
Globe,C1SOV1P00,1,2013,1e-05
Globe,C1SOV1P00,1,2014,1e-05
Globe,C1SOV1P00,1,2015,1e-05
Globe,C1SOV1P00,1,2016,1e-05
Globe,C1SOV1P00,1,2017,1e-05
Globe,C1SOV1P00,1,2018,1e-05
Globe,C1SOV1P00,1,2019,1e-05
Globe,C1SOV1P00,1,2020,1e-05
Globe,C1SOV1P00,1,2021,1e-05
Globe,C1SOV1P00,1,2022,1e-05
Globe,C1SOV1P00,1,2023,1e-05
Globe,C1SOV1P00,1,2024,1e-05
Globe,C1SOV1P00,1,2025,1e-05
Globe,C1SOV1P00,1,2026,1e-05
Globe,C1SOV1P00,1,2027,1e-05
Globe,C1SOV1P00,1,2028,1e-05
Globe,C1SOV1P00,1,2029,1e-05
Globe,C1SOV1P00,1,2030,1e-05
Globe,C1SOV1P00,1,2031,1e-05
Globe,C1SOV1P00,1,2032,1e-05
Globe,C1SOV1P00,1,2033,1e-05
Globe,C1SOV1P00,1,2034,1e-05
Globe,C1SOV1P00,1,2035,1e-05
Globe,C1SOV1P00,1,2036,1e-05
Globe,C1SOV1P00,1,2037,1e-05
Globe,C1SOV1P00,1,2038,1e-05
Globe,C1SOV1P00,1,2039,1e-05
Globe,C1SOV1P00,1,2040,1e-05
Globe,C1SOV1P00,1,2041,1e-05
Globe,C1SOV1P00,1,2042,1e-05
Globe,C1SOV1P00,1,2043,1e-05
Globe,C1SOV1P00,1,2044,1e-05
Globe,C1SOV1P00,1,2045,1e-05
Globe,C1SOV1P00,1,2046,1e-05
Globe,C1SOV1P00,1,2047,1e-05
Globe,C1SOV1P00,1,2048,1e-05
Globe,C1SOV1P00,1,2049,1e-05
Globe,C1SOV1P00,1,2050,1e-05
Globe,C1SOV1P00,1,2051,1e-05
Globe,C1SOV1P00,1,2052,1e-05
Globe,C1SOV1P00,1,2053,1e-05
Globe,C1SOV1P00,1,2054,1e-05
Globe,C1SOV1P00,1,2055,1e-05
Globe,C1SOV1P00,1,2056,1e-05
Globe,C1SOV1P00,1,2057,1e-05
Globe,C1SOV1P00,1,2058,1e-05
Globe,C1SOV1P00,1,2059,1e-05
Globe,C1SOV1P00,1,2060,1e-05
Globe,C1SOV1P00,1,2061,1e-05
Globe,C1SOV1P00,1,2062,1e-05
Globe,C1SOV1P00,1,2063,1e-05
Globe,C1SOV1P00,1,2064,1e-05
Globe,C1SOV1P00,1,2065,1e-05
Globe,C1SOV1P00,1,2066,1e-05
Globe,C1SOV1P00,1,2067,1e-05
Globe,C1SOV1P00,1,2068,1e-05
Globe,C1SOV1P00,1,2069,1e-05
Globe,C1SOV1P00,1,2070,1e-05
Globe,C1SOV1P00,2,2010,1e-05
Globe,C1SOV1P00,2,2011,1e-05
Globe,C1SOV1P00,2,2012,1e-05
Globe,C1SOV1P00,2,2013,1e-05
Globe,C1SOV1P00,2,2014,1e-05
Globe,C1SOV1P00,2,2015,1e-05
Globe,C1SOV1P00,2,2016,1e-05
Globe,C1SOV1P00,2,2017,1e-05
Globe,C1SOV1P00,2,2018,1e-05
Globe,C1SOV1P00,2,2019,1e-05
Globe,C1SOV1P00,2,2020,1e-05
Globe,C1SOV1P00,2,2021,1e-05
Globe,C1SOV1P00,2,2022,1e-05
Globe,C1SOV1P00,2,2023,1e-05
Globe,C1SOV1P00,2,2024,1e-05
Globe,C1SOV1P00,2,2025,1e-05
Globe,C1SOV1P00,2,2026,1e-05
Globe,C1SOV1P00,2,2027,1e-05
Globe,C1SOV1P00,2,2028,1e-05
Globe,C1SOV1P00,2,2029,1e-05
Globe,C1SOV1P00,2,2030,1e-05
Globe,C1SOV1P00,2,2031,1e-05
Globe,C1SOV1P00,2,2032,1e-05
Globe,C1SOV1P00,2,2033,1e-05
Globe,C1SOV1P00,2,2034,1e-05
Globe,C1SOV1P00,2,2035,1e-05
Globe,C1SOV1P00,2,2036,1e-05
Globe,C1SOV1P00,2,2037,1e-05
Globe,C1SOV1P00,2,2038,1e-05
Globe,C1SOV1P00,2,2039,1e-05
Globe,C1SOV1P00,2,2040,1e-05
Globe,C1SOV1P00,2,2041,1e-05
Globe,C1SOV1P00,2,2042,1e-05
Globe,C1SOV1P00,2,2043,1e-05
Globe,C1SOV1P00,2,2044,1e-05
Globe,C1SOV1P00,2,2045,1e-05
Globe,C1SOV1P00,2,2046,1e-05
Globe,C1SOV1P00,2,2047,1e-05
Globe,C1SOV1P00,2,2048,1e-05
Globe,C1SOV1P00,2,2049,1e-05
Globe,C1SOV1P00,2,2050,1e-05
Globe,C1SOV1P00,2,2051,1e-05
Globe,C1SOV1P00,2,2052,1e-05
Globe,C1SOV1P00,2,2053,1e-05
Globe,C1SOV1P00,2,2054,1e-05
Globe,C1SOV1P00,2,2055,1e-05
Globe,C1SOV1P00,2,2056,1e-05
Globe,C1SOV1P00,2,2057,1e-05
Globe,C1SOV1P00,2,2058,1e-05
Globe,C1SOV1P00,2,2059,1e-05
Globe,C1SOV1P00,2,2060,1e-05
Globe,C1SOV1P00,2,2061,1e-05
Globe,C1SOV1P00,2,2062,1e-05
Globe,C1SOV1P00,2,2063,1e-05
Globe,C1SOV1P00,2,2064,1e-05
Globe,C1SOV1P00,2,2065,1e-05
Globe,C1SOV1P00,2,2066,1e-05
Globe,C1SOV1P00,2,2067,1e-05
Globe,C1SOV1P00,2,2068,1e-05
Globe,C1SOV1P00,2,2069,1e-05
Globe,C1SOV1P00,2,2070,1e-05
Globe,C1SOV2P00,1,2010,1e-05
Globe,C1SOV2P00,1,2011,1e-05
Globe,C1SOV2P00,1,2012,1e-05
Globe,C1SOV2P00,1,2013,1e-05
Globe,C1SOV2P00,1,2014,1e-05
Globe,C1SOV2P00,1,2015,1e-05
Globe,C1SOV2P00,1,2016,1e-05
Globe,C1SOV2P00,1,2017,1e-05
Globe,C1SOV2P00,1,2018,1e-05
Globe,C1SOV2P00,1,2019,1e-05
Globe,C1SOV2P00,1,2020,1e-05
Globe,C1SOV2P00,1,2021,1e-05
Globe,C1SOV2P00,1,2022,1e-05
Globe,C1SOV2P00,1,2023,1e-05
Globe,C1SOV2P00,1,2024,1e-05
Globe,C1SOV2P00,1,2025,1e-05
Globe,C1SOV2P00,1,2026,1e-05
Globe,C1SOV2P00,1,2027,1e-05
Globe,C1SOV2P00,1,2028,1e-05
Globe,C1SOV2P00,1,2029,1e-05
Globe,C1SOV2P00,1,2030,1e-05
Globe,C1SOV2P00,1,2031,1e-05
Globe,C1SOV2P00,1,2032,1e-05
Globe,C1SOV2P00,1,2033,1e-05
Globe,C1SOV2P00,1,2034,1e-05
Globe,C1SOV2P00,1,2035,1e-05
Globe,C1SOV2P00,1,2036,1e-05
Globe,C1SOV2P00,1,2037,1e-05
Globe,C1SOV2P00,1,2038,1e-05
Globe,C1SOV2P00,1,2039,1e-05
Globe,C1SOV2P00,1,2040,1e-05
Globe,C1SOV2P00,1,2041,1e-05
Globe,C1SOV2P00,1,2042,1e-05
Globe,C1SOV2P00,1,2043,1e-05
Globe,C1SOV2P00,1,2044,1e-05
Globe,C1SOV2P00,1,2045,1e-05
Globe,C1SOV2P00,1,2046,1e-05
Globe,C1SOV2P00,1,2047,1e-05
