REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1COSF000,C1_P_HCO,1,2060,1.0
Globe,C1COSF000,C1_P_HCO,1,2061,1.0
Globe,C1COSF000,C1_P_HCO,1,2062,1.0
Globe,C1COSF000,C1_P_HCO,1,2063,1.0
Globe,C1COSF000,C1_P_HCO,1,2064,1.0
Globe,C1COSF000,C1_P_HCO,1,2065,1.0
Globe,C1COSF000,C1_P_HCO,1,2066,1.0
Globe,C1COSF000,C1_P_HCO,1,2067,1.0
Globe,C1COSF000,C1_P_HCO,1,2068,1.0
Globe,C1COSF000,C1_P_HCO,1,2069,1.0
Globe,C1COSF000,C1_P_HCO,1,2070,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2010,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2011,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2012,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2013,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2014,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2015,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2016,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2017,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2018,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2019,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2020,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2021,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2022,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2023,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2024,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2025,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2026,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2027,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2028,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2029,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2030,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2031,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2032,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2033,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2034,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2035,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2036,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2037,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2038,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2039,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2040,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2041,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2042,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2043,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2044,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2045,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2046,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2047,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2048,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2049,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2050,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2051,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2052,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2053,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2054,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2055,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2056,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2057,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2058,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2059,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2060,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2061,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2062,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2063,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2064,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2065,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2066,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2067,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2068,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2069,1.0
Globe,C1ELEFF00,C1_S_ELC,1,2070,1.0
Globe,C1ELRDF00,C1_S_ELC,1,2010,0.966
Globe,C1ELRDF00,C1_S_ELC,1,2011,0.958755
Globe,C1ELRDF00,C1_S_ELC,1,2012,0.95151
Globe,C1ELRDF00,C1_S_ELC,1,2013,0.944265
Globe,C1ELRDF00,C1_S_ELC,1,2014,0.93702
Globe,C1ELRDF00,C1_S_ELC,1,2015,0.929775
Globe,C1ELRDF00,C1_S_ELC,1,2016,0.92253
Globe,C1ELRDF00,C1_S_ELC,1,2017,0.915285
Globe,C1ELRDF00,C1_S_ELC,1,2018,0.90804
Globe,C1ELRDF00,C1_S_ELC,1,2019,0.900795
Globe,C1ELRDF00,C1_S_ELC,1,2020,0.89355
Globe,C1ELRDF00,C1_S_ELC,1,2021,0.886305
Globe,C1ELRDF00,C1_S_ELC,1,2022,0.87906
Globe,C1ELRDF00,C1_S_ELC,1,2023,0.871815
Globe,C1ELRDF00,C1_S_ELC,1,2024,0.86457
Globe,C1ELRDF00,C1_S_ELC,1,2025,0.857325
Globe,C1ELRDF00,C1_S_ELC,1,2026,0.85008
Globe,C1ELRDF00,C1_S_ELC,1,2027,0.842835
Globe,C1ELRDF00,C1_S_ELC,1,2028,0.83559
Globe,C1ELRDF00,C1_S_ELC,1,2029,0.828345
Globe,C1ELRDF00,C1_S_ELC,1,2030,0.8211
Globe,C1ELRDF00,C1_S_ELC,1,2031,0.813855
Globe,C1ELRDF00,C1_S_ELC,1,2032,0.80661
Globe,C1ELRDF00,C1_S_ELC,1,2033,0.799365
Globe,C1ELRDF00,C1_S_ELC,1,2034,0.79212
Globe,C1ELRDF00,C1_S_ELC,1,2035,0.784875
Globe,C1ELRDF00,C1_S_ELC,1,2036,0.77763
Globe,C1ELRDF00,C1_S_ELC,1,2037,0.770385
Globe,C1ELRDF00,C1_S_ELC,1,2038,0.76314
Globe,C1ELRDF00,C1_S_ELC,1,2039,0.755895
Globe,C1ELRDF00,C1_S_ELC,1,2040,0.74865
Globe,C1ELRDF00,C1_S_ELC,1,2041,0.741405
Globe,C1ELRDF00,C1_S_ELC,1,2042,0.73416
Globe,C1ELRDF00,C1_S_ELC,1,2043,0.726915
Globe,C1ELRDF00,C1_S_ELC,1,2044,0.71967
Globe,C1ELRDF00,C1_S_ELC,1,2045,0.712425
Globe,C1ELRDF00,C1_S_ELC,1,2046,0.70518
Globe,C1ELRDF00,C1_S_ELC,1,2047,0.697935
Globe,C1ELRDF00,C1_S_ELC,1,2048,0.69069
Globe,C1ELRDF00,C1_S_ELC,1,2049,0.683445
Globe,C1ELRDF00,C1_S_ELC,1,2050,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2051,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2052,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2053,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2054,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2055,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2056,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2057,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2058,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2059,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2060,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2061,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2062,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2063,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2064,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2065,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2066,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2067,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2068,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2069,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2070,0.6762
Globe,C1ELRLF00,C1_S_ELC,1,2010,0.16771
Globe,C1ELRLF00,C1_S_ELC,1,2011,0.166623
Globe,C1ELRLF00,C1_S_ELC,1,2012,0.165536
Globe,C1ELRLF00,C1_S_ELC,1,2013,0.164449
Globe,C1ELRLF00,C1_S_ELC,1,2014,0.163362
Globe,C1ELRLF00,C1_S_ELC,1,2015,0.162275
Globe,C1ELRLF00,C1_S_ELC,1,2016,0.161188
Globe,C1ELRLF00,C1_S_ELC,1,2017,0.160101
Globe,C1ELRLF00,C1_S_ELC,1,2018,0.159014
Globe,C1ELRLF00,C1_S_ELC,1,2019,0.157927
Globe,C1ELRLF00,C1_S_ELC,1,2020,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2021,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2022,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2023,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2024,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2025,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2026,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2027,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2028,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2029,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2030,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2031,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2032,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2033,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2034,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2035,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2036,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2037,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2038,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2039,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2040,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2041,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2042,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2043,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2044,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2045,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2046,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2047,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2048,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2049,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2050,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2051,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2052,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2053,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2054,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2055,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2056,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2057,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2058,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2059,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2060,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2061,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2062,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2063,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2064,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2065,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2066,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2067,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2068,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2069,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2070,0.15684
Globe,C1HFGCP00,C1_P_HFO,1,2010,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2011,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2012,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2013,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2014,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2015,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2016,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2017,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2018,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2019,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2020,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2021,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2022,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2023,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2024,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2025,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2026,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2027,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2028,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2029,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2030,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2031,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2032,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2033,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2034,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2035,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2036,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2037,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2038,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2039,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2040,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2041,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2042,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2043,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2044,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2045,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2046,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2047,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2048,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2049,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2050,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2051,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2052,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2053,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2054,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2055,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2056,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2057,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2058,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2059,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2060,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2061,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2062,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2063,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2064,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2065,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2066,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2067,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2068,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2069,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2070,2.44
Globe,C1HFGCPCH,C1_P_HFO,1,2010,3.03
Globe,C1HFGCPCH,C1_P_HFO,1,2011,3.017
Globe,C1HFGCPCH,C1_P_HFO,1,2012,3.004
Globe,C1HFGCPCH,C1_P_HFO,1,2013,2.991
Globe,C1HFGCPCH,C1_P_HFO,1,2014,2.978
Globe,C1HFGCPCH,C1_P_HFO,1,2015,2.965
Globe,C1HFGCPCH,C1_P_HFO,1,2016,2.952
Globe,C1HFGCPCH,C1_P_HFO,1,2017,2.939
Globe,C1HFGCPCH,C1_P_HFO,1,2018,2.926
Globe,C1HFGCPCH,C1_P_HFO,1,2019,2.913
Globe,C1HFGCPCH,C1_P_HFO,1,2020,2.9
Globe,C1HFGCPCH,C1_P_HFO,1,2021,2.888
Globe,C1HFGCPCH,C1_P_HFO,1,2022,2.876
Globe,C1HFGCPCH,C1_P_HFO,1,2023,2.864
Globe,C1HFGCPCH,C1_P_HFO,1,2024,2.852
Globe,C1HFGCPCH,C1_P_HFO,1,2025,2.84
Globe,C1HFGCPCH,C1_P_HFO,1,2026,2.828
Globe,C1HFGCPCH,C1_P_HFO,1,2027,2.816
Globe,C1HFGCPCH,C1_P_HFO,1,2028,2.804
Globe,C1HFGCPCH,C1_P_HFO,1,2029,2.792
Globe,C1HFGCPCH,C1_P_HFO,1,2030,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2031,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2032,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2033,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2034,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2035,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2036,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2037,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2038,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2039,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2040,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2041,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2042,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2043,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2044,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2045,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2046,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2047,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2048,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2049,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2050,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2051,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2052,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2053,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2054,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2055,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2056,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2057,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2058,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2059,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2060,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2061,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2062,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2063,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2064,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2065,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2066,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2067,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2068,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2069,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2070,2.78
Globe,C1HFMRF00,C1_P_HFO,1,2010,0.2
Globe,C1HFMRF00,C1_P_HFO,1,2011,0.1976
Globe,C1HFMRF00,C1_P_HFO,1,2012,0.1952
Globe,C1HFMRF00,C1_P_HFO,1,2013,0.1928
Globe,C1HFMRF00,C1_P_HFO,1,2014,0.1904
Globe,C1HFMRF00,C1_P_HFO,1,2015,0.188
Globe,C1HFMRF00,C1_P_HFO,1,2016,0.1856
Globe,C1HFMRF00,C1_P_HFO,1,2017,0.1832
Globe,C1HFMRF00,C1_P_HFO,1,2018,0.1808
Globe,C1HFMRF00,C1_P_HFO,1,2019,0.1784
Globe,C1HFMRF00,C1_P_HFO,1,2020,0.176
Globe,C1HFMRF00,C1_P_HFO,1,2021,0.1742
Globe,C1HFMRF00,C1_P_HFO,1,2022,0.1724
Globe,C1HFMRF00,C1_P_HFO,1,2023,0.1706
Globe,C1HFMRF00,C1_P_HFO,1,2024,0.1688
Globe,C1HFMRF00,C1_P_HFO,1,2025,0.167
Globe,C1HFMRF00,C1_P_HFO,1,2026,0.1652
Globe,C1HFMRF00,C1_P_HFO,1,2027,0.1634
Globe,C1HFMRF00,C1_P_HFO,1,2028,0.1616
Globe,C1HFMRF00,C1_P_HFO,1,2029,0.1598
Globe,C1HFMRF00,C1_P_HFO,1,2030,0.158
Globe,C1HFMRF00,C1_P_HFO,1,2031,0.1562
Globe,C1HFMRF00,C1_P_HFO,1,2032,0.1544
Globe,C1HFMRF00,C1_P_HFO,1,2033,0.1526
Globe,C1HFMRF00,C1_P_HFO,1,2034,0.1508
Globe,C1HFMRF00,C1_P_HFO,1,2035,0.149
Globe,C1HFMRF00,C1_P_HFO,1,2036,0.1472
Globe,C1HFMRF00,C1_P_HFO,1,2037,0.1454
Globe,C1HFMRF00,C1_P_HFO,1,2038,0.1436
Globe,C1HFMRF00,C1_P_HFO,1,2039,0.1418
Globe,C1HFMRF00,C1_P_HFO,1,2040,0.14
Globe,C1HFMRF00,C1_P_HFO,1,2041,0.1382
Globe,C1HFMRF00,C1_P_HFO,1,2042,0.1364
Globe,C1HFMRF00,C1_P_HFO,1,2043,0.1346
Globe,C1HFMRF00,C1_P_HFO,1,2044,0.1328
Globe,C1HFMRF00,C1_P_HFO,1,2045,0.131
Globe,C1HFMRF00,C1_P_HFO,1,2046,0.1292
Globe,C1HFMRF00,C1_P_HFO,1,2047,0.1274
Globe,C1HFMRF00,C1_P_HFO,1,2048,0.1256
Globe,C1HFMRF00,C1_P_HFO,1,2049,0.1238
Globe,C1HFMRF00,C1_P_HFO,1,2050,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2051,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2052,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2053,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2054,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2055,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2056,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2057,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2058,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2059,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2060,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2061,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2062,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2063,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2064,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2065,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2066,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2067,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2068,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2069,0.122
Globe,C1HFMRF00,C1_P_HFO,1,2070,0.122
Globe,C1HTOOTFI,C1_S_HEAT,1,2010,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2011,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2012,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2013,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2014,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2015,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2016,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2017,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2018,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2019,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2020,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2021,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2022,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2023,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2024,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2025,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2026,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2027,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2028,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2029,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2030,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2031,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2032,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2033,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2034,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2035,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2036,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2037,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2038,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2039,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2040,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2041,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2042,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2043,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2044,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2045,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2046,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2047,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2048,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2049,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2050,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2051,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2052,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2053,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2054,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2055,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2056,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2057,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2058,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2059,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2060,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2061,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2062,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2063,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2064,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2065,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2066,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2067,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2068,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2069,1.0
Globe,C1HTOOTFI,C1_S_HEAT,1,2070,1.0
Globe,C1HTOOTFR,C1_S_HEAT,1,2010,1.08
Globe,C1HTOOTFR,C1_S_HEAT,1,2011,1.08
