TIMESLICE,YEAR,MODE_OF_OPERATION,TECHNOLOGY,REGION,VALUE
ID,2025,1,LA1,Globe,861.1178811899999
ID,2025,1,LA1_i,Globe,234.708179906
ID,2025,1,LA1_i_PROD,Globe,234.708179906
ID,2025,1,LA1_PROD,Globe,861.1178811899999
ID,2025,1,LA2,Globe,1758.9477922199999
ID,2025,1,LA2_PROD,Globe,1758.9477922199999
ID,2025,1,LandRes,Globe,6200.1129249000005
ID,2025,1,LF,Globe,1557.96898909
ID,2025,1,LF1,Globe,615.5036828399999
ID,2025,1,LF2,Globe,942.46530625
ID,2025,1,LF2_PROD,Globe,942.46530625
ID,2025,1,LO,Globe,1787.37
ID,2025,1,MFOOFACTOR,Globe,3.1661060168299997
ID,2025,1,PAPPLANT,Globe,3.29114881798
ID,2025,1,PETAPLANT,Globe,4.887293784599999e-06
ID,2025,1,PETBPLANT,Globe,26.2062044556
ID,2025,1,STEPLANT,Globe,14.4950560291
ID,2025,1,VFOOFACTOR,Globe,39.091600892699994
ID,2025,1,XALUMINE,Globe,2.6633960593799997
ID,2025,1,XCEMMINE,Globe,23.3234956224
ID,2025,1,XPHOMINE,Globe,7.1818144399e-07
ID,2025,1,XPOTMINE,Globe,1.5710216939e-07
ID,2025,1,XSTEMINE,Globe,22.3069486418
ID,2026,1,ALUPLANT,Globe,2.7378528981100003
ID,2026,1,C1BFRDF00,Globe,0.0399133868721
ID,2026,1,C1BMBRFH1,Globe,0.162930732547
ID,2026,1,C1BMBRFN1,Globe,8.021386583999998
ID,2026,1,C1BMCHP00,Globe,0.9151389854299999
ID,2026,1,C1BMHTF03,Globe,0.7212021451199999
ID,2026,1,C1BMLP000,Globe,0.40552272654300003
ID,2026,1,C1BMSCP00,Globe,0.272744696746
ID,2026,1,C1CO00I00,Globe,76.853678985
ID,2026,1,C1COBRFH1,Globe,9.828005183999998
ID,2026,1,C1COCHP00,Globe,0.7592134096300001
ID,2026,1,C1COHTF03,Globe,21.968482176
ID,2026,1,C1COIGP00,Globe,0.04914002592
ID,2026,1,C1COSCP00,Globe,19.506916212
ID,2026,1,C1ELEFF00,Globe,54.242678541
ID,2026,1,C1ELRDF00,Globe,2.28930258899
ID,2026,1,C1ELRLF00,Globe,3.4550000048299996
ID,2026,1,C1GOCVP00,Globe,0.374126958371
ID,2026,1,C1GOHTF03,Globe,4.6641644716999995
ID,2026,1,C1HFGCPCH,Globe,0.8797078582600001
ID,2026,1,C1HFMRF00,Globe,72.475562
ID,2026,1,C1HTOOTFI,Globe,50.835502186999996
ID,2026,1,C1HTOOTFR,Globe,2.19315234891
ID,2026,1,C1HYDMP00,Globe,8.993709447799999
ID,2026,1,C1HYMIP00,Globe,0.381493516749
ID,2026,1,C1LFAVF00,Globe,1.05940628
ID,2026,1,C1LFBRFN1,Globe,3.31975750803
ID,2026,1,C1LFRDF00,Globe,10.9992
ID,2026,1,C1LFRLF00,Globe,3.4785076783899997
ID,2026,1,C1NG00I00,Globe,67.332097764
ID,2026,1,C1NGBRFH1,Globe,4.977310320799999
ID,2026,1,C1NGBRFN1,Globe,7.298739143999999
ID,2026,1,C1NGCCP00,Globe,11.664326207
ID,2026,1,C1NGCCPCH,Globe,2.7344979129599998
ID,2026,1,C1NGGCPCH,Globe,2.9429816993999998
ID,2026,1,C1NGHTF03,Globe,13.542426316299998
ID,2026,1,C1NU00I00,Globe,10.1090365772
ID,2026,1,C1NULWP00,Globe,3.7220310663100005
ID,2026,1,C1OCCVP00,Globe,0.0016996516549799999
ID,2026,1,C1OI00I00,Globe,74.844620109
ID,2026,1,C1OIHTF03,Globe,2.31414616122
ID,2026,1,C1OIRFP00,Globe,12.6169916672
ID,2026,2,C1OIRFP00,Globe,62.22762569199999
ID,2026,1,C1SOC1P00,Globe,0.037722196368
ID,2026,1,C1SOTHF00,Globe,1.5444854822799998
ID,2026,1,C1SOV1P00,Globe,0.23623344813599997
ID,2026,1,C1SOV2P00,Globe,0.179794683072
ID,2026,1,C1WDOFP00,Globe,0.0211764604901
ID,2026,1,C1WDONP00,Globe,3.0579953841600003
ID,2026,1,CEMPLANT,Globe,5.183524697299999
ID,2026,1,FERTPLANT,Globe,0.00022589776112700004
ID,2026,1,LA,Globe,2873.20923663
ID,2026,1,LA1,Globe,856.54051828
ID,2026,1,LA1_i,Globe,246.44358844299998
ID,2026,1,LA1_i_PROD,Globe,246.44358844299998
ID,2026,1,LA1_PROD,Globe,856.54051828
ID,2026,1,LA2,Globe,1770.22518032
ID,2026,1,LA2_PROD,Globe,1770.22518032
ID,2026,1,LandRes,Globe,6201.6505214
ID,2026,1,LF,Globe,1541.0711014499998
ID,2026,1,LF1,Globe,622.3408772199999
ID,2026,1,LF2,Globe,918.73022423
ID,2026,1,LF2_PROD,Globe,918.73022423
ID,2026,1,LO,Globe,1787.37
ID,2026,1,MFOOFACTOR,Globe,3.1864052695799994
ID,2026,1,PAPPLANT,Globe,3.3067306971700003
ID,2026,1,PETAPLANT,Globe,4.8813519251e-06
ID,2026,1,PETBPLANT,Globe,26.632596692999996
ID,2026,1,STEPLANT,Globe,14.5887059677
ID,2026,1,VFOOFACTOR,Globe,39.4899772511
ID,2026,1,XALUMINE,Globe,2.68616224937
ID,2026,1,XCEMMINE,Globe,23.502100632
ID,2026,1,XPHOMINE,Globe,7.2287269445e-07
ID,2026,1,XPOTMINE,Globe,1.5812837641800002e-07
ID,2026,1,XSTEMINE,Globe,22.4510702428
ID,2027,1,ALUPLANT,Globe,2.85282089036
ID,2027,1,C1BFRDF00,Globe,0.0133206897771
ID,2027,1,C1BMBRFH1,Globe,0.162930732547
ID,2027,1,C1BMBRFN1,Globe,8.744034023999998
ID,2027,1,C1BMCHP00,Globe,0.7542471333399999
ID,2027,1,C1BMHTF03,Globe,0.5419855800000001
ID,2027,1,C1BMLP000,Globe,0.13418565699999999
ID,2027,1,C1BMSCP00,Globe,0.24571768249000003
ID,2027,1,C1CO00I00,Globe,83.082406787
ID,2027,1,C1COBRFH1,Globe,10.406123136000001
ID,2027,1,C1COCHP00,Globe,0.6023491896000001
ID,2027,1,C1COHTF03,Globe,24.136424495999997
ID,2027,1,C1COIGP00,Globe,0.04914002592
ID,2027,1,C1COSCP00,Globe,21.144949157
ID,2027,1,C1ELEFF00,Globe,55.470042605
ID,2027,1,C1ELRDF00,Globe,2.61333966261
ID,2027,1,C1ELRLF00,Globe,3.53499998206
ID,2027,1,C1GOCVP00,Globe,0.48561907968000007
ID,2027,1,C1GOHTF03,Globe,5.2311099863
ID,2027,1,C1HFGCPCH,Globe,1.1056505832
ID,2027,1,C1HFMRF00,Globe,75.569087
ID,2027,1,C1HTOOTFI,Globe,51.149112294000005
ID,2027,1,C1HTOOTFR,Globe,3.0173948621399993
ID,2027,1,C1HYDMP00,Globe,9.5935783178
ID,2027,1,C1HYMIP00,Globe,0.39358270080499996
ID,2027,1,C1LFAVF00,Globe,1.16884832
ID,2027,1,C1LFBRFN1,Globe,3.1029632760299997
ID,2027,1,C1LFRDF00,Globe,10.9992
ID,2027,1,C1LFRLF00,Globe,0.80185982868
ID,2027,1,C1NG00I00,Globe,61.850660193
ID,2027,1,C1NGBRFH1,Globe,2.93632232542
ID,2027,1,C1NGBRFN1,Globe,7.5155333760000005
ID,2027,1,C1NGCCP00,Globe,10.4260339795
ID,2027,1,C1NGCCPCH,Globe,2.53939428668
ID,2027,1,C1NGGCPCH,Globe,2.97052754592
ID,2027,1,C1NGHTF03,Globe,13.542426316299998
ID,2027,1,C1NU00I00,Globe,11.0489938367
ID,2027,1,C1NULWP00,Globe,4.074112845999999
ID,2027,1,C1OCCVP00,Globe,0.0019077892416000002
ID,2027,1,C1OI00I00,Globe,74.054400917
ID,2027,1,C1OIHTF03,Globe,1.4640627232999999
ID,2027,1,C1OIRFP00,Globe,14.5056010538
ID,2027,2,C1OIRFP00,Globe,59.54879803
ID,2027,1,C1SOC1P00,Globe,0.037722196368
ID,2027,1,C1SOTHF00,Globe,1.65730519328
ID,2027,1,C1SOV1P00,Globe,0.231174916056
ID,2027,1,C1SOV2P00,Globe,0.17632597536
ID,2027,1,C1WDOFP00,Globe,0.020656154333299998
ID,2027,1,C1WDONP00,Globe,3.37439497994
ID,2027,1,CEMPLANT,Globe,5.1954166657
ID,2027,1,FERTPLANT,Globe,0.00022733681854399996
ID,2027,1,LA,Globe,2891.51309701
ID,2027,1,LA1,Globe,851.24477012
ID,2027,1,LA1_i,Globe,258.765767636
ID,2027,1,LA1_i_PROD,Globe,258.765767636
ID,2027,1,LA1_PROD,Globe,851.24477012
ID,2027,1,LA2,Globe,1781.50252259
ID,2027,1,LA2_PROD,Globe,1781.50252259
ID,2027,1,LandRes,Globe,6203.1771186999995
ID,2027,1,LF,Globe,1524.2937925400001
ID,2027,1,LF1,Globe,629.14699886
ID,2027,1,LF2,Globe,895.14679368
ID,2027,1,LF2_PROD,Globe,895.14679368
ID,2027,1,LO,Globe,1787.37
ID,2027,1,MFOOFACTOR,Globe,3.2067045681599997
ID,2027,1,PAPPLANT,Globe,3.3221538212399997
ID,2027,1,PETAPLANT,Globe,4.8749224344e-06
ID,2027,1,PETBPLANT,Globe,27.0491001913
ID,2027,1,STEPLANT,Globe,14.682356364599999
ID,2027,1,VFOOFACTOR,Globe,39.890890758299996
ID,2027,1,XALUMINE,Globe,2.82023452295
ID,2027,1,XCEMMINE,Globe,23.6807088497
ID,2027,1,XPHOMINE,Globe,7.2747769285e-07
ID,2027,1,XPOTMINE,Globe,1.59135719818e-07
ID,2027,1,XSTEMINE,Globe,22.5951923021
ID,2028,1,ALUPLANT,Globe,2.90045379673
ID,2028,1,C1BMBRFH1,Globe,0.162930732547
ID,2028,1,C1BMBRFN1,Globe,9.186980974
ID,2028,1,C1BMCHP00,Globe,0.8627213354
ID,2028,1,C1BMHTF03,Globe,0.36132371999999996
ID,2028,1,C1CO00I00,Globe,83.4431393
ID,2028,1,C1COBRFH1,Globe,10.984241088
ID,2028,1,C1COCHP00,Globe,0.6990168503799999
ID,2028,1,C1COHTF03,Globe,26.304366815999998
ID,2028,1,C1COIGP00,Globe,0.040562233804799994
ID,2028,1,C1COSCP00,Globe,19.8923763015
ID,2028,1,C1ELEFF00,Globe,56.650664651999996
ID,2028,1,C1ELRDF00,Globe,2.8692670316899997
ID,2028,1,C1ELRLF00,Globe,3.61500000512
ID,2028,1,C1GOCVP00,Globe,0.397987096712
ID,2028,1,C1GOHTF03,Globe,4.31498625166
ID,2028,1,C1HFGCPCH,Globe,0.6788811649
ID,2028,1,C1HFMRF00,Globe,78.658029
ID,2028,1,C1HTOOTFI,Globe,51.442062236999995
ID,2028,1,C1HTOOTFR,Globe,1.48071134157
ID,2028,1,C1HYDMP00,Globe,9.356764166899998
ID,2028,1,C1HYMIP00,Globe,0.371320356669
ID,2028,1,C1LFAVF00,Globe,1.287823
ID,2028,1,C1LFBRFN1,Globe,2.88616904403
ID,2028,1,C1LFRDF00,Globe,10.9992
ID,2028,1,C1LFRLF00,Globe,2.8299952130299997
ID,2028,1,C1NG00I00,Globe,68.170736351
ID,2028,1,C1NGBRFH1,Globe,3.53201521165
ID,2028,1,C1NGBRFN1,Globe,7.732327608
ID,2028,1,C1NGCCP00,Globe,12.5660456643
ID,2028,1,C1NGCCPCH,Globe,3.33689682811
ID,2028,1,C1NGGCPCH,Globe,3.7245249057599996
ID,2028,1,C1NGHTF03,Globe,11.2796956405
ID,2028,1,C1NU00I00,Globe,9.5756179991
ID,2028,1,C1NULWP00,Globe,3.5360479766700004
ID,2028,1,C1OCCVP00,Globe,0.0016996516549799999
ID,2028,1,C1OI00I00,Globe,73.16030344699999
ID,2028,2,C1OIRFP00,Globe,73.16030344699999
ID,2028,1,C1SOC1P00,Globe,0.037722196368
ID,2028,1,C1SOTHF00,Globe,1.77407054647
ID,2028,1,C1SOV1P00,Globe,0.22611638397599998
ID,2028,1,C1SOV2P00,Globe,0.172857267648
ID,2028,1,C1WDOFP00,Globe,0.020708185132299998
ID,2028,1,C1WDONP00,Globe,3.6929249832699997
ID,2028,1,CEMPLANT,Globe,5.2071826016000005
ID,2028,1,FERTPLANT,Globe,0.000228734784783
ID,2028,1,LA,Globe,2909.61626782
ID,2028,1,LA1,Globe,845.13228553
ID,2028,1,LA1_i,Globe,271.704057851
ID,2028,1,LA1_i_PROD,Globe,271.704057851
ID,2028,1,LA1_PROD,Globe,845.13228553
ID,2028,1,LA2,Globe,1792.77991069
ID,2028,1,LA2_PROD,Globe,1792.77991069
ID,2028,1,LandRes,Globe,6204.6867589
ID,2028,1,LF,Globe,1507.70044525
ID,2028,1,LF1,Globe,633.10070713
ID,2028,1,LF2,Globe,874.5997381199999
ID,2028,1,LF2_PROD,Globe,874.5997381199999
ID,2028,1,LO,Globe,1787.37
ID,2028,1,MFOOFACTOR,Globe,3.22700382091
ID,2028,1,PAPPLANT,Globe,3.33742978518
ID,2028,1,PETAPLANT,Globe,4.8677161252e-06
ID,2028,1,PETBPLANT,Globe,27.456170959
ID,2028,1,STEPLANT,Globe,14.776006761499998
ID,2028,1,VFOOFACTOR,Globe,40.2918042655
ID,2028,1,XALUMINE,Globe,2.88895349151
ID,2028,1,XCEMMINE,Globe,23.8593106512
ID,2028,1,XPHOMINE,Globe,7.3195115915e-07
ID,2028,1,XPOTMINE,Globe,1.60114295727e-07
ID,2028,1,XSTEMINE,Globe,22.7393139031
ID,2029,1,ALUPLANT,Globe,2.9474300050299997
ID,2029,1,C1BMBRFH1,Globe,0.162930732547
ID,2029,1,C1BMBRFN1,Globe,9.393538617199999
ID,2029,1,C1BMCHP00,Globe,0.80274943481
ID,2029,1,C1BMHTF03,Globe,0.18066185999999998
ID,2029,1,C1CO00I00,Globe,85.14756616599999
ID,2029,1,C1COBRFH1,Globe,11.562359039999999
ID,2029,1,C1COCHP00,Globe,0.66830433418
ID,2029,1,C1COHTF03,Globe,28.472309135999996
ID,2029,1,C1COIGP00,Globe,0.040562233804799994
ID,2029,1,C1COSCP00,Globe,19.2934185319
ID,2029,1,C1ELEFF00,Globe,57.83136002699999
ID,2029,1,C1ELRDF00,Globe,3.14500001859
ID,2029,1,C1ELRLF00,Globe,3.6949999823499997
ID,2029,1,C1GOCVP00,Globe,0.5503682994699999
ID,2029,1,C1GOHTF03,Globe,4.30920919684
ID,2029,1,C1HFGCPCH,Globe,0.29779307408
ID,2029,1,C1HFMRF00,Globe,85.20066022099999
ID,2029,1,C1HTOOTFI,Globe,51.731185374999995
ID,2029,1,C1HTOOTFR,Globe,1.9424498289799996
ID,2029,1,C1HYDMP00,Globe,9.9731996653
ID,2029,1,C1HYMIP00,Globe,0.382945333238
ID,2029,1,C1LFAVF00,Globe,1.51817874147
ID,2029,1,C1LFBRFN1,Globe,2.2217373448499997
ID,2029,1,C1LFRDF00,Globe,10.9992
ID,2029,1,C1NG00I00,Globe,68.378424162
ID,2029,1,C1NGBRFH1,Globe,2.80936777165
ID,2029,1,C1NGBRFN1,Globe,7.949121839999999
ID,2029,1,C1NGCCP00,Globe,12.9256796322
ID,2029,1,C1NGCCPCH,Globe,3.6386744082199995
ID,2029,1,C1NGGCPCH,Globe,4.11583849452
ID,2029,1,C1NGHTF03,Globe,10.111875745699999
ID,2029,1,C1NU00I00,Globe,10.4483229417
ID,2029,1,C1NULWP00,Globe,3.86402478041
ID,2029,1,C1OCCVP00,Globe,0.0019077892416000002
ID,2029,1,C1OI00I00,Globe,72.31974
ID,2029,2,C1OIRFP00,Globe,72.31974
ID,2029,1,C1SOC1P00,Globe,0.036421430975999994
ID,2029,1,C1SOTHF00,Globe,1.89478158768
ID,2029,1,C1SOV1P00,Globe,0.221563705104
ID,2029,1,C1SOV2P00,Globe,0.168810441984
ID,2029,1,C1WDOFP00,Globe,0.020183542999200003
ID,2029,1,C1WDONP00,Globe,4.0135853483199995
ID,2029,1,CEMPLANT,Globe,5.2188261714
ID,2029,1,FERTPLANT,Globe,0.000230101783691
ID,2029,1,LA,Globe,2927.56824546
ID,2029,1,LA1,Globe,838.2217173199999
ID,2029,1,LA1_i,Globe,285.289256848
ID,2029,1,LA1_i_PROD,Globe,285.289256848
ID,2029,1,LA1_PROD,Globe,838.2217173199999
ID,2029,1,LA2,Globe,1804.05729879
ID,2029,1,LA2_PROD,Globe,1804.05729879
ID,2029,1,LandRes,Globe,6206.184025
ID,2029,1,LF,Globe,1491.24564205
ID,2029,1,LF1,Globe,634.66016454
ID,2029,1,LF2,Globe,856.58552334
ID,2029,1,LF2_PROD,Globe,856.58552334
ID,2029,1,LO,Globe,1787.37
ID,2029,1,MFOOFACTOR,Globe,3.2473031194899993
ID,2029,1,PAPPLANT,Globe,3.35255088955
ID,2029,1,PETAPLANT,Globe,4.8599644389999995e-06
ID,2029,1,PETBPLANT,Globe,27.853902489299998
ID,2029,1,STEPLANT,Globe,14.869657158399999
ID,2029,1,VFOOFACTOR,Globe,40.6952549215
ID,2029,1,XALUMINE,Globe,2.95772392716
ID,2029,1,XCEMMINE,Globe,24.037914285899998
ID,2029,1,XPHOMINE,Globe,7.363255868199999e-07
ID,2029,1,XPOTMINE,Globe,1.61071194046e-07
ID,2029,1,XSTEMINE,Globe,22.8834355041
ID,2030,1,ALUPLANT,Globe,2.9937817337499997
ID,2030,1,C1BMBRFH1,Globe,0.162930732547
ID,2030,1,C1BMBRFN1,Globe,9.485411726699999
ID,2030,1,C1BMCHP00,Globe,0.79153666701
ID,2030,1,C1CO00I00,Globe,92.942474639
ID,2030,1,C1COBRFH1,Globe,12.140476992000002
ID,2030,1,C1COCHP00,Globe,0.6375918179800001
ID,2030,1,C1COHTF03,Globe,29.628545039999995
ID,2030,1,C1COIGP00,Globe,0.04914002592
ID,2030,1,C1COSCP00,Globe,22.248581386999998
ID,2030,1,C1ELEFF00,Globe,59.011785005
ID,2030,1,C1ELRDF00,Globe,3.40499997896
ID,2030,1,C1ELRLF00,Globe,7.525000020799999
ID,2030,1,C1GOCVP00,Globe,0.58274288645
ID,2030,1,C1GOHTF03,Globe,7.5363507369
ID,2030,1,C1HFGCPCH,Globe,0.11360797325099999
ID,2030,1,C1HFMRF00,Globe,88.389782018
ID,2030,1,C1HTOOTFI,Globe,52.01662378099999
ID,2030,1,C1HTOOTFR,Globe,2.39038120395
ID,2030,1,C1HYDMP00,Globe,10.162677842399999
ID,2030,1,C1HYMIP00,Globe,0.377626647163
ID,2030,1,C1LFAVF00,Globe,1.42342787461
ID,2030,1,C1LFBRFN1,Globe,2.30805109203
ID,2030,1,C1LFRDF00,Globe,10.9992
ID,2030,1,C1NG00I00,Globe,60.42898609499999
ID,2030,1,C1NGBRFH1,Globe,1.67334001036
ID,2030,1,C1NGBRFN1,Globe,8.021386583999998
ID,2030,1,C1NGCCP00,Globe,11.471189879299999
ID,2030,1,C1NGCCPCH,Globe,3.5857098229699997
ID,2030,1,C1NGGCPCH,Globe,3.65854900019
ID,2030,1,C1NGHTF03,Globe,7.6562795975
ID,2030,1,C1NU00I00,Globe,10.152838141399998
ID,2030,1,C1NULWP00,Globe,3.76031039049
ID,2030,1,C1OCCVP00,Globe,0.0019077892416000002
ID,2030,1,C1OI00I00,Globe,71.4948
ID,2030,2,C1OIRFP00,Globe,71.4948
ID,2030,1,C1SOC1P00,Globe,0.46177171416
ID,2030,1,C1SOTHF00,Globe,1.951148088
ID,2030,1,C1SOV1P00,Globe,0.216505173024
ID,2030,1,C1SOV2P00,Globe,0.165341734272
ID,2030,1,C1WDOFP00,Globe,0.36710489951999997
ID,2030,1,C1WDONP00,Globe,4.33595691391
ID,2030,1,CEMPLANT,Globe,5.2303514998
ID,2030,1,FERTPLANT,Globe,0.000231423479644
ID,2030,1,LA,Globe,2945.29900169
ID,2030,1,LA1,Globe,830.41063544
ID,2030,1,LA1_i,Globe,299.55372060700006
ID,2030,1,LA1_i_PROD,Globe,299.55372060700006
ID,2030,1,LA1_PROD,Globe,830.41063544
ID,2030,1,LA2,Globe,1815.33464106
ID,2030,1,LA2_PROD,Globe,1815.33464106
ID,2030,1,LandRes,Globe,6207.6625008
ID,2030,1,LF,Globe,1474.9936366
ID,2030,1,LF1,Globe,634.66158527
ID,2030,1,LF2,Globe,840.33205133
ID,2030,1,LF2_PROD,Globe,840.33205133
ID,2030,1,LO,Globe,1787.37
ID,2030,1,MFOOFACTOR,Globe,3.2676023722399994
ID,2030,1,PAPPLANT,Globe,3.36752987509
ID,2030,1,PETAPLANT,Globe,4.8513616897e-06
ID,2030,1,PETBPLANT,Globe,28.2428364928
ID,2030,1,STEPLANT,Globe,14.963307097000001
ID,2030,1,VFOOFACTOR,Globe,41.0987060358
ID,2030,1,XALUMINE,Globe,3.02656365777
ID,2030,1,XCEMMINE,Globe,24.2165284615
ID,2030,1,XPHOMINE,Globe,7.4055500837e-07
ID,2030,1,XPOTMINE,Globe,1.6199638258799997e-07
ID,2030,1,XSTEMINE,Globe,23.0275575634
ID,2031,1,ALUPLANT,Globe,3.03951420751
ID,2031,1,C1BMBRFH1,Globe,0.162930732547
ID,2031,1,C1BMBRFN1,Globe,9.4714647411
ID,2031,1,C1BMCHP00,Globe,0.78032389921
ID,2031,1,C1CO00I00,Globe,95.44139663600001
ID,2031,1,C1COBRFH1,Globe,12.718594944
ID,2031,1,C1COCHP00,Globe,0.6081078207599999
ID,2031,1,C1COHTF03,Globe,30.784780944000005
ID,2031,1,C1COIGP00,Globe,0.04914002592
ID,2031,1,C1COSCP00,Globe,22.552232635
ID,2031,1,C1ELEFF00,Globe,60.291033212
ID,2031,1,C1ELRDF00,Globe,3.7299999867100007
ID,2031,1,C1ELRLF00,Globe,7.694999989599999
ID,2031,1,C1GOCVP00,Globe,0.6197424537099999
ID,2031,1,C1GOHTF03,Globe,8.528044108500001
ID,2031,1,C1HFMRF00,Globe,90.25640125400001
ID,2031,1,C1HTOOTFI,Globe,52.357983953
ID,2031,1,C1HTOOTFR,Globe,1.81301413067
ID,2031,1,C1HYDMP00,Globe,10.2996339229
ID,2031,1,C1HYMIP00,Globe,0.372972798566
ID,2031,1,C1LFAVF00,Globe,1.4315500505299998
ID,2031,1,C1LFBRFN1,Globe,1.7251862977799999
ID,2031,1,C1LFRDF00,Globe,10.9992
ID,2031,1,C1NG00I00,Globe,58.530414183
ID,2031,1,C1NGBRFH1,Globe,2.37674412081
ID,2031,1,C1NGBRFN1,Globe,8.093651328
ID,2031,1,C1NGCCP00,Globe,10.7249143245
ID,2031,1,C1NGCCPCH,Globe,4.127240952690001
ID,2031,1,C1NGGCPCH,Globe,3.61992054307
ID,2031,1,C1NGHTF03,Globe,5.1203631662
ID,2031,1,C1NU00I00,Globe,9.869219186399999
ID,2031,1,C1NULWP00,Globe,3.6552663806099996
ID,2031,1,C1OCCVP00,Globe,0.0019077892416000002
ID,2031,1,C1OI00I00,Globe,70.5782
ID,2031,2,C1OIRFP00,Globe,70.5782
ID,2031,1,C1SOC1P00,Globe,1.37230748856
ID,2031,1,C1SOTHF00,Globe,1.951148088
ID,2031,1,C1SOV1P00,Globe,0.211952494152
ID,2031,1,C1SOV2P00,Globe,0.161294908608
ID,2031,1,C1WDOFP00,Globe,0.71576061173
ID,2031,1,C1WDONP00,Globe,4.6608766274999995
ID,2031,1,CEMPLANT,Globe,5.2417585868000005
ID,2031,1,DUMMYM,Globe,0.022869169999999998
ID,2031,1,FERTPLANT,Globe,0.000232032487016
ID,2031,1,LA,Globe,2956.6500386
ID,2031,1,LA1,Globe,818.4065210299999
ID,2031,1,LA1_i,Globe,314.531409158
ID,2031,1,LA1_i_PROD,Globe,314.531409158
ID,2031,1,LA1_PROD,Globe,818.4065210299999
ID,2031,1,LA2,Globe,1823.71213591
ID,2031,1,LA2_PROD,Globe,1823.71213591
ID,2031,1,LandRes,Globe,6208.6093486
ID,2031,1,LF,Globe,1464.58926417
ID,2031,1,LF1,Globe,632.49749267
ID,2031,1,LF2,Globe,832.0917714999999
ID,2031,1,LF2_PROD,Globe,832.0917714999999
ID,2031,1,LO,Globe,1787.37
ID,2031,1,MFOOFACTOR,Globe,3.2826818171399994
ID,2031,1,PAPPLANT,Globe,3.3823589965299994
ID,2031,1,PETAPLANT,Globe,4.8280740918e-06
ID,2031,1,PETBPLANT,Globe,28.6230366732
ID,2031,1,STEPLANT,Globe,15.0569570356
ID,2031,1,VFOOFACTOR,Globe,41.381628833099995
ID,2031,1,XALUMINE,Globe,3.0954640673
ID,2031,1,XCEMMINE,Globe,24.3951444703
ID,2031,1,XPHOMINE,Globe,7.425038374599999e-07
ID,2031,1,XPOTMINE,Globe,1.6242268866499999e-07
ID,2031,1,XSTEMINE,Globe,23.1716782478
ID,2032,1,ALUPLANT,Globe,3.05263849878
ID,2032,1,C1BMBRFN1,Globe,9.562328215700001
ID,2032,1,C1BMCHP00,Globe,0.7955180566
ID,2032,1,C1CO00I00,Globe,97.64619544199999
ID,2032,1,C1COBRFH1,Globe,13.296712896
ID,2032,1,C1COCHP00,Globe,0.5773953045599999
ID,2032,1,C1COHTF03,Globe,31.941016847999997
ID,2032,1,C1COIGP00,Globe,0.04914002592
ID,2032,1,C1COSCP00,Globe,22.7131220581
ID,2032,1,C1ELEFF00,Globe,61.55033162
ID,2032,1,C1ELRDF00,Globe,4.16481069098
ID,2032,1,C1ELRLF00,Globe,7.8649999584
ID,2032,1,C1GOCVP00,Globe,0.65674197514
ID,2032,1,C1GOHTF03,Globe,8.7238454507
ID,2032,1,C1HFMRF00,Globe,91.01838
ID,2032,1,C1HTOOTFI,Globe,52.687849961
ID,2032,1,C1HTOOTFR,Globe,2.70682328414
ID,2032,1,C1HYDMP00,Globe,10.436590003400001
ID,2032,1,C1HYMIP00,Globe,0.367654112491
ID,2032,1,C1LFAVF00,Globe,1.69571
ID,2032,1,C1LFRDF00,Globe,10.8985476957
ID,2032,1,C1NG00I00,Globe,58.515798996
ID,2032,1,C1NGBRFH1,Globe,2.80936777165
ID,2032,1,C1NGBRFN1,Globe,8.165916072
ID,2032,1,C1NGCCP00,Globe,9.9705690233
ID,2032,1,C1NGCCPCH,Globe,4.6697392329
ID,2032,1,C1NGGCPCH,Globe,3.58225781571
ID,2032,1,C1NGHTF03,Globe,4.7707458031000005
ID,2032,1,C1NU00I00,Globe,9.5891905536
ID,2032,1,C1NULWP00,Globe,3.5515520365200004
ID,2032,1,C1OCCVP00,Globe,0.0019077892416000002
ID,2032,1,C1OI00I00,Globe,69.95807427
ID,2032,1,C1OIRFP00,Globe,0.52837003696
ID,2032,2,C1OIRFP00,Globe,69.4297002
ID,2032,1,C1SOC1P00,Globe,2.2828432629599997
ID,2032,1,C1SOTHF00,Globe,1.951148088
ID,2032,1,C1SOV1P00,Globe,0.20689396207199998
ID,2032,1,C1SOV2P00,Globe,0.22783324452099998
ID,2032,1,C1WDOFP00,Globe,1.06556968172
ID,2032,1,C1WDONP00,Globe,4.9879263819999995
ID,2032,1,CEMPLANT,Globe,5.2530469741
ID,2032,1,DUMMYM,Globe,0.11888302
ID,2032,1,FERTPLANT,Globe,0.000232581952052
ID,2032,1,LA,Globe,2967.38819092
ID,2032,1,LA1,Globe,805.3627988999999
ID,2032,1,LA1_i,Globe,330.257978241
ID,2032,1,LA1_i_PROD,Globe,330.257978241
ID,2032,1,LA1_PROD,Globe,805.3627988999999
ID,2032,1,LA2,Globe,1831.7674000299999
ID,2032,1,LA2_PROD,Globe,1831.7674000299999
ID,2032,1,LandRes,Globe,6209.5048668
ID,2032,1,LF,Globe,1454.7466758799999
ID,2032,1,LF1,Globe,633.4343037
ID,2032,1,LF2,Globe,821.3123721799999
ID,2032,1,LF2_PROD,Globe,821.3123721799999
ID,2032,1,LO,Globe,1787.37
ID,2032,1,MFOOFACTOR,Globe,3.2971812833899996
ID,2032,1,PAPPLANT,Globe,3.3970496197099997
