TIMESLICE,YEAR,MODE_OF_OPERATION,REGION,TECHNOLOGY,VALUE
ID,2048,1,Globe,LF2_PROD,2044.4245961144106
ID,2048,1,Globe,LO,1787.37
ID,2048,1,Globe,MFOOFACTOR,2.783899779607934
ID,2048,1,Globe,PAPPLANT,3.5113537414192417
ID,2048,1,Globe,PETAPLANT,2.052764762586019e-06
ID,2048,1,Globe,PETBPLANT,34.0026075171976
ID,2048,1,Globe,STEPLANT,11.934844135544614
ID,2048,1,Globe,VFOOFACTOR,38.365896980461805
ID,2048,1,Globe,XALUMINE,3.039833055854098
ID,2048,1,Globe,XCEMMINE,17.05753283556559
ID,2048,1,Globe,XPHOMINE,3.554737068375974e-07
ID,2048,1,Globe,XPOTMINE,7.77598733707244e-08
ID,2048,1,Globe,XSTEMINE,18.366949359734356
ID,2049,1,Globe,ALUPLANT,2.6589973361267005
ID,2049,1,Globe,C1BMCHP00,8.397681563448241
ID,2049,1,Globe,C1BMHTF03,0.16525049735941286
ID,2049,1,Globe,C1CO00I00,38.61237772791205
ID,2049,1,Globe,C1COHTF03,23.844956692435975
ID,2049,1,Globe,C1COIGP00,0.01228500648
ID,2049,1,Globe,C1COLP000,1.3452939671726423
ID,2049,1,Globe,C1COSCP00,5.719191807080649
ID,2049,1,Globe,C1ELEFF00,64.03973510371857
ID,2049,1,Globe,C1ELRDF00,10.32997309823703
ID,2049,1,Globe,C1ELRLF00,24.73
ID,2049,1,Globe,C1GOCVP00,1.5539810549760003
ID,2049,1,Globe,C1HFMRF00,97.56917480462958
ID,2049,1,Globe,C1HPASF01,32.07594314885131
ID,2049,1,Globe,C1HTOOTFI,36.97934924628068
ID,2049,1,Globe,C1HTOOTFR,2.3282437131486873
ID,2049,1,Globe,C1HYDMP00,12.1817835196704
ID,2049,1,Globe,C1HYMIP00,0.20409903046080005
ID,2049,1,Globe,C1LFRDF00,5.587186782641088
ID,2049,1,Globe,C1NG00I00,4.659666635274868
ID,2049,1,Globe,C1NGCCP00,0.9859316998110682
ID,2049,1,Globe,C1NU00I00,19.371049908428503
ID,2049,1,Globe,C1NULWP00,7.174462929047594
ID,2049,1,Globe,C1OI00I00,39.88492044340904
ID,2049,1,Globe,C1OIRFP00,27.40258084446249
ID,2049,2,Globe,C1OIRFP00,12.482339598946556
ID,2049,1,Globe,C1SOC1P00,10.433439209231997
ID,2049,1,Globe,C1SOTHF00,1.951148088000001
ID,2049,1,Globe,C1SOV1P00,6.829018307999999
ID,2049,1,Globe,C1SOV2P00,7.206232987825044
ID,2049,1,Globe,C1WDOFP00,5.705604187747384
ID,2049,1,Globe,C1WDONP00,8.574645464064
ID,2049,1,Globe,CEMPLANT,3.31606321992638
ID,2049,1,Globe,FERTPLANT,0.00010968490959256434
ID,2049,1,Globe,LA,1573.3630200725156
ID,2049,1,Globe,LA1_i,535.0483394759235
ID,2049,1,Globe,LA1_i_PROD,535.0483394759235
ID,2049,1,Globe,LA2,1038.314680596592
ID,2049,1,Globe,LA2_PROD,1038.314680596592
ID,2049,1,Globe,LandRes,6070.682739057212
ID,2049,1,Globe,LF,2709.949718984697
ID,2049,1,Globe,LF1,642.5
ID,2049,1,Globe,LF2,2067.4497189846966
ID,2049,1,Globe,LF2_PROD,2067.4497189846966
ID,2049,1,Globe,LO,1787.37
ID,2049,1,Globe,MFOOFACTOR,2.772300197192901
ID,2049,1,Globe,PAPPLANT,3.5206950969626294
ID,2049,1,Globe,PETAPLANT,2.0136271116233314e-06
ID,2049,1,Globe,PETBPLANT,34.26637501147244
ID,2049,1,Globe,STEPLANT,11.860131252744347
ID,2049,1,Globe,VFOOFACTOR,38.40395838619638
ID,2049,1,Globe,XALUMINE,3.064873337006421
ID,2049,1,Globe,XCEMMINE,16.865497536545565
ID,2049,1,Globe,XPHOMINE,3.509917106962059e-07
ID,2049,1,Globe,XPOTMINE,7.677943671479502e-08
ID,2049,1,Globe,XSTEMINE,18.251971089442122
ID,2050,1,Globe,ALUPLANT,2.6635025825270837
ID,2050,1,Globe,C1BMCHP00,8.29119489605231
ID,2050,1,Globe,C1BMHTF03,0.7226474399999977
ID,2050,1,Globe,C1CO00I00,35.14495743987299
ID,2050,1,Globe,C1COHTF03,22.963951225301482
ID,2050,1,Globe,C1COLP000,1.3452939671726376
ID,2050,1,Globe,C1COSCP00,4.40503174651886
ID,2050,1,Globe,C1ELEFF00,65.02456226981411
ID,2050,1,Globe,C1ELRDF00,11.103807800121306
ID,2050,1,Globe,C1ELRLF00,25.29
ID,2050,1,Globe,C1GOCVP00,1.6083241424640005
ID,2050,1,Globe,C1HFMRF00,99.50327751100248
ID,2050,1,Globe,C1HPASF01,32.641384866275956
ID,2050,1,Globe,C1HTOOTFI,36.96578874446077
ID,2050,1,Globe,C1HTOOTFR,1.8593658057240388
ID,2050,1,Globe,C1HYDMP00,12.250261591084799
ID,2050,1,Globe,C1HYMIP00,0.2087583924672
ID,2050,1,Globe,C1LFRDF00,4.307517378872542
ID,2050,1,Globe,C1NG00I00,3.1121416389272274
ID,2050,1,Globe,C1NU00I00,22.306065664565793
ID,2050,1,Globe,C1NULWP00,8.261505801691037
ID,2050,1,Globe,C1OI00I00,36.91420797011138
ID,2050,1,Globe,C1OIRFP00,31.765097639749417
ID,2050,2,Globe,C1OIRFP00,5.149110330361945
ID,2050,1,Globe,C1SOC1P00,11.173574717279994
ID,2050,1,Globe,C1SOTHF00,1.951148088000001
ID,2050,1,Globe,C1SOV1P00,7.587798119999998
ID,2050,1,Globe,C1SOV2P00,7.668727349425043
ID,2050,1,Globe,C1WDOFP00,6.083435691272888
ID,2050,1,Globe,C1WDONP00,8.960828256000005
ID,2050,1,Globe,CEMPLANT,3.2629079134726044
ID,2050,1,Globe,FERTPLANT,0.00010835149465999998
ID,2050,1,Globe,LA,1551.025585567232
ID,2050,1,Globe,LA1_i,528.5438763902439
ID,2050,1,Globe,LA1_i_PROD,528.5438763902439
ID,2050,1,Globe,LA2,1022.4817091769879
ID,2050,1,Globe,LA2_PROD,1022.4817091769879
ID,2050,1,Globe,LandRes,6070.682739057212
ID,2050,1,Globe,LF,2732.28715348998
ID,2050,1,Globe,LF1,642.5
ID,2050,1,Globe,LF2,2089.7871534899805
ID,2050,1,Globe,LF2_PROD,2089.7871534899805
ID,2050,1,Globe,LO,1787.37
ID,2050,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2050,1,Globe,PAPPLANT,3.5299583490912188
ID,2050,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2050,1,Globe,PETBPLANT,34.52542943752104
ID,2050,1,Globe,STEPLANT,11.785418374801337
ID,2050,1,Globe,VFOOFACTOR,38.45470692717584
ID,2050,1,Globe,XALUMINE,3.08992934598967
ID,2050,1,Globe,XCEMMINE,16.673459437845015
ID,2050,1,Globe,XPHOMINE,3.46724782912e-07
ID,2050,1,Globe,XPOTMINE,7.5846046262e-08
ID,2050,1,Globe,XSTEMINE,18.136992826624898
ID,2051,1,Globe,ALUPLANT,2.6635025825270837
ID,2051,1,Globe,C1BMCHP00,8.320743677834642
ID,2051,1,Globe,C1BMHTF03,0.6328535691468739
ID,2051,1,Globe,C1CO00I00,33.67925817735681
ID,2051,1,Globe,C1COHTF03,20.991147982122367
ID,2051,1,Globe,C1COLP000,1.3452939671726376
ID,2051,1,Globe,C1COSCP00,4.699371391225897
ID,2051,1,Globe,C1ELEFF00,65.38921671665436
ID,2051,1,Globe,C1ELRDF00,10.83606124413841
ID,2051,1,Globe,C1ELRLF00,25.29
ID,2051,1,Globe,C1GOCVP00,1.3275780560639991
ID,2051,1,Globe,C1HFMRF00,99.73315044216041
ID,2051,1,Globe,C1HPASF01,34.500750672
ID,2051,1,Globe,C1HTOOTFI,36.96578874446076
ID,2051,1,Globe,C1HYDMP00,11.715665841964798
ID,2051,1,Globe,C1HYMIP00,0.19964827278720002
ID,2051,1,Globe,C1LFRDF00,4.8430104908383225
ID,2051,1,Globe,C1NG00I00,4.139806681606112
ID,2051,1,Globe,C1NGLP000,1.0276650426788845
ID,2051,1,Globe,C1NU00I00,19.8724996963609
ID,2051,1,Globe,C1NULWP00,7.360185072726259
ID,2051,1,Globe,C1OI00I00,37.618827173289496
ID,2051,1,Globe,C1OIRFP00,31.01256868618707
ID,2051,2,Globe,C1OIRFP00,6.606258487102425
ID,2051,1,Globe,C1SOC1P00,11.173574717279994
ID,2051,1,Globe,C1SOTHF00,1.951148088000001
ID,2051,1,Globe,C1SOV1P00,8.346577931999997
ID,2051,1,Globe,C1SOV2P00,8.131221711025043
ID,2051,1,Globe,C1WDOFP00,6.447650001032888
ID,2051,1,Globe,C1WDONP00,8.960828256000005
ID,2051,1,Globe,CEMPLANT,3.262907913472604
ID,2051,1,Globe,FERTPLANT,0.00010835149465999998
ID,2051,1,Globe,LA,1551.025585567231
ID,2051,1,Globe,LA1_i,528.5438763902439
ID,2051,1,Globe,LA1_i_PROD,528.5438763902439
ID,2051,1,Globe,LA2,1022.4817091769881
ID,2051,1,Globe,LA2_PROD,1022.4817091769881
ID,2051,1,Globe,LandRes,6070.682739057211
ID,2051,1,Globe,LF,2732.2871534899787
ID,2051,1,Globe,LF1,642.5
ID,2051,1,Globe,LF2,2089.7871534899787
ID,2051,1,Globe,LF2_PROD,2089.7871534899796
ID,2051,1,Globe,LO,1787.3700000000006
ID,2051,1,Globe,MFOOFACTOR,2.760700614777868
ID,2051,1,Globe,PAPPLANT,3.5299583490912188
ID,2051,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2051,1,Globe,PETBPLANT,34.52542943752104
ID,2051,1,Globe,STEPLANT,11.785418374801337
ID,2051,1,Globe,VFOOFACTOR,38.454706927175835
ID,2051,1,Globe,XALUMINE,3.08992934598967
ID,2051,1,Globe,XCEMMINE,16.67345943784501
ID,2051,1,Globe,XPHOMINE,3.46724782912e-07
ID,2051,1,Globe,XPOTMINE,7.584604626199998e-08
ID,2051,1,Globe,XSTEMINE,18.136992826624898
ID,2052,1,Globe,ALUPLANT,2.6635025825270837
ID,2052,1,Globe,C1BMCHP00,8.291194896052305
ID,2052,1,Globe,C1BMHTF03,0.7226474400000001
ID,2052,1,Globe,C1CO00I00,27.468077743614103
ID,2052,1,Globe,C1COHTF03,20.955836155119517
ID,2052,1,Globe,C1COSCP00,2.1839988470815452
ID,2052,1,Globe,C1ELEFF00,65.38921671665436
ID,2052,1,Globe,C1ELRDF00,11.078176632566743
ID,2052,1,Globe,C1ELRLF00,25.29
ID,2052,1,Globe,C1GOCVP00,1.3275780560639991
ID,2052,1,Globe,C1HFMRF00,99.47004658763963
ID,2052,1,Globe,C1HPASF01,34.500750672
ID,2052,1,Globe,C1HTOOTFI,36.96578874446077
ID,2052,1,Globe,C1HYDMP00,11.937496381221965
ID,2052,1,Globe,C1HYMIP00,0.19964827278720002
ID,2052,1,Globe,C1LFRDF00,4.358779713981666
ID,2052,1,Globe,C1NG00I00,4.139806681606112
ID,2052,1,Globe,C1NGLP000,1.0276650426788845
ID,2052,1,Globe,C1NU00I00,22.306065664565775
ID,2052,1,Globe,C1NULWP00,8.261505801691028
ID,2052,1,Globe,C1OI00I00,37.11246680111056
ID,2052,1,Globe,C1OIRFP00,31.473724714082064
ID,2052,2,Globe,C1OIRFP00,5.6387420870285
ID,2052,1,Globe,C1SOC1P00,11.173574717279994
ID,2052,1,Globe,C1SOTHF00,1.951148088000001
ID,2052,1,Globe,C1SOV1P00,9.105357743999997
ID,2052,1,Globe,C1SOV2P00,8.593716072625043
ID,2052,1,Globe,C1WDOFP00,6.811864310792887
ID,2052,1,Globe,C1WDONP00,8.960828256000005
ID,2052,1,Globe,CEMPLANT,3.2629079134726044
ID,2052,1,Globe,FERTPLANT,0.00010835149466000003
ID,2052,1,Globe,LA,1551.025585567232
ID,2052,1,Globe,LA1_i,528.5438763902439
ID,2052,1,Globe,LA1_i_PROD,528.5438763902439
ID,2052,1,Globe,LA2,1022.4817091769879
ID,2052,1,Globe,LA2_PROD,1022.4817091769879
ID,2052,1,Globe,LandRes,6070.682739057211
ID,2052,1,Globe,LF,2732.2871534899796
ID,2052,1,Globe,LF1,642.5
ID,2052,1,Globe,LF2,2089.7871534899796
ID,2052,1,Globe,LF2_PROD,2089.7871534899796
ID,2052,1,Globe,LO,1787.37
ID,2052,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2052,1,Globe,PAPPLANT,3.5299583490912188
ID,2052,1,Globe,PETAPLANT,1.976223859691193e-06
ID,2052,1,Globe,PETBPLANT,34.52542943752104
ID,2052,1,Globe,STEPLANT,11.785418374801337
ID,2052,1,Globe,VFOOFACTOR,38.454706927175835
ID,2052,1,Globe,XALUMINE,3.08992934598967
ID,2052,1,Globe,XCEMMINE,16.67345943784501
ID,2052,1,Globe,XPHOMINE,3.4672478291200017e-07
ID,2052,1,Globe,XPOTMINE,7.584604626200002e-08
ID,2052,1,Globe,XSTEMINE,18.136992826624898
ID,2053,1,Globe,ALUPLANT,2.6635025825270837
ID,2053,1,Globe,C1BMCHP00,8.313752532949877
ID,2053,1,Globe,C1BMHTF03,0.6753434400000002
ID,2053,1,Globe,C1CO00I00,22.49784744780431
ID,2053,1,Globe,C1COHTF03,20.200958902688537
ID,2053,1,Globe,C1COSCP00,0.00029742739098203506
ID,2053,1,Globe,C1ELEFF00,65.38921671665436
ID,2053,1,Globe,C1ELRDF00,11.108914438295221
ID,2053,1,Globe,C1ELRLF00,25.29
ID,2053,1,Globe,C1GOCVP00,1.6083241424640005
ID,2053,1,Globe,C1GOHTF03,0.7605894815192444
ID,2053,1,Globe,C1HFMRF00,99.47004658763969
ID,2053,1,Globe,C1HPASF01,34.500750672
ID,2053,1,Globe,C1HTOOTFI,36.96578874446077
ID,2053,1,Globe,C1HYDMP00,12.250261591084799
ID,2053,1,Globe,C1HYMIP00,0.2087583924672
ID,2053,1,Globe,C1LFRDF00,5.650590281837785
ID,2053,1,Globe,C1NG00I00,4.139806681606112
ID,2053,1,Globe,C1NGLP000,1.0276650426788845
ID,2053,1,Globe,C1NU00I00,22.289376391419918
ID,2053,1,Globe,C1NULWP00,8.255324589414782
ID,2053,1,Globe,C1OI00I00,40.12548576957817
ID,2053,1,Globe,C1OIRFP00,27.45636608945858
ID,2053,2,Globe,C1OIRFP00,12.669119680119598
ID,2053,1,Globe,C1SOC1P00,11.173574717279994
ID,2053,1,Globe,C1SOTHF00,1.951148088000001
ID,2053,1,Globe,C1SOV1P00,9.864137555999996
ID,2053,1,Globe,C1SOV2P00,9.056210434225044
ID,2053,1,Globe,C1WDOFP00,7.176078620552888
ID,2053,1,Globe,C1WDONP00,8.960828256000006
ID,2053,1,Globe,CEMPLANT,3.2629079134726044
ID,2053,1,Globe,FERTPLANT,0.00010835149466000003
ID,2053,1,Globe,LA,1551.025585567232
ID,2053,1,Globe,LA1_i,528.5438763902439
ID,2053,1,Globe,LA1_i_PROD,528.5438763902439
ID,2053,1,Globe,LA2,1022.4817091769879
ID,2053,1,Globe,LA2_PROD,1022.4817091769879
ID,2053,1,Globe,LandRes,6072.7667660562
ID,2053,1,Globe,LF,2734.371180488969
ID,2053,1,Globe,LF1,642.5
ID,2053,1,Globe,LF2,2091.8711804889685
ID,2053,1,Globe,LF2_PROD,2091.8711804889685
ID,2053,1,Globe,LO,1787.37
ID,2053,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2053,1,Globe,PAPPLANT,3.5299583490912188
ID,2053,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2053,1,Globe,PETBPLANT,34.52542943752104
ID,2053,1,Globe,STEPLANT,11.785418374801337
ID,2053,1,Globe,VFOOFACTOR,38.454706927175835
ID,2053,1,Globe,XALUMINE,3.08992934598967
ID,2053,1,Globe,XCEMMINE,16.673459437845015
ID,2053,1,Globe,XPHOMINE,3.467247829120001e-07
ID,2053,1,Globe,XPOTMINE,7.5846046262e-08
ID,2053,1,Globe,XSTEMINE,18.136992826624898
ID,2054,1,Globe,ALUPLANT,2.6635025825270837
ID,2054,1,Globe,C1BMCHP00,8.067425654800592
ID,2054,1,Globe,C1BMHTF03,0.7226474400000001
ID,2054,1,Globe,C1BMIGPCS,0.27230712527807366
ID,2054,1,Globe,C1CO00I00,23.094320482397173
ID,2054,1,Globe,C1COHTF03,20.780613364031787
ID,2054,1,Globe,C1ELEFF00,65.38921671665436
ID,2054,1,Globe,C1ELRDF00,11.063958401682715
ID,2054,1,Globe,C1ELRLF00,25.29
ID,2054,1,Globe,C1GOCVP00,1.4055989528973387
ID,2054,1,Globe,C1GOHTF03,0.5878085181076349
ID,2054,1,Globe,C1HFMRF00,99.47004658763969
ID,2054,1,Globe,C1HPASF01,34.500750672
ID,2054,1,Globe,C1HTOOTFI,36.96578874446076
ID,2054,1,Globe,C1HYDMP00,11.715665841964798
ID,2054,1,Globe,C1HYMIP00,0.19964827278720002
ID,2054,1,Globe,C1LFRDF00,5.650590281837785
ID,2054,1,Globe,C1NG00I00,4.139806681606112
ID,2054,1,Globe,C1NGLP000,1.0276650426788845
ID,2054,1,Globe,C1NU00I00,19.8724996963609
ID,2054,1,Globe,C1NULWP00,7.360185072726259
ID,2054,1,Globe,C1OI00I00,40.12548576957818
ID,2054,1,Globe,C1OIRFP00,27.45636608945858
ID,2054,2,Globe,C1OIRFP00,12.669119680119598
ID,2054,1,Globe,C1SOC1P00,11.173574717279994
ID,2054,1,Globe,C1SOTHF00,1.951148088000001
ID,2054,1,Globe,C1SOV1P00,10.622917368
ID,2054,1,Globe,C1SOV2P00,9.518704795825043
ID,2054,1,Globe,C1WDOFP00,7.540292930312887
ID,2054,1,Globe,C1WDONP00,8.960828256000005
ID,2054,1,Globe,CEMPLANT,3.262907913472604
ID,2054,1,Globe,FERTPLANT,0.00010835149466000003
ID,2054,1,Globe,LA,1551.025585567232
ID,2054,1,Globe,LA1_i,528.5438763902439
ID,2054,1,Globe,LA1_i_PROD,528.5438763902439
ID,2054,1,Globe,LA2,1022.4817091769879
ID,2054,1,Globe,LA2_PROD,1022.4817091769879
ID,2054,1,Globe,LandRes,6070.864603979766
ID,2054,1,Globe,LF,2732.4690184125348
ID,2054,1,Globe,LF1,642.5
ID,2054,1,Globe,LF2,2089.9690184125343
ID,2054,1,Globe,LF2_PROD,2089.9690184125343
ID,2054,1,Globe,LO,1787.3700000000006
ID,2054,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2054,1,Globe,PAPPLANT,3.5299583490912188
ID,2054,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2054,1,Globe,PETBPLANT,34.52542943752104
ID,2054,1,Globe,STEPLANT,11.785418374801337
ID,2054,1,Globe,VFOOFACTOR,38.45470692717584
ID,2054,1,Globe,XALUMINE,3.08992934598967
ID,2054,1,Globe,XCEMMINE,16.67345943784501
ID,2054,1,Globe,XPHOMINE,3.4672478291200017e-07
ID,2054,1,Globe,XPOTMINE,7.5846046262e-08
ID,2054,1,Globe,XSTEMINE,18.136992826624898
ID,2055,1,Globe,ALUPLANT,2.6635025825270837
ID,2055,1,Globe,C1BMCHP00,6.774436272829811
ID,2055,1,Globe,C1BMHTF03,0.7226474400000001
ID,2055,1,Globe,C1BMIGPCS,0.8885226917336236
ID,2055,1,Globe,C1CO00I00,24.81241126522666
ID,2055,1,Globe,C1COCHP00,0.025351396199999997
ID,2055,1,Globe,C1COHTF03,22.302243739420657
ID,2055,1,Globe,C1ELEFF00,65.92149258552126
ID,2055,1,Globe,C1ELRDF00,10.973948769249072
ID,2055,1,Globe,C1ELRLF00,25.29
ID,2055,1,Globe,C1GOCVP00,1.3275780560639991
ID,2055,1,Globe,C1GOHTF03,3.1582133402776935
ID,2055,1,Globe,C1HFMRF00,99.59827725365683
ID,2055,1,Globe,C1HPASF01,34.500750672
ID,2055,1,Globe,C1HTOOTFI,38.72366871044849
ID,2055,1,Globe,C1HYDMP00,11.715665841964798
ID,2055,1,Globe,C1HYMIP00,0.19964827278720002
ID,2055,1,Globe,C1LFRDF00,5.650590281837785
ID,2055,1,Globe,C1NG00I00,5.775650780881026
ID,2055,1,Globe,C1NGCCP00,0.31899588675140017
ID,2055,1,Globe,C1NGLP000,1.6009303340791285
ID,2055,1,Globe,C1NU00I00,19.8724996963609
ID,2055,1,Globe,C1NULWP00,7.360185072726259
ID,2055,1,Globe,C1OI00I00,42.04007304521426
ID,2055,1,Globe,C1OIRFP00,25.00787733030443
ID,2055,2,Globe,C1OIRFP00,17.032195714909832
ID,2055,1,Globe,C1SOC1P00,11.173574717279994
ID,2055,1,Globe,C1SOTHF00,1.951148088000001
ID,2055,1,Globe,C1SOV1P00,10.678067481452478
ID,2055,1,Globe,C1SOV2P00,9.981199157425047
ID,2055,1,Globe,C1WDOFP00,7.904507240072889
ID,2055,1,Globe,C1WDONP00,8.960828256000005
ID,2055,1,Globe,CEMPLANT,3.262907913472604
ID,2055,1,Globe,FERTPLANT,0.00010835149465999998
ID,2055,1,Globe,LA,1551.025585567232
ID,2055,1,Globe,LA1_i,528.5438763902439
ID,2055,1,Globe,LA1_i_PROD,528.5438763902439
ID,2055,1,Globe,LA2,1022.4817091769879
ID,2055,1,Globe,LA2_PROD,1022.4817091769879
ID,2055,1,Globe,LandRes,6051.268405260777
ID,2055,1,Globe,LF,2497.7859173169613
ID,2055,1,Globe,LF1,642.5
ID,2055,1,Globe,LF2,1855.2859173169618
ID,2055,1,Globe,LF2_PROD,1855.2859173169618
ID,2055,1,Globe,LO,2002.4569023765825
ID,2055,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2055,1,Globe,PAPPLANT,3.5299583490912188
ID,2055,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2055,1,Globe,PETBPLANT,39.81706088239682
ID,2055,1,Globe,STEPLANT,11.785418374801337
ID,2055,1,Globe,VFOOFACTOR,38.454706927175835
ID,2055,1,Globe,XALUMINE,3.08992934598967
ID,2055,1,Globe,XCEMMINE,16.67345943784501
ID,2055,1,Globe,XPHOMINE,3.46724782912e-07
ID,2055,1,Globe,XPOTMINE,7.5846046262e-08
ID,2055,1,Globe,XSTEMINE,18.136992826624898
ID,2056,1,Globe,ALUPLANT,2.6635025825270837
ID,2056,1,Globe,C1BMCHP00,6.438133917787824
ID,2056,1,Globe,C1BMHTF03,0.7226474400000001
ID,2056,1,Globe,C1BMIGPCS,1.2999333360665868
ID,2056,1,Globe,C1CO00I00,25.877089730823684
ID,2056,1,Globe,C1COCHP00,0.025351396199999997
ID,2056,1,Globe,C1COHTF03,23.132657572007613
ID,2056,1,Globe,C1ELEFF00,66.66038276681232
ID,2056,1,Globe,C1ELRDF00,10.743145593574054
ID,2056,1,Globe,C1ELRLF00,25.29
ID,2056,1,Globe,C1GOCVP00,1.3275780560639991
ID,2056,1,Globe,C1GOHTF03,5.388112626070936
ID,2056,1,Globe,C1HFMRF00,102.33979940133769
ID,2056,1,Globe,C1HPASF01,34.500750672
ID,2056,1,Globe,C1HTOOTFI,41.163907546602275
ID,2056,1,Globe,C1HYDMP00,11.715665841964798
ID,2056,1,Globe,C1HYMIP00,0.19964827278720002
ID,2056,1,Globe,C1LFRDF00,4.849246528269332
ID,2056,1,Globe,C1NG00I00,6.5371426897695795
ID,2056,1,Globe,C1NGLP000,2.2158591272922723
ID,2056,1,Globe,C1NU00I00,19.8724996963609
ID,2056,1,Globe,C1NULWP00,7.360185072726259
ID,2056,1,Globe,C1OI00I00,43.24228326663089
ID,2056,1,Globe,C1OIRFP00,25.634701715196016
ID,2056,2,Globe,C1OIRFP00,17.607581551434876
ID,2056,1,Globe,C1SOC1P00,11.173574717279994
ID,2056,1,Globe,C1SOTHF00,1.951148088000001
ID,2056,1,Globe,C1SOV1P00,10.678067481452478
ID,2056,1,Globe,C1SOV2P00,10.443693519025043
ID,2056,1,Globe,C1WDOFP00,8.26872154983289
ID,2056,1,Globe,C1WDONP00,8.960828256000006
ID,2056,1,Globe,CEMPLANT,3.262907913472604
ID,2056,1,Globe,FERTPLANT,0.00010835149465999998
ID,2056,1,Globe,LA,1551.025585567232
ID,2056,1,Globe,LA1_i,528.5438763902439
ID,2056,1,Globe,LA1_i_PROD,528.5438763902439
ID,2056,1,Globe,LA2,1022.4817091769879
ID,2056,1,Globe,LA2_PROD,1022.4817091769879
ID,2056,1,Globe,LandRes,6051.238215241268
ID,2056,1,Globe,LF,2497.5898269864224
ID,2056,1,Globe,LF1,642.5
ID,2056,1,Globe,LF2,1855.0898269864217
ID,2056,1,Globe,LF2_PROD,1855.0898269864217
ID,2056,1,Globe,LO,2002.6228026876151
ID,2056,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2056,1,Globe,PAPPLANT,3.5299583490912188
ID,2056,1,Globe,PETAPLANT,1.9762238596911925e-06
ID,2056,1,Globe,PETBPLANT,47.16275274318486
ID,2056,1,Globe,STEPLANT,11.785418374801337
ID,2056,1,Globe,VFOOFACTOR,38.454706927175835
ID,2056,1,Globe,XALUMINE,3.08992934598967
ID,2056,1,Globe,XCEMMINE,16.67345943784501
ID,2056,1,Globe,XPHOMINE,3.46724782912e-07
ID,2056,1,Globe,XPOTMINE,7.5846046262e-08
ID,2056,1,Globe,XSTEMINE,18.136992826624898
ID,2057,1,Globe,ALUPLANT,2.6635025825270837
ID,2057,1,Globe,C1BMCHP00,6.149785597597828
ID,2057,1,Globe,C1BMHTF03,0.7226474400000001
ID,2057,1,Globe,C1BMIGPCS,1.6539230205124342
ID,2057,1,Globe,C1CO00I00,27.139450583068573
ID,2057,1,Globe,C1COHTF03,24.090980179617922
ID,2057,1,Globe,C1ELEFF00,67.58306055644195
ID,2057,1,Globe,C1ELRDF00,10.644765996131374
ID,2057,1,Globe,C1ELRLF00,25.29
ID,2057,1,Globe,C1GOCVP00,1.3275780560639991
ID,2057,1,Globe,C1GOHTF03,7.089287772818636
ID,2057,1,Globe,C1HFMRF00,118.17021946672251
ID,2057,1,Globe,C1HPASF01,34.500750672
ID,2057,1,Globe,C1HTOOTFI,43.786235064914614
ID,2057,1,Globe,C1HYDMP00,11.715665841964798
ID,2057,1,Globe,C1HYMIP00,0.19964827278720002
ID,2057,1,Globe,C1LFRDF00,4.849246528269331
ID,2057,1,Globe,C1NG00I00,7.734323169578055
ID,2057,1,Globe,C1NGHTF03,0.5443449876271864
ID,2057,1,Globe,C1NGLP000,2.2158591272922723
ID,2057,1,Globe,C1NU00I00,19.872499696360926
ID,2057,1,Globe,C1NULWP00,7.360185072726269
ID,2057,1,Globe,C1OI00I00,48.77125646014309
ID,2057,1,Globe,C1OIRFP00,31.163674908708217
ID,2057,2,Globe,C1OIRFP00,17.607581551434865
ID,2057,1,Globe,C1SOC1P00,11.173574717279994
ID,2057,1,Globe,C1SOTHF00,1.951148088000001
ID,2057,1,Globe,C1SOV1P00,10.678067481452478
ID,2057,1,Globe,C1SOV2P00,10.906187880625042
ID,2057,1,Globe,C1WDOFP00,8.622090726015957
ID,2057,1,Globe,C1WDONP00,8.960828256000005
ID,2057,1,Globe,CEMPLANT,3.2629079134726044
ID,2057,1,Globe,FERTPLANT,0.00015891188207918034
ID,2057,1,Globe,LA,1797.6616217583557
ID,2057,1,Globe,LA1_i,775.1799125813674
ID,2057,1,Globe,LA1_i_PROD,775.1799125813674
ID,2057,1,Globe,LA2,1022.4817091769879
ID,2057,1,Globe,LA2_PROD,1022.4817091769879
ID,2057,1,Globe,LandRes,6070.810788417967
ID,2057,1,Globe,LF,2485.779166659613
ID,2057,1,Globe,LF1,876.9086255339716
ID,2057,1,Globe,LF2,1608.8705411256415
ID,2057,1,Globe,LF2_PROD,1608.8705411256415
ID,2057,1,Globe,LO,1787.37
ID,2057,1,Globe,MFOOFACTOR,2.7607006147778677
ID,2057,1,Globe,PAPPLANT,3.5299583490912188
ID,2057,1,Globe,PETAPLANT,2.8983952084718702e-06
