REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETBPLANT,1,2024,C1_P_GAS,IN,5.004323278865503
Globe,PETBPLANT,1,2024,C1_P_HCO,ID,1.6025080162659187
Globe,PETBPLANT,1,2024,C1_P_HCO,IN,1.6025080162659198
Globe,PETBPLANT,1,2024,C1_P_LFO,ID,23.570924926970985
Globe,PETBPLANT,1,2024,C1_P_LFO,IN,23.570924926971003
Globe,PETBPLANT,1,2025,C1_F_CLS,ID,6.207776961886889
Globe,PETBPLANT,1,2025,C1_F_CLS,IN,6.207776961886885
Globe,PETBPLANT,1,2025,C1_F_HEA_I,ID,18.99563853927051
Globe,PETBPLANT,1,2025,C1_F_HEA_I,IN,18.995638539270498
Globe,PETBPLANT,1,2025,C1_P_GAS,ID,5.089138561092942
Globe,PETBPLANT,1,2025,C1_P_GAS,IN,5.0891385610929385
Globe,PETBPLANT,1,2025,C1_P_HCO,ID,1.6296679661926838
Globe,PETBPLANT,1,2025,C1_P_HCO,IN,1.6296679661926827
Globe,PETBPLANT,1,2025,C1_P_LFO,ID,23.97041443606923
Globe,PETBPLANT,1,2025,C1_P_LFO,IN,23.970414436069216
Globe,PETBPLANT,1,2026,C1_F_CLS,ID,6.25514446254052
Globe,PETBPLANT,1,2026,C1_F_CLS,IN,6.25514446254052
Globe,PETBPLANT,1,2026,C1_F_HEA_I,ID,19.304710056261246
Globe,PETBPLANT,1,2026,C1_F_HEA_I,IN,19.304710056261246
Globe,PETBPLANT,1,2026,C1_P_GAS,ID,5.171942188462526
Globe,PETBPLANT,1,2026,C1_P_GAS,IN,5.171942188462526
Globe,PETBPLANT,1,2026,C1_P_HCO,ID,1.6561837345076629
Globe,PETBPLANT,1,2026,C1_P_HCO,IN,1.6561837345076629
Globe,PETBPLANT,1,2026,C1_P_LFO,ID,24.360428824758326
Globe,PETBPLANT,1,2026,C1_P_LFO,IN,24.360428824758326
Globe,PETBPLANT,1,2027,C1_F_CLS,ID,6.298550906169786
Globe,PETBPLANT,1,2027,C1_F_CLS,IN,6.298550906169786
Globe,PETBPLANT,1,2027,C1_F_HEA_I,ID,19.606613795513436
Globe,PETBPLANT,1,2027,C1_F_HEA_I,IN,19.606613795513436
Globe,PETBPLANT,1,2027,C1_P_GAS,ID,5.25282549006832
Globe,PETBPLANT,1,2027,C1_P_GAS,IN,5.25282549006832
Globe,PETBPLANT,1,2027,C1_P_HCO,ID,1.6820845670443498
